"Base..Long.Name." "Base..Short.Name." "Base..Abbreviation." "Longitude" "Latitude" "5_Miles" "Std_5_Miles" "10_Miles" "Std_10_Miles" "15_Miles" "Std_15_Miles" "20_Miles" "Std_20_Miles" "25_Miles" "Std_25_Miles" "30_Miles" "Std_30_Miles" "35_Miles" "Std_35_Miles" "40_Miles" "Std_40_Miles" "45_Miles" "Std_45_Miles" "50_Miles" "Std_50_Miles" "55_Miles" "Std_55_Miles" "60_Miles" "Std_60_Miles" "65_Miles" "Std_65_Miles" "70_Miles" "Std_70_Miles" "75_Miles" "Std_75_Miles" "80_Miles" "Std_80_Miles" "85_Miles" "Std_85_Miles" "90_Miles" "Std_90_Miles" "95_Miles" "Std_95_Miles" "100_Miles" "Std_100_Miles"
"Goodfellow AFB" "goodfellow" "gdfl" -100.4003209 31.4346088 3536467.39500001 0.132174755376207 3536467.39500001 0.110825170516685 3536467.39500001 0.136802861777264 3536467.39500001 0.135798838761156 3536467.39500001 0.151774593543902 3493039.37971151 0.154871248574962 3442565.96780196 0.156957872304348 3442565.96780196 0.162057886738138 3400517.88590744 0.160078484351386 3400517.88590744 0.161632166016519 3390539.65803163 0.161157884557434 3390539.65803163 0.161157884557434 3372121.99875966 0.161139616277447 3361265.76660572 0.161191683141374 3352379.47659233 0.162074615499854 3343553.48416006 0.163338542445142 3338795.09967495 0.163570875587797 3326327.40341159 0.164790155953599 3318670.95173517 0.164459551932767 3308456.11695118 0.164228621552635
"Grand Forks AFB" "grand forks" "grnf" -97.3824492 47.9525204 0 0 0 0 245589.915 0.00950027228955547 936046.377868627 0.0359437814472329 936046.377868627 0.0401723083153866 936046.377868627 0.0415015851543471 850018.249862816 0.0387551196305814 850018.249862816 0.0400143853596425 833302.5261727 0.0392274970670563 823820.049434953 0.039157511727798 823820.049434953 0.039157511727798 834034.62863496 0.0396430273511349 834034.62863496 0.0398550289905806 831216.0476331 0.0398615054790509 813339.514691457 0.0393218279836422 844384.803280451 0.0412497014580595 840735.430430544 0.0411884606235931 837853.997969413 0.0415082685036105 832856.993154372 0.0412729342288739 830742.271532405 0.0412372578920577
"Gunter AFB" "gunter" "gntr" -86.2521159 32.4107172 7284675.0575 0.272263260529852 5067907.87567101 0.158817173114102 4816535.86008688 0.186320363208862 4816535.86008688 0.184952921544258 4615934.05099358 0.198102070842083 4506317.04633586 0.199797045373794 4428925.8426936 0.201929253749864 4340042.08312287 0.204306338621755 4243408.41776866 0.199757334262352 4181384.00733719 0.198748007429578 4149593.35920972 0.197236946030017 4068014.47006115 0.193359368261951 4027041.31770522 0.192435473244186 3962978.12849001 0.190047190296658 3931030.57598173 0.190050163941475 3892988.93633234 0.190179442807785 3836039.00344253 0.187931346443848 3800356.71516746 0.188274123325755 3742231.75738222 0.185449466668537 3716888.37434701 0.184502811162126
"Hanscom AFB" "hanscom" "hnsc" -71.2766852 42.457231 1880610.79020847 0.0702874488550624 1854244.70438652 0.0581079825121069 2384453.63264652 0.0922389617340827 2293121.26489239 0.088054877969799 2245887.59624656 0.0963867721635283 2199985.26417623 0.097540974398528 2166824.11110743 0.0987926172855106 2144947.88404825 0.100972857021021 2126947.00099532 0.100125470189726 2110976.62244775 0.100338164757341 2098989.14073174 0.0997683801833879 2087831.12427371 0.0992380214471397 2078016.12900022 0.0992997055766687 2068250.65501529 0.0991843035895444 2059741.97171978 0.0995805786386488 2052160.47536843 0.100251694042937 2045402.62357547 0.100206298403993 2040913.2453078 0.101109232854557 2037071.20028427 0.10094878996025 2033307.47363708 0.100931453156408
"Hill AFB" "hill" "hill" -111.9939817 41.1321102 0 0 7045326.53250001 0.220785158492898 7630906.51055867 0.295190010821287 6520073.80632128 0.250368051685503 6520073.80632128 0.279822048756836 6378365.55643948 0.28279825395925 6262338.8567708 0.28552056570616 6343971.74346636 0.29864079988249 5966481.90824008 0.280870565256904 5821880.6815257 0.276723492249363 5587251.42533964 0.26557118070136 5456339.15853161 0.259348706962873 5422707.38338451 0.259128521229323 5386617.06059059 0.258318720007506 5336906.14329469 0.25801882429269 5306259.83193501 0.259220243040676 5291988.93424627 0.259259774180172 5264055.92424649 0.260787496689395 5264055.92424649 0.260864753162094 5254912.42381373 0.260848865221771
"Holloman AFB" "holloman" "hllm" -106.099291 32.8440404 0 0 1350597.09 0.0423247653888206 1350597.09 0.0522457940037206 1090344.06961421 0.0418687469628776 974914.987968168 0.0418404327007025 916149.678917815 0.0406194231532743 916149.678917815 0.0417702683580134 916149.678917815 0.043127504974448 906794.178406532 0.0426870972505536 906794.178406532 0.0431014075221974 942474.18401074 0.0447973364314938 928906.154416243 0.044152425836839 917505.901561525 0.0438437722491353 915106.816945679 0.0438845418125256 915106.816945679 0.0442418844684398 972760.060623665 0.0475210614108159 972760.060623665 0.0476564778918424 967771.028433074 0.0479445103748037 967771.028433074 0.0479587136008167 973171.02873322 0.0483072862187746
"Hurlburt Field" "hurlburt field" "hrlf" -86.6949711 30.4236556 0 0 56945.95 0.00178456179969521 56945.95 0.00220286745401338 775263.477298898 0.0297697866803394 775263.477298898 0.033271987555387 815617.578737812 0.0361621210205895 913084.504773935 0.0416305170166112 913084.504773935 0.0429832127084791 924574.559224613 0.043524103997186 913310.125983642 0.0434111211469671 900939.48765424 0.0428231245137264 904157.951732696 0.0429761033650958 872774.347502943 0.0417062382396466 864874.613495034 0.0414756238678175 863192.237775806 0.0417320148320981 857268.619728574 0.0418790988371464 887148.234356333 0.0434622698122328 875760.655289184 0.0433862087102774 871393.438433076 0.043182640438314 872744.790946417 0.0433222230907068
"Keesler AFB" "keesler" "kslr" -88.923611 30.411389 0 0 0 0 2980157.58049587 0.115282862818262 2980157.58049587 0.114436779292459 3143103.2791483 0.134892583297587 2979001.64637576 0.132080304379273 2979001.64637576 0.135822454639797 2979001.64637576 0.140235718332315 2881089.15269201 0.135626513465928 2842795.35177731 0.135122703560444 2806532.62337003 0.133399076885099 2810251.97315845 0.133575863651894 2730493.65475212 0.130478879452345 2664322.59229665 0.127769320519267 2530343.26378681 0.122332335710921 2544298.73753186 0.124293524629491 2582131.39590922 0.126501172040396 2562706.80576037 0.126959497057165 2555660.18402808 0.12664790660789 2526026.44023441 0.125389555013199
"Kirtland AFB" "kirtland" "krtl" -106.5112712 35.0128396 0 0 14450681.07 0.452852808972379 10112875.4441788 0.391201203640866 4891407.40593456 0.187827956952966 4143632.16451878 0.177832287795 3831504.40732922 0.169877807542082 3751987.17773563 0.171065400006434 3638045.45794598 0.171260032280062 3530318.52066778 0.166188815064949 3479113.05177279 0.165367922546397 3479113.05177279 0.165367922546397 3429344.07084923 0.163002321641768 3391726.76644981 0.162076446185725 3382179.33184909 0.162194606746987 3361884.10516655 0.162534127626209 3342811.56544571 0.163302298394617 3326796.40944571 0.162983047881061 3319340.6386179 0.164444023441573 3312659.93833297 0.164161671068661 3312659.93833297 0.164437295256133
"Lackland AFB" "lackland" "lckl" -98.6205193 29.3877765 0 0 8359720.41000277 0.261975394208426 8359720.41000277 0.323383067906435 6874055.15868524 0.263960784552796 5984426.21030619 0.256833657493028 5657305.37583955 0.250828534088407 5261456.7220941 0.239887066811557 5136961.02714573 0.241821088136458 4950538.41728737 0.233045292849914 4924517.07056091 0.234070334991836 4853310.20638093 0.230685756501497 4789185.12839905 0.227637786869241 4701115.68644626 0.224646669980646 4679941.53066004 0.224429635949938 4643653.79534351 0.22450274757074 4597739.74810437 0.224607775097733 4597534.07817129 0.225237743635249 4567362.93695193 0.226272510007597 4539618.57108562 0.224964646090044 4519967.31254324 0.224366887442956
