"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
"AKRON PUBLIC LIBRARY" 1971 "207 FIRST AVENUE SOUTH
AKRON, AL 35441
" 32.877488 -87.735677 1 0 0.68 3350 0 0 0 6 43820 14.25 944.6025 44764.6025 92.24636533637 0.000117517210355724 5.26061120848289 119.808120098923 6.96670614675281e-05 3.11861831393696
"DOTHAN HOUSTON COUNTY LIBRARY SYSTEM" 103402 "445 NORTH OATES STREET
DOTHAN, AL 36303
" 31.228696 -85.3947051 1 3 18.5 109900 4306 4664 160 152 1554230 2.25 9754.635 1563984.635 96.0468274108581 0.000108401165612051 169.537757433338 106.010538481614 8.89819500154089e-05 139.166402616438
"BRENT - CENTREVILLE PUBLIC LIBRARY" 18893 "20 LIBRARY STREET
CENTREVILLE, AL 35042
" 32.9482 -87.14828 1 0 3 20637 476 672 2 17 283996 4.5 3000.555 286996.555 64.0685296207738 0.000243618624054185 69.9177058373911 75.247617035555 0.000176609677617116 50.686369055773
"CHILTON - CLANTON PUBLIC LIBRARY" 43819 "100 FIRST AVENUE
CLANTON, AL 35045
" 32.840753 -86.624493 1 2 6 76849 1232 2139 3 19 1043754 3 4843.71 1048597.71 36.8173110689977 0.000737727318992088 773.579177299542 43.8484099071669 0.000520106524722651 545.38251078023
"EUTAW - JAMES C. POOLE JR. MEMORIAL LIBRARY" 8876 "420 PRAIRIE AVENUE
EUTAW, AL 35462
" 32.842769 -87.88782 1 0 2 16008 143 165 30 20 213398 7 2163.96 215561.96 99.867923234294 0.00010026467778269 21.6132504616052 130.697055935974 5.85421125511665e-05 12.61945252407
"GREENVILLE - BUTLER COUNTY PUBLIC LIBRARY" 20307 "309 FORT DALE STREET
GREENVILLE, AL 36037
" 31.831904 -86.626163 1 0 3.4 41694 2332 1847 25 18 597484 4.5 3251.445 600735.445 45.6427837755392 0.000480016041572234 288.362650341034 50.4654081797507 0.000392656163899837 235.882475352362
"HALE COUNTY LIBRARY" 7316 "1103 MAIN STREET
GREENSBORO, AL 36744
" 32.704071 -87.592213 1 0 1.4 17835 483 360 20 12 243614 7 1746.36 245360.36 80.7230573054655 0.000153463392988976 37.6538333505966 107.053823306449 8.72560673833582e-05 21.409180105365
"MARION - PERRY COUNTY PUBLIC LIBRARY" 6518 "202 WASHINGTON STREET
MARION, AL 36756
" 32.634264 -87.319084 1 0 4 15337 457 1082 2 13 219999 7 1968.78 221967.78 64.1236513456683 0.000243199967076979 53.9825567881501 85.7295537301005 0.000136062633976851 30.2015208047941
"THOMASVILLE PUBLIC LIBRARY" 8918 "1401 MOSLEY DRIVE
THOMASVILLE, AL 36784
" 31.932097 -87.737053 1 0 4.4 15496 682 1148 37 27 226934 7 2532.78 229466.78 93.0355902376921 0.00011553186006206 26.5107239158515 110.763418544248 8.15093252096502e-05 18.7036823958313
"MACON COUNTY - TUSKEGEE PUBLIC LIBRARY" 20535 "302 SOUTH MAIN STREET
TUSKEGEE, AL 36083
" 32.421942 -85.689088 1 0 4 10478 1154 1032 0 34 166162 4.5 3372.225 169534.225 32.8868113312473 0.000924605486952946 156.752274661315 39.7964382914735 0.000631410194411946 107.045637966729
"MOUNDVILLE PUBLIC LIBRARY" 6101 "279 MARKET STREET
MOUNDVILLE, AL 35474
" 32.9975133 -87.6283984 1 0 2 13738 6 359 5 17 184169 7 1581.21 185750.21 89.8051971188638 0.000123992968945814 23.0317200202084 115.306895994631 7.52123983241316e-05 13.9707187833111
"UNIONTOWN PUBLIC LIBRARY" 3663 "108 WATER STREET
UNIONTOWN, AL 36786
" 32.449444 -87.513613 1 0 2 10765 130 122 0 19 144076 10 1398.9 145474.9 73.7014202409849 0.000184097667572098 26.7815897802842 87.7645494426287 0.000129826020402857 18.8864273355035
"EVERGREEN PUBLIC LIBRARY" 12981 "119 CEMETERY AVENUE
EVERGREEN, AL 36401
" 31.433966 -86.949201 1 0 6 35997 1408 1270 7 19 503721 4.5 2652.435 506373.435 78.9936156658837 0.000160256633281012 81.1497018760415 84.704910087365 0.000139374341472037 70.5754640420582
"MONTGOMERY CITY-COUNTY PUBLIC LIBRARY" 230149 "245 HIGH STREET
MONTGOMERY, AL 36104
" 32.371882 -86.305402 1 10 63 528038 20124 8933 730 177 7259690 2.25 24985.0575 7284675.0575 4.11144986687937 0.0591575258154497 430943.352771219 5.40159319969677 0.034273326031413 249670.0432786
"WHITE HALL PUBLIC LIBRARY" 2327 "640 FREEDOM ROAD
WHITE HALL, AL 36040
" 32.301565 -86.712635 1 0 2 12146 368 217 4 7 165870 14.25 1294.7925 167164.7925 27.9488345168605 0.0012801845909823 214.001791513254 37.5539040849044 0.000709071148326016 118.531731377655
"AUTAUGA - PRATTVILLE PUBLIC LIBRARY" 55514 "254 DOSTER STREET
PRATTVILLE, AL 36067
" 32.45694 -86.468839 1 3 17 78651 1930 1298 79 39 1067209 2.25 6297.195 1073506.195 13.0506957199859 0.00587127837097656 6302.85370381285 19.2811960182435 0.00268987476342637 2887.59722231237
"PHENIX CITY - RUSSELL COUNTY PUBLIC LIBRARY" 57820 "1501 17TH AVENUE
PHENIX CITY, AL 36867
" 32.474962 -85.016021 1 0 8.5 46182 576 3157 40 33 650900 2.25 5177.85 656077.85 72.2961218333688 0.000191324240377677 125.52359627987 79.791715858675 0.000157066798406485 103.04804740491
"SELMA - DALLAS COUNTY PUBLIC LIBRARY" 42864 "1103 SELMA AVENUE
SELMA, AL 36703
" 32.409021 -87.020484 1 0 18 81144 1014 1446 32 46 1089338 3 6557.76 1095895.76 44.871671206182 0.000496655798764152 544.282984045048 56.2771073856363 0.000315744988635882 346.023594287312
"TUSCALOOSA PUBLIC LIBRARY" 198596 "1801 JACK WARNER PARKWAY
TUSCALOOSA, AL 35401
" 33.216299 -87.562204 1 2 60 159015 11273 20013 287 101 2482189 2.25 22405.23 2504594.23 94.370539814492 0.000112286390491769 281.231845733211 108.436377645494 8.50452372851976e-05 213.003810593487
"WILCOX COUNTY LIBRARY" 11431 "100 BROAD STREET
CAMDEN, AL 36726
" 31.990458 -87.289064 1 2 3.5 47002 1211 521 34 25 635109 4.5 2068.185 637177.185 67.298491555973 0.000220795053742885 140.685570805815 79.6531497384021 0.000157613746458174 100.427883285523
"MONROE COUNTY PUBLIC LIBRARY" 22602 "121 PINEVILLE ROAD
MONROEVILLE, AL 36460
" 31.527976 -87.32436 1 0 2.37 26190 1294 593 0 10 365451 4.5 3406.77 368857.77 87.6782683618074 0.000130081660508045 47.9816312128947 106.477189406838 8.82037078719256e-05 32.5346229913699
"VALLEY - H. GRADY BRADSHAW / CHAMBERS COUNTY LIBRARY" 34064 "3419 20TH AVENUE
VALLEY, AL 36854
" 32.838742 -85.177666 1 1 12.25 104627 2019 6250 20 19 1468763 3 4903.26 1473666.26 69.2450736035742 0.000208555783347829 307.341621247566 79.7444915306896 0.000157252881987403 231.738266472597
"RAGLAND PUBLIC LIBRARY" 1656 "26 PROVIDENCE ROAD
RAGLAND, AL 35131
" 33.743743 -86.144544 1 0 0.65 15557 154 1347 4 8 222166 14.25 805.44 222971.44 92.4203837432511 0.000117075080511822 26.1043992898369 133.377657921881 5.62126197691582e-05 12.5338087761017
"HAYNEVILLE - LOWNDES COUNTY PUBLIC LIBRARY" 5752 "215 B TUSKEENA STREET
HAYNEVILLE, AL 36040
" 32.196458 -86.672832 1 0 1 20269 0 0 8 17 264366 7 1357.92 265723.92 28.7180752604523 0.00121252120204714 322.195886891078 38.1491791666149 0.00068711527634293 182.582964721727
"EUFAULA CARNEGIE LIBRARY" 15249 "217 NORTH EUFAULA AVENUE
EUFAULA, AL 36027
