"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
"BHM REGIONAL LIBRARY" 67645 "158 N MARKET ST
WASHINGTON, NC 27889
" 35.542683 -77.054688 1 7 17.26 142879 2471 6016 82 44 1970804 2.25 7155.0375 1977959.0375 52.9924989641411 0.000356099365631768 704.349958499373 71.242869747847 0.00019702311898595 389.703658794698
"ALBEMARLE REGIONAL LIBRARY" 78340 "303 W TRYON ST
WINTON, NC 27986
" 36.390546 -76.934648 1 6 17.89 198954 9274 14130 123 98 2896663 2.25 7971.45 2904634.45 92.7004764371554 0.000116368669154709 338.008445327419 109.797805311494 8.29492915841202e-05 240.937369938331
"CRAVEN-PAMLICO-CARTERET REGIONAL LIBRARY" 186731 "400 JOHNSON ST
NEW BERN, NC 28560
" 35.110942 -77.039628 0 10 62.31 360475 14470 14598 439 129 5075571 2.25 21950.8425 5097521.8425 54.4519411120491 0.000337266548085735 1719.22359561161 59.2944933948078 0.000284427297138561 1449.87435976705
"NEUSE REGIONAL LIBRARY" 90673 "510 N QUEEN ST
KINSTON, NC 28501
" 35.265264 -77.581099 1 7 34.29 197795 5971 11042 385 170 2805159 2.25 11263.9275 2816422.9275 22.0916270025645 0.00204901244480355 5770.88562827756 25.6602085326904 0.00151872673147668 4277.37678713805
"PETTIGREW REGIONAL LIBRARY" 45555 "201 E THIRD ST
PLYMOUTH, NC 27962
" 35.865753 -76.747521 0 4 18.16 122062 4429 5889 161 53 1725418 3 6823.95 1732241.95 77.3569261319307 0.0001671096738388 289.474387274387 92.9679247393341 0.000115700097996807 200.42056336918
"BLADEN COUNTY PUBLIC LIBRARY" 35209 "111 N CYPRESS ST
ELIZABETHTOWN, NC 28337
" 34.628567 -78.604194 1 2 9.26 56572 2073 2973 39 14 802171 3 4557.81 806728.81 61.2293987811499 0.000266735002388855 215.182811062509 70.7979668684057 0.00019950713308155 160.94815205739
"BRUNSWICK COUNTY LIBRARY" 115716 "109 W MOORE ST
SOUTHPORT, NC 28461
" 33.918188 -78.019489 0 5 17 130552 3059 6277 120 70 1823254 2.25 10360.83 1833614.83 98.4134123691209 0.000103250322910284 189.321323290586 124.602010762176 6.44094956383654e-05 118.102206395327
"COLUMBUS COUNTY PUBLIC LIBRARY" 57739 "407 N JK POWELL BLVD
WHITEVILLE, NC 28472
" 34.334026 -78.708266 1 5 25 184364 1905 6084 351 92 2509292 2.25 7647.3825 2516939.3825 81.4896717246715 0.000150589559681864 379.024793356617 94.2951769048181 0.000112465946031888 283.069968757778
"CUMBERLAND COUNTY PUBLIC LIBRARY & INFORMATION CENTER" 332553 "300 MAIDEN LN
FAYETTEVILLE, NC 28301
" 35.055025 -78.881313 1 8 186.7 549180 27996 32002 618 531 7951243 2.25 50452.3275 8001695.3275 55.605471603688 0.000323418562953945 2587.89680401534 61.1747672959101 0.000267211624915891 2138.14601054317
"DUPLIN COUNTY LIBRARY" 60104 "107 BOWDEN DR
KENANSVILLE, NC 28349
" 34.963204 -77.964564 1 5 10.15 71406 2848 16505 75 44 1182822 2.25 5579.52 1188401.52 26.0714394446735 0.00147119411907797 1748.36932732732 37.9546895000435 0.00069417523218033 824.958901069457
"DURHAM COUNTY LIBRARY" 282763 "300 N ROXBORO ST
DURHAM, NC 27701
" 35.995243 -78.897123 1 6 128.8 610605 45521 46026 517 237 9145362 2.25 38406.5025 9183768.5025 69.4125193986102 0.000207550786905061 1906.09837944778 84.2376377894044 0.000140924869222249 1294.22137518222
"EDGECOMBE COUNTY MEMORIAL LIBRARY" 55704 "909 MAIN ST
TARBORO, NC 27886
" 35.90189 -77.537662 1 1 13.75 109627 1349 202 124 34 1448456 2.25 5822.52 1454278.52 45.5878338046671 0.000481173927884168 699.760907705975 50.3889793331428 0.000393848210952692 572.764993328928
"FRANKLIN COUNTY LIBRARY" 62697 "906 N MAIN ST
LOUISBURG, NC 27549
" 36.112777 -78.296084 1 3 12.1 100682 5888 3141 107 35 1429209 2.25 6047.0475 1435256.0475 56.6544459282312 0.000311553049748521 447.158398768633 71.2217430748009 0.000197140023183888 282.946410478966
"GRANVILLE COUNTY LIBRARY SYSTEM" 57910 "210 MAIN ST
OXFORD, NC 27565
" 36.309864 -78.587071 1 3 18.5 127976 4383 7001 217 46 1816571 2.25 6683.925 1823254.925 75.7022188724915 0.000174494917500995 318.148717721158 93.9596356270272 0.000113270639422519 206.521251185008
"HALIFAX COUNTY LIBRARY SYSTEM" 38162 "33 GRANVILLE ST
HALIFAX, NC 27839
" 36.327506 -77.588909 1 4 10 94489 901 0 64 52 1243242 3 4934.58 1248176.58 71.4273716774155 0.000196006584400236 244.650828174168 83.9772826127481 0.00014180004388796 176.991493823924
