"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 38.683424 -121.793732 0 7 35.95 347729 20622 34887 206 104 5249452 2.25 15460.665 5264912.665 29.5312593096175 0.00114666370412459 6037.08425834139 38.0410603104378 0.00069102661264154 3638.19476474849
"YUBA COUNTY LIBRARY" 73682 "303 SECOND ST.
MARYSVILLE, CA 95901
" 39.137143 -121.587126 1 0 8 105285 7697 9754 26 37 1597571 2.25 6173.535 1603744.535 62.7929816406361 0.000253616666016902 406.736342109527 75.9553605825991 0.000173333752995093 277.98305909692
"BENICIA PUBLIC LIBRARY" 27454 "150 E. L ST.
BENICIA, CA 94510
" 38.053098 -122.154033 1 0 19.3299999999999 92705 5851 4931 150 20 1348181 3 5370.35999999999 1353551.36 19.1108386862577 0.00273804452829809 3706.08389501843 26.5152174183206 0.00142236027640281 1925.237686535
"LOS GATOS LIBRARY" 30532 "100 VILLA AVENUE
LOS GATOS, CA 95030
" 37.220196 -121.977866 1 0 15.7 126950 7857 8233 173 42 1863659 3 5102.88 1868761.88 72.794688968322 0.00018871247498641 352.658679535057 92.3633290665739 0.000117219764425219 219.055827340429
"FOLSOM PUBLIC LIBRARY" 74014 "411 STAFFORD ST
FOLSOM, CA 95630
" 38.680834 -121.166992 1 0 13.73 81744 5795 8251 79 27 1247512 2.25 7055.445 1254567.445 50.5072021125764 0.000392006598892345 491.79871719551 60.1762213081139 0.000276153259366111 346.452889031364
"BELVEDERE-TIBURON LIBRARY" 11184 "1501 TIBURON BLVD
TIBURON, CA 94920
" 37.876837 -122.461666 1 0 15.75 54154 8447 6206 759 23 905393 4.5 3872.34 909265.34 39.4336177733771 0.000643082594005538 584.732713486527 58.0933798948637 0.000296310274449566 269.424662442878
"PLEASANTON PUBLIC LIBRARY" 73067 "400 OLD BERNAL AVE.
PLEASANTON, CA 94566
" 37.657981 -121.880872 1 0 28.75 154254 11543 18680 251 24 2402544 2.25 9244.5225 2411788.5225 42.6035646515427 0.000550944844756767 1328.76245311492 58.1287981408528 0.000295949296990753 713.767117724242
