"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
"KNIGHTSTOWN PUBLIC LIBRARY" 2182 "5 EAST MAIN STREET
KNIGHTSTOWN, IN 46148
" 39.795296 -85.527301 1 0 2.03 12106 253 1351 41 6 179033 14.25 1237.305 180270.305 78.3161051069796 0.000163041378594658 29.3915190468794 92.1017311444443 0.000117886592176828 21.2514519271275
"PENN TOWNSHIP PUBLIC LIBRARY" 1239 "195 NORTH UNION
PENNVILLE, IN 47369
" 40.493325 -85.148248 1 0 0.53 13250 250 650 50 2 184690 14.25 609.1725 185299.1725 74.5543118034739 0.000179909654134239 33.3371100358356 96.0256999763878 0.000108448871392295 20.0954861275513
"JAY COUNTY PUBLIC LIBRARY" 17797 "315 NORTH SHIP STREET
PORTLAND, IN 47371
" 40.435995 -84.980524 1 0 14.38 76863 5205 8141 159 19 1175639 4.5 4559.595 1180198.595 65.2354279883426 0.000234981119212268 277.324386745846 82.8519765866753 0.000145678094597128 171.929082565808
"NORTH MADISON COUNTY PUBLIC LIBRARY SYSTEM" 19500 "1600 MAIN STREET
ELWOOD, IN 46036
" 40.27699 -85.840077 1 2 17 88678 1503 10792 150 60 1317299 4.5 5182.5 1322481.5 99.8728026558077 0.000100254880887805 132.585225258826 124.272061839015 6.47519709429369e-05 85.6332836605716
"ALEXANDRIA-MONROE PUBLIC LIBRARY" 8786 "117 EAST CHURCH STREET
ALEXANDRIA, IN 46001
" 40.263572 -85.674014 1 0 9 48975 4986 12712 97 28 869270 7 3195.06 872465.06 91.2752450230057 0.000120031154988772 104.722988839148 116.558962058981 7.36052271172143e-05 64.217988893134
"ANDERSON PUBLIC LIBRARY" 70954 "111 EAST 12TH STREET
ANDERSON, IN 46016
" 40.104115 -85.677898 1 1 47.31 239580 23811 35364 380 102 3893345 2.25 11885.895 3905230.895 88.4256120260893 0.000127892139049065 499.448332642043 111.507201710018 8.04255733161124e-05 314.08043366217
"PENDLETON COMMUNITY PUBLIC LIBRARY" 26099 "595 EAST WATER STREET
PENDLETON, IN 46064
" 40.003735 -85.73554 1 0 12.83 58237 4570 3415 114 39 864123 3 4273.41 868396.41 90.1983566503414 0.000122914395566392 106.738419847175 106.786011656953 8.76942801013797e-05 76.1533980175726
"FARMLAND PUBLIC LIBRARY" 1333 "116 SOUTH MAIN STREET
FARMLAND, IN 47340
" 40.188245 -85.127757 1 0 1.1 11942 230 610 63 3 167120 14.25 734.8575 167854.8575 62.5293732971416 0.000255759543475114 42.9304817242803 86.6367579256093 0.000133228033024924 22.3629724984039
"WINCHESTER COMMUNITY PUBLIC LIBRARY" 8622 "125 NORTH EAST STREET
WINCHESTER, IN 47394
" 40.173398 -84.979795 1 0 7.01 53806 520 4309 62 10 763511 7 2862.12 766373.12 55.0216592588241 0.000330318299368755 253.147065680327 76.832117514012 0.000169400385670848 129.823902095771
"WASHINGTON TOWNSHIP PUBLIC LIBRARY" 2172 "107 NORTH MAIN STREET
LYNN, IN 47355
" 40.049072 -84.94001 1 0 1.36 19361 60 200 29 5 255675 14.25 1132.53 256807.53 49.7488746386098 0.000404048480470285 103.762692269827 67.4549815452297 0.00021977178946637 56.4390504165385
"RIDGEVILLE PUBLIC LIBRARY" 803 "308 NORTH WALNUT STREET
RIDGEVILLE, IN 47380
" 40.291531 -85.029216 1 0 0.82 19350 0 25 52 2 252641 22.5 665.025 253306.025 61.3191991338972 0.000265954321673878 67.3678320547815 75.2556948811314 0.000176571765559051 44.726692060995
"UNION CITY PUBLIC LIBRARY" 3584 "408 NORTH COLUMBIA STREET
UNION CITY, IN 47390
" 40.201456 -84.808809 1 0 1.76 20190 117 519 26 7 271391 10 1339.2 272730.2 48.1643395528823 0.000431070974298002 117.566073034489 61.5525619197932 0.000263941531664791 71.9848267192449
"HENRY HENLEY PUBLIC LIBRARY" 927 "102 NORTH MAIN STREET
CARTHAGE, IN 46115
" 39.738216 -85.571899 1 0 0.31 12125 113 92 10 2 160510 22.5 672.225 161182.225 80.8779540767314 0.000152876132310609 24.6409151552183 97.0832763741658 0.000106098965883228 17.1012673912577
"RUSHVILLE PUBLIC LIBRARY" 6341 "130 WEST 3RD STREET
RUSHVILLE, IN 46173
" 39.609339 -85.44525 1 0 5.38 32710 795 1385 60 10 454800 7 2138.61 456938.61 75.3830764105583 0.000175975531516512 80.4100147651663 101.23156076404 9.75816448803989e-05 44.5888211731631
"UNION COUNTY PUBLIC LIBRARY" 7516 "2 EAST SEMINARY STREET
LIBERTY, IN 47353
" 39.634533 -84.929636 1 0 9.13 23209 701 2694 56 31 347975 7 2947.86 350922.86 48.2205216333071 0.000430067071612066 150.920366761931 55.3879229994905 0.000325964151561638 114.388272323484
"HAGERSTOWN-JEFFERSON TOWNSHIP PUBLIC LIBRARY" 3482 "10 WEST COLLEGE STREET
HAGERSTOWN, IN 47346
" 39.911714 -85.161483 1 0 4.47 29513 559 3352 43 11 435566 10 1715.1 437281.1 59.2055698444791 0.000285282327466204 124.748569964982 70.0548050753725 0.000203762444433131 89.1014658404086
"DUBLIN PUBLIC LIBRARY" 790 "2249 EAST CUMBERLAND STREET
DUBLIN, IN 47335
" 39.811668 -85.20819 1 0 0.5 8712 76 380 0 4 119364 22.5 608.25 119972.25 61.3410896391615 0.000265764535815803 31.8843693320275 74.335441858153 0.000180970649665958 21.7114560243867
"CAMBRIDGE CITY PUBLIC LIBRARY" 5306 "600 WEST MAIN STREET
CAMBRIDGE CITY, IN 47327
" 39.812201 -85.181357 1 0 4.45 40555 576 1542 72 11 556180 7 1781.76 557961.76 59.9150446359926 0.00027856607537594 155.429217693052 72.8957212273354 0.000188189732781013 105.002674516424
"MORRISSON-REEVES LIBRARY" 51760 "80 NORTH 6TH STREET
RICHMOND, IN 47374
" 39.830124 -84.893953 1 1 31.16 125186 3235 7356 237 20 1769082 2.25 8167.8 1777249.8 44.6526368477126 0.000501540235717827 891.362283621462 56.9283060136453 0.00030856273700888 548.393062636485
"CENTERVILLE-CENTER TOWNSHIP PUBLIC LIBRARY" 7579 "126 EAST MAIN STREET
CENTERVILLE, IN 47330
" 39.817734 -84.994922 1 0 5.94 35756 345 2454 96 16 503183 7 2482.59 505665.59 50.0077017118839 0.000399876801075867 202.203938543341 63.5589744864354 0.000247540484912767 125.1727053523
"FORTVILLE-VERNON TOWNSHIP PUBLIC LIBRARY" 11005 "625 EAST BROADWAY
FORTVILLE, IN 46040
" 39.933996 -85.842864 1 0 5.28 36923 2368 7647 185 12 613139 4.5 2277.675 615416.675 95.3420608144664 0.000110009687272818 67.7017959592272 109.638733890912 8.3190163275842e-05 51.1966136759258
"HANCOCK COUNTY PUBLIC LIBRARY" 58997 "900 WEST MCKENZIE ROAD
GREENFIELD, IN 46140
" 39.799258 -85.783618 1 1 43.6 165906 14284 25561 282 135 2684504 2.25 10522.2975 2695026.2975 91.9289837121908 0.000118330059280362 318.902621545309 104.339667192762 9.18546413352984e-05 247.55067394606
"SHELBY COUNTY PUBLIC LIBRARY" 44436 "57 WEST BROADWAY
SHELBYVILLE, IN 46176
" 39.522941 -85.778981 1 2 24.95 119741 3054 6588 140 25 1684924 3 7741.74 1692665.74 94.0372967233534 0.000113083626610782 191.412780519023 129.933388842631 5.92322825571746e-05 100.260455386529
"LAWRENCEBURG PUBLIC LIBRARY DISTRICT" 32807 "150 MARY STREET
LAWRENCEBURG, IN 47025
" 39.091584 -84.849752 1 1 20.8 127183 11228 10931 195 71 1947176 3 6072.63 1953248.63 65.596434710395 0.000232401822463348 453.938541336037 78.1997589073782 0.000163526887919399 319.408669796729
"AURORA PUBLIC LIBRARY DISTRICT" 17240 "414 2ND STREET
AURORA, IN 47001
" 39.056928 -84.901906 1 2 11.15 80005 1887 4706 497 50 1134485 4.5 3999.9 1138484.9 69.2370925483476 0.000208603867145048 237.492352826243 81.8372749077262 0.000149313020550291 169.990619269896
"OHIO COUNTY PUBLIC LIBRARY" 6128 "503 SECOND STREET
RISING SUN, IN 47040
" 38.950072 -84.858481 1 0 3.1 34658 571 2918 49 11 497043 7 1751.88 498794.88 73.6224633493681 0.000184492752806132 92.0240404968044 90.3432462997254 0.000122520459248373 61.1125777683373
"BATESVILLE MEMORIAL PUBLIC LIBRARY" 10852 "131 NORTH WALNUT STREET
BATESVILLE, IN 47006
" 39.299867 -85.222661 1 0 7.63 46625 2771 6036 152 20 723492 4.5 2609.52 726101.52 71.7616901201109 0.000194184554405316 140.997700114223 94.6673791740714 0.000111583323308488 81.0208206609448
"OSGOOD PUBLIC LIBRARY" 10307 "136 WEST RIPLEY STREET
OSGOOD, IN 47037
" 39.12912 -85.292202 1 1 8.69999999999999 37248 1648 4782 61 16 569327 4.5 2696.445 572023.445 81.3371116781749 0.000151154996425572 86.4642017843183 109.096896864553 8.40185543164286e-05 48.0605828840031
"TYSON LIBRARY ASSOCIATION, INC" 3685 "325 WEST TYSON STREET
VERSAILLES, IN 47042
" 39.071807 -85.254466 1 0 5.38 21408 1205 2611 70 10 329272 10 1912.5 331184.5 82.1453949728488 0.000148195001584237 49.0798875021746 103.043483664111 9.41800538592762e-05 31.1909740473575
"SWITZERLAND COUNTY PUBLIC LIBRARY" 10613 "205 FERRY STREET
VEVAY, IN 47043
" 38.747184 -85.066605 1 0 5.18 21437 692 2886 76 8 326543 4.5 2209.755 328752.755 91.5634670262649 0.000119276680058994 39.2125371766478 117.658170430114 7.22363541024977e-05 23.7479004223517
"GREENSBURG-DECATUR COUNTY CONTRACTUAL PUBLIC LIBRARY" 25740 "1110 EAST MAIN STREET
GREENSBURG, IN 47240
" 39.336592 -85.467261 1 1 14.98 81491 4344 8553 140 28 1230124 3 4563.6 1234687.6 82.2748815418881 0.000147728901563458 182.399042922022 108.234431506083 8.53628918325689e-05 105.396504045814
"ADAMS PUBLIC LIBRARY SYSTEM" 10698 "128 SOUTH 3RD STREET
DECATUR, IN 46733
" 40.828779 -84.924946 1 1 15.05 102543 3284 6528 200 40 1465015 4.5 3701.73 1468716.73 83.91054052508 0.000142025707904097 208.59553328884 111.183466514223 8.08946087793594e-05 118.81126528105
"YORKTOWN PUBLIC LIBRARY" 11415 "8920 WEST ADALINE STREET
YORKTOWN, IN 47396
" 40.174726 -85.49102 1 0 10.83 40427 3350 7508 110 27 669350 4.5 3165.525 672515.525 80.1552144932691 0.00015564545334908 104.673983772919 100.631936073173 9.87480079972945e-05 66.4095684410047
"BOONE COUNTY PUBLIC LIBRARY DISTRICT" 124442 "1786 BURLINGTON PIKE
BURLINGTON, KY 41005
" 39.019626 -84.692055 1 5 108 257197 32048 46355 667 156 4378491 2.25 24599.835 4403090.835 64.6599022785081 0.000239182781549727 1053.14351333141 77.0303354170032 0.000168529690078438 742.05153380976
"CAMPBELL COUNTY PUBLIC LIBRARY DISTRICT" 90988 "3920 ALEXANDRIA PIKE
COLD SPRING, KY 41076
" 39.024947 -84.44437 1 2 63 186394 25571 24681 365 93 3085328 2.25 15591.69 3100919.69 58.4191718026265 0.00029301456493572 908.614633865957 71.7791144195757 0.000194090289682751 601.858400915047
"CARROLL COUNTY PUBLIC LIBRARY DISTRICT" 10953 "136 COURT STREET
CARROLLTON, KY 41008
