"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
"CLOVIS CARVER PUBLIC LIBRARY" 37775 "701 MAIN
CLOVIS, NM 88101
" 34.405289 -103.205369 1 0 14.6 124125 2801 3047 113 10 1691568 3 5589.75 1697157.75 6.53465959678442 0.0234182296990727 39744.4300250614 7.3881218387662 0.0183202713661324 31092.3905311346
"FORT SUMNER PUBLIC LIBRARY" 2022 "235 W. SUMNER AVENUE
FORT SUMNER, NM 88119
" 34.473309 -104.250238 1 0 2 19443 474 866 17 6 270670 14.25 1164.405 271834.405 53.4836697644052 0.000349588874389589 95.0302836643135 55.3438055351883 0.000326484045106827 88.7495961436075
"LOVINGTON PUBLIC LIBRARY" 11009 "115 SOUTH MAIN ST.
LOVINGTON, NM 88260
" 32.947916 -103.348604 1 0 6 40090 1939 1044 41 21 561427 4.5 2386.215 563813.215 99.7540516697518 0.000100493717347304 56.6596858648846 104.885232455541 9.09015544491891e-05 51.2514976624949
"PORTALES PUBLIC LIBRARY" 12280 "218 S. AVE. B
PORTALES, NM 88130
" 34.184438 -103.338143 1 0 7 49680 2057 1110 70 34 689451 4.5 2707.8 692158.8 14.2496364357907 0.00492484347680416 3408.77375109259 17.7439198677719 0.00317614897834157 2198.39946547012
"ROSWELL PUBLIC LIBRARY" 48366 "301 N. PENNSYLVANIA AVE
ROSWELL, NM 88201
" 33.395417 -104.526015 1 0 22.5 159012 8185 2262 130 26 2205827 3 7727.94 2213554.94 97.6717870319408 0.000104824242438922 232.034219682434 110.977170765655 8.11956387054219e-05 179.731007162842
"MOISE MEMORIAL LIBRARY" 2848 "208 5TH ST.
SANTA ROSA, NM 88435
" 34.94156 -104.685498 1 0 2.6 18917 816 1214 20 7 272886 10 1244.4 274130.4 86.643749261301 0.000133206533393824 36.5159602818624 99.5805734027614 0.000100844160424099 27.6444500347223
"TUCUMCARI PUBLIC LIBRARY" 9041 "602 S. SECOND ST.
TUCUMCARI, NM 88401
" 35.173734 -103.726125 1 0 3 26726 1771 1580 31 12 391944 7 2348.61 394292.61 58.9707869084244 0.000287558463159705 113.382176966829 77.9226266668324 0.000164692124838494 64.9368877490155
"TATUM COMMUNITY LIBRARY" 798 "323 E. BROADWAY
TATUM, NM 88267
" 33.256932 -103.314202 1 0 1.5 14915 572 385 5 6 206671 22.5 763.65 207434.65 78.3634885800994 0.000162844268147702 33.7795437677246 82.7892179402737 0.000145899041854007 30.2645166823214
"LAMB COUNTY LIBRARY" 8326 "110 E 6TH ST
LITTLEFIELD, TX 79339
" 33.920682 -102.332459 1 0 2.38 14800 856 1000 44 18 217910 7 2105.46 220015.46 65.0958018380472 0.000235990237934025 51.921500754564 69.8857916910038 0.000204749203630635 45.0479902214278
"RHOADS MEMORIAL LIBRARY" 8030 "103 SW 2ND ST
DIMMITT, TX 79027
" 34.550898 -102.313783 1 0 2 18001 4387 241 34 8 294979 7 1986.3 296965.3 58.3593961661377 0.00029361512297304 87.1935030782258 62.370909813961 0.00025706079218015 76.3381352680158
"FRIONA PUBLIC LIBRARY" 3994 "109 W 7TH ST
FRIONA, TX 79035
" 34.63743 -102.718647 1 0 3.5 33728 2934 2344 60 14 508488 10 1723.2 510211.2 38.2318867445825 0.000684145599722451 349.058747409111 42.8933600109362 0.000543525425575558 277.312759613416
"HALE CENTER PUBLIC LIBRARY INC" 3014 "609 MAIN ST
HALE CENTER, TX 79041
" 34.063683 -101.845308 1 0 0.57 18364 333 1259 25 5 259978 10 989.7 260967.7 87.2129017222836 0.000131473591579782 34.3103608053152 98.4937924863609 0.000103081867896808 26.9010379767338
"DEAF SMITH COUNTY LIBRARY" 19177 "211 E 4TH ST
HEREFORD, TX 79045
" 34.818227 -102.398779 1 0 6.62 59066 1869 1670 103 7 815519 4.5 3581.895 819100.895 60.160395926614 0.000276298564443182 226.316401422626 65.0011806081996 0.000236677792800838 193.862991909791
"HOCKLEY COUNTY MEMORIAL LIBRARY" 23530 "811 AUSTIN ST
LEVELLAND, TX 79336
" 33.586277 -102.376809 1 1 4.65 39166 1067 232 11 11 526683 4.5 3874.05 530557.05 77.4926947626628 0.000166524628330938 88.3508155596087 94.1305131296059 0.000112859766578853 59.8785448197647
"COCHRAN COUNTY LOVE MEMORIAL LIBRARY" 3016 "318 S MAIN ST
MORTON, TX 79346
" 33.722512 -102.75926 1 0 1.5 12758 169 21 8 8 168788 10 1129.8 169917.8 56.1866400475614 0.00031676258302696 53.8236012302584 73.7687499223284 0.00018376176434313 31.2243947213031
"MULESHOE AREA PUBLIC LIBRARY" 5123 "322 W 2ND ST
MULESHOE, TX 79347
" 34.225005 -102.726537 1 0 3 12802 517 633 10 7 181821 7 1525.83 183346.83 35.6823513925099 0.000785403927187931 144.001320319458 38.6052667553158 0.000670975842951909 123.02129381181
"YOAKUM COUNTY LIBRARY" 3825 "910 AVE E
PLAINS, TX 79355
" 33.189061 -102.83043 1 0 3.3 37800 1146 3485 76 9 552996 10 1642.5 554638.5 87.6653819631192 0.000130119906102936 72.1695095410735 112.826997402662 7.85550191170291e-05 43.5696379705403
"UNGER MEMORIAL LIBRARY" 29882 "825 N AUSTIN ST
PLAINVIEW, TX 79072
" 34.18939 -101.704365 1 0 5 45074 1370 2154 115 16 633989 3 3439.38 637428.38 93.2730304240078 0.000114944402138105 73.268824044961 97.6555606646203 0.00010485908035213 66.8401537171482
"SWISHER COUNTY LIBRARY" 7763 "127 SW 2ND ST
TULIA, TX 79088
" 34.535996 -101.765446 1 0 1.95 11946 1006 42 31 7 169640 7 1922.73 171562.73 89.1387303783455 0.000125854025699218 21.5918602304481 94.2752929772453 0.000112513392196919 19.3031047268641
"OLDHAM COUNTY PUBLIC LIBRARY" 2102 "914 MAIN
VEGA, TX 79092
" 35.209932 -102.200642 1 0 0.55 16515 191 159 28 4 219789 14.25 981.105 220770.105 85.1393767259356 0.000137955515035583 30.4564535397348 98.426062858066 0.00010322378353461 22.7887255294332
"CITY OF WOLFFORTH LIBRARY" 4471 "508 E HWY 62/82
WOLFFORTH, TX 79382
" 33.489067 -102.012418 1 0 2.62 16670 683 630 7 17 234635 10 1734.3 236369.3 97.4576661965027 0.000105285359801254 24.8862267964706 109.734425292356 8.30451383692729e-05 19.6293212247482
"CANYON AREA LIBRARY" 36442 "1501 3RD AVE
CANYON, TX 79015
" 34.980924 -101.928448 1 0 6.17 48332 2764 2710 65 20 701223 3 4205.28 705428.28 89.0036794593252 0.000126236248030304 89.050619321671 94.5716877726273 0.000111809246453764 78.8734044139746
"SPRINGLAKE-EARTH COMMUNITY LIBRARY" 1692 "472 FM 302
SPRINGLAKE, TX 79082
" 34.260971 -102.319732 1 0 2 16256 8 389 24 2 216891 14.25 1023.33 217914.33 57.7365638072615 0.000299984028826009 65.3708186523204 63.855990654554 0.000245243048636829 53.441974630852
"OLTON AREA LIBRARY" 3757 "701 MAIN ST
OLTON, TX 79064
" 34.182078 -102.134886 1 0 2.42 9465 190 894 12 10 137743 10 1490.1 139233.1 69.1452526453889 0.000209158377578622 29.1217693012421 73.9644823343731 0.000182790472691843 25.4504841633507
"SHALLOWATER SCHOOL COUNTY LIBRARY" 5650 "1202 12TH ST
SHALLOWATER, TX 79363
" 33.693751 -102.000278 1 0 0.85 8626 23 40 13 12 113666 7 1314 114980 89.5845052404071 0.000124604636044525 14.3270410523995 95.4298035219407 0.00010980748397893 12.6256645078974
