"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
"NEUSE REGIONAL LIBRARY" 90673 "510 N QUEEN ST
KINSTON, NC 28501
" 35.265264 -77.581099 1 7 34.29 197795 5971 11042 385 170 2805159 2.25 11263.9275 2816422.9275 81.2664448965075 0.000151417990121291 426.457099013573 109.744988628879 8.30291523723584e-05 233.845208392401
"SANDHILL REGIONAL LIBRARY SYSTEM" 229647 "412 E FRANKLIN ST
ROCKINGHAM, NC 28379
" 34.938556 -79.7706 0 15 50 329170 7210 17995 313 125 4616569 2.25 23001.1725 4639570.1725 45.7311052328618 0.000478163701628149 2218.47404764615 62.6927808915456 0.000254428015833923 1180.43663331143
"BLADEN COUNTY PUBLIC LIBRARY" 35209 "111 N CYPRESS ST
ELIZABETHTOWN, NC 28337
" 34.628567 -78.604194 1 2 9.26 56572 2073 2973 39 14 802171 3 4557.81 806728.81 44.1487965424167 0.000513053034732543 413.894664176673 51.7957672089179 0.000372744684881292 300.70387606811
"CABARRUS COUNTY PUBLIC LIBRARY" 186457 "27 UNION ST N
CONCORD, NC 28025
" 35.411094 -80.58198 1 3 34.4 206978 7003 5549 395 52 2861365 2.25 17745.8475 2879110.8475 90.047138511648 0.000123327567891617 355.073738512546 118.344787304112 7.1400578923122e-05 205.57018129534
"COLUMBUS COUNTY PUBLIC LIBRARY" 57739 "407 N JK POWELL BLVD
WHITEVILLE, NC 28472
" 34.334026 -78.708266 1 5 25 184364 1905 6084 351 92 2509292 2.25 7647.3825 2516939.3825 60.4476952431112 0.000273678390207111 688.831918451481 68.6150844445549 0.000212403072972891 534.60565932949
"CUMBERLAND COUNTY PUBLIC LIBRARY & INFORMATION CENTER" 332553 "300 MAIDEN LN
FAYETTEVILLE, NC 28301
" 35.055025 -78.881313 1 8 186.7 549180 27996 32002 618 531 7951243 2.25 50452.3275 8001695.3275 11.0010464459447 0.00826289061361564 66117.1332146119 13.3197459828253 0.00563648187493795 45101.4106822295
"DAVIDSON COUNTY PUBLIC LIBRARY SYSTEM" 158132 "602 S MAIN ST
LEXINGTON, NC 27292
" 35.81861 -80.25937 1 4 58.35 345711 17053 20252 1618 142 5006632 2.25 19426.41 5026058.41 83.2027194099841 0.000144452465209603 726.026527611956 125.814930344116 6.31736015661457e-05 317.514211441516
"DUPLIN COUNTY LIBRARY" 60104 "107 BOWDEN DR
KENANSVILLE, NC 28349
" 34.963204 -77.964564 1 5 10.15 71406 2848 16505 75 44 1182822 2.25 5579.52 1188401.52 61.1551441540847 0.000267383135356889 317.758524480493 83.6249642710677 0.000142997389603353 169.938315160657
"DURHAM COUNTY LIBRARY" 282763 "300 N ROXBORO ST
DURHAM, NC 27701
" 35.995243 -78.897123 1 6 128.8 610605 45521 46026 517 237 9145362 2.25 38406.5025 9183768.5025 57.4050001874338 0.00030345937191292 2786.90062156231 88.9656629425727 0.000126344156804074 1160.31548773218
"EDGECOMBE COUNTY MEMORIAL LIBRARY" 55704 "909 MAIN ST
TARBORO, NC 27886
" 35.90189 -77.537662 1 1 13.75 109627 1349 202 124 34 1448456 2.25 5822.52 1454278.52 97.3000276151102 0.000105626787852921 153.610768711099 124.68092509973 6.43279879957649e-05 93.5508111770587
"FORSYTH COUNTY PUBLIC LIBRARY" 360463 "660 W 5TH ST
WINSTON-SALEM, NC 27101
" 36.099066 -80.251818 1 11 103.5 633124 34657 29837 1528 229 9099203 2.25 39856.2525 9139059.2525 94.6623724714884 0.000111595126927442 1019.87447728015 122.95599438279 6.61455431734397e-05 604.508038350862
"FRANKLIN COUNTY LIBRARY" 62697 "906 N MAIN ST
LOUISBURG, NC 27549
" 36.112777 -78.296084 1 3 12.1 100682 5888 3141 107 35 1429209 2.25 6047.0475 1435256.0475 76.6551195251434 0.00017018358564506 244.257020482306 109.193209638734 8.3870404237949e-05 120.375504888786
"GRANVILLE COUNTY LIBRARY SYSTEM" 57910 "210 MAIN ST
OXFORD, NC 27565
" 36.309864 -78.587071 1 3 18.5 127976 4383 7001 217 46 1816571 2.25 6683.925 1823254.925 82.3609418034294 0.000147420334290861 268.784850540959 118.56413188015 7.11366400290728e-05 129.700229280959
"GREENSBORO PUBLIC LIBRARY" 405434 "219 N CHURCH ST
GREENSBORO, NC 27401
" 36.073912 -79.786671 1 6 90.5 516431 20214 42738 702 254 7552535 2.25 40941.795 7593476.795 76.0725046737814 0.00017280033053994 1312.15530012337 97.434351970373 0.000105335751481653 799.864584559821
"HARNETT COUNTY PUBLIC LIBRARY" 123316 "601 S MAIN ST
LILLINGTON, NC 27546
" 35.400529 -78.815446 1 5 14.7 182891 4953 10275 0 94 2579777 2.25 10528.83 2590305.83 19.459733332113 0.00264074356900151 6840.33346231962 31.780729988691 0.000990084503090621 2564.62166054829
"PUBLIC LIBRARY OF JOHNSTON COUNTY & SMITHFIELD" 177308 "305 MARKET ST
SMITHFIELD, NC 27577
" 35.511117 -78.345749 1 6 28.18 332878 13998 9960 79 58 4642505 2.25 16195.29 4658700.29 44.4729532798207 0.000505601157459705 2355.44425888186 58.3201809437409 0.000294010116723077 1369.70501604073
"LEE COUNTY LIBRARY" 59344 "107 HAWKINS AVE
SANFORD, NC 27330
" 35.482602 -79.177902 1 1 10 121928 2858 3328 136 25 1668375 2.25 5505.72 1673880.72 23.4520351736542 0.00181818858254975 3043.43081365416 39.1564243727242 0.000652219751477139 1091.73806720077
"BRASWELL MEMORIAL LIBRARY" 89369 "727 N GRACE ST
ROCKY MOUNT, NC 27804
" 35.949875 -77.797049 1 1 25.2 101418 3109 2167 104 83 1392109 2.25 9812.4075 1401921.4075 87.1605102435579 0.000131631694510717 184.537290440075 106.961860141424 8.74061731066496e-05 122.536585225863
"NEW HANOVER COUNTY PUBLIC LIBRARY" 213809 "201 CHESTNUT ST
WILMINGTON, NC 28401
" 34.237725 -77.946784 1 3 46 375852 18241 16214 449 112 5344868 2.25 21332.1075 5366200.1075 88.6177966645886 0.000127338023433312 683.321315036677 102.916102253098 9.44133353813086e-05 506.640850472612
"ONSLOW COUNTY PUBLIC LIBRARY" 193925 "58 DORIS AVENUE E
JACKSONVILLE, NC 28540
" 34.777961 -77.417976 1 3 32.6199999999999 111731 8152 8200 138 112 1671913 2.25 17982.9375 1689895.9375 94.4851272154147 0.000112014203661988 189.29234771069 118.557918152783 7.11440968953408e-05 120.226120320543
"PENDER COUNTY PUBLIC LIBRARY" 55568 "103 S COWAN ST
BURGAW, NC 28425
" 34.551648 -77.92378 1 1 12.76 113562 2987 2580 94 18 1550709 2.25 5664.84 1556373.84 75.2816614687368 0.000176449978250083 274.622130216998 105.167957050716 9.04134673756495e-05 140.717155407154
"SHEPPARD MEMORIAL LIBRARY" 169163 "530 S EVANS ST
GREENVILLE, NC 27858
" 35.610233 -77.373265 1 4 34.7299999999999 206352 9152 10093 377 131 2943557 2.25 16628.0025 2960185.0025 97.4126970461168 0.000105382589138905 311.951959893605 123.405246871388 6.5664818722709e-05 194.380011574844
"RANDOLPH PUBLIC LIBRARY" 142550 "201 WORTH ST
ASHEBORO, NC 27203
" 35.705828 -79.811668 1 6 42.96 257863 5835 17836 467 157 3673078 2.25 16066.125 3689144.125 58.203885954641 0.000295186191534384 1088.9844042802 86.5969900704637 0.000133350425492757 491.948938772855
"ROBESON COUNTY PUBLIC LIBRARY" 134010 "101 N CHESTNUT ST
LUMBERTON, NC 28358
" 34.617196 -79.007799 1 6 15.83 150918 377 7140 58 55 2062884 2.25 11420.175 2074304.175 38.3020270879254 0.000681642219421837 1413.93330160298 43.427740564455 0.000530231507144651 1099.86142898669
"ROWAN PUBLIC LIBRARY" 138666 "201 W FISHER ST
SALISBURY, NC 28144
