"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
"MOUND CITY/LINN COUNTY DIST. #4" 1256 "630 MAIN STREET
MOUND CITY, KS 66056
" 38.14259 -94.816249 1 0 2.82 20067 744 2307 45 11 301614 14.25 959.94 302573.94 79.2114738889804 0.000159376326121155 48.2231229372027 107.823082754421 8.60154589544942e-05 26.0260363167696
"LINN COUNTY LIBRARY DISTRICT #5" 1805 "752 MAIN STREET
PLEASANTON, KS 66075
" 38.178025 -94.711226 1 0 2.49 9660 177 1532 35 7 148567 14.25 1145.1375 149712.1375 73.0601313582737 0.000187343704038976 28.0476263788425 99.902444480346 0.000100195396923521 15.0004670410813
"LIBRARY DISTRICT #2 , LINN COUNTY" 1698 "209 N. BROADWAY
LACYGNE, KS 66040
" 38.34644 -94.762412 1 0 2.86 35066 642 1944 80 25 491641 14.25 1154.895 492795.895 70.2067287697984 0.000202881536009388 99.979188116721 94.0938521381436 0.000112947728903371 55.6601771531541
"GARNETT PUBLIC LIBRARY" 3307 "125 W. 4TH
GARNETT, KS 66032
" 38.280955 -95.24263 1 0 3.83 30813 662 1182 34 7 425298 10 1566.6 426864.6 96.1822294634434 0.000108096173536115 46.1424298780242 131.07609330533 5.82040254983068e-05 24.8452380627245
"FORT SCOTT PUBLIC LIBRARY" 7934 "201 S. NATIONAL
FORT SCOTT, KS 66701
" 37.83982 -94.707306 1 0 5.18 42288 431 631 55 7 564580 7 2443.14 567023.14 87.5207135360741 0.000130550428187639 74.0251137192993 123.614028110903 6.54431933154506e-05 37.1078049653538
"MCLOUTH PUBLIC LIBRARY" 858 "215 SOUTH UNION
MCLOUTH, KS 66054
" 39.196169 -95.208322 1 0 0.88 5050 88 813 27 6 77984 22.5 711.15 78695.15 94.3333259959647 0.000112375000312945 8.84336750587723 113.017137460077 7.82909195011266e-05 6.16111565377908
"LANSING COMMUNITY LIBRARY" 11642 "730 1ST TERRACE
LANSING, KS 66043
" 39.238337 -94.898671 1 0 3 23300 614 3455 82 9 357268 4.5 2021.67 359289.67 80.1130199028662 0.000155809449804224 55.9807258030413 99.7502081598668 0.000100501461813094 36.1091370493442
"CLARENCE PUBLIC LIBRARY" 813 "100 W MAPLE ST
CLARENCE, MO 63437
" 39.742973 -92.261184 1 0 0.09 5693 108 128 5 3 77277 22.5 562.275 77839.275 98.8220001646839 0.00010239829382175 7.97060895232201 140.081648377596 5.09609497035236e-05 3.96676337823374
"APPLETON CITY PUBLIC LIBRARY" 1127 "105 W FOURTH ST
APPLETON CITY, MO 64724
" 38.190534 -94.028086 1 0 0.73 21482 104 904 0 4 292550 14.25 591.2925 293141.2925 45.0406738021014 0.000492935665882862 144.49979821625 61.4332583543564 0.000264967677523381 77.672967459927
"CONSOLIDATED LIBRARY DISTRICT NO. 3" 762446 "15616 E US HIGHWAY 24
INDEPENDENCE, MO 64050
" 39.111951 -94.39049 0 31 552.99 2622911 227257 197492 6553 481 39726414 2.25 134413.605 39860827.605 51.9300501914515 0.000370819458432777 14781.1705051684 68.1024519368188 0.000215612782014226 8594.50393330349
"LEWIS LIBRARY OF GLASGOW" 1103 "315 MARKET ST
GLASGOW, MO 65254
" 39.226115 -92.844583 1 0 0.7 27033 342 421 19 9 362000 14.25 576.5325 362576.5325 51.621624828582 0.000375263789343359 136.061843512926 78.5676115674749 0.000161999210551659 58.737112029558
"HAMILTON PUBLIC LIBRARY" 1809 "312 N DAVIS ST
HAMILTON, MO 64644
" 39.7444 -93.998106 1 0 1.13 14393 0 794 1 7 197759 14.25 942.8475 198701.8475 74.047539224112 0.000182380641556479 36.2393704255077 85.8314588589111 0.000135739739565162 26.9717370307665
"KANSAS CITY PUBLIC LIBRARY" 218765 "913 BALTIMORE AVE
KANSAS CITY, MO 64105
" 39.103101 -94.584182 1 9 179.47 673836 56874 62212 1346 320 10339884 2.25 41687.1375 10381571.1375 60.8677978405888 0.000269913633097774 2802.12758298562 73.9619968434265 0.000182802758236262 1897.77983876097
"LOCKWOOD PUBLIC LIBRARY" 923 "721 S MAIN ST
LOCKWOOD, MO 65682
" 37.385218 -93.953233 1 0 0.7 7777 299 625 7 6 113474 22.5 728.025 114202.025 95.3821654837874 0.000109917196719955 12.5527664477422 119.30045857308 7.02612341420633e-05 8.02397521802277
"MARCELINE CARNEGIE LIBRARY" 2233 "119 E CALIFORNIA AVE
MARCELINE, MO 64658
" 39.716049 -92.949406 1 0 1.58 18635 190 91 10 6 246308 14.25 1191.6075 247499.6075 75.7254943329697 0.000174387666292787 43.1608789603057 99.2083711335082 0.000101602258441302 25.1465190853359
"RICH HILL MEMORIAL LIBRARY" 1396 "514 E WALNUT ST
RICH HILL, MO 64779
" 38.097515 -94.363812 1 0 0.5 15256 165 320 17 2 204944 14.25 671.79 205615.79 61.6726344100506 0.000262914779165009 54.059430020689 86.5205612238558 0.000133586122547796 27.4674161207018
"SLATER PUBLIC LIBRARY" 1856 "201 N MAIN ST
SLATER, MO 65349
" 39.220843 -93.061246 1 0 0.38 18851 250 59 12 3 249371 14.25 850.44 250221.44 43.3417925044541 0.000532336521839916 133.202011059375 66.0904470155467 0.00022894049704665 57.2858208453285
"MORGAN COUNTY LIBRARY" 20565 "600 N HUNTER ST
VERSAILLES, MO 65084
" 38.43774 -92.844937 1 0 5.13 32951 1980 5199 57 9 522836 4.5 3545.775 526381.775 43.625903801273 0.000525425474679375 276.574393991947 58.4295425453913 0.000292910559021303 154.182779973876
"DANIEL BOONE REGIONAL LIBRARY" 203190 "100 W BROADWAY
COLUMBIA, MO 65203
" 38.95156 -92.339644 1 2 124 423108 59214 31117 781 115 6690035 2.25 32315.325 6722350.325 67.5581621925705 0.000219100993273904 1472.87363334265 85.7239613754707 0.000136080387130311 914.780034651569
"BOONSLICK REGIONAL LIBRARY" 58748 "219 W THIRD ST
SEDALIA, MO 65301
" 38.708628 -93.229403 0 4 19.7 192330 5829 6408 154 82 2665063 2.25 6920.49 2671983.49 17.9277749357268 0.00311133817100843 8313.44422474132 23.1007742304299 0.00187390223277723 5007.03582785491
"CASS COUNTY PUBLIC LIBRARY" 99478 "400 E MECHANIC ST
HARRISONVILLE, MO 64701
" 38.653083 -94.346214 0 7 34.6 176950 5393 17223 85 132 2601403 2.25 11904.765 2613307.765 42.7429286370757 0.000547357973310327 1430.41484188654 55.4394969366324 0.000325357961532764 850.260487278144
"TRAILS REGIONAL LIBRARY" 81482 "432 N HOLDEN ST
WARRENSBURG, MO 64093
" 38.767131 -93.740182 0 8 41.25 144306 4525 5628 150 75 2013292 2.25 11687.535 2024979.535 10.0434514720562 0.00991366020123761 20074.9590244501 13.9771583382008 0.00511873009076587 10365.3236789896
"BROOKFIELD PUBLIC LIBRARY" 4542 "102 E BOSTON ST
BROOKFIELD, MO 64628
" 39.785806 -93.074116 1 0 3.35 25811 536 896 44 18 355541 10 1865.1 357406.1 77.6068985430721 0.000166034884519525 59.3418805400739 96.632159767358 0.000107091900889094 38.2752986383576
"DAVIESS COUNTY LIBRARY" 8433 "306 W GRAND ST
GALLATIN, MO 64640
" 39.914518 -93.963666 1 1 4.13 37921 999 1240 53 21 523714 7 2390.43 526104.43 84.7959800868683 0.000139075129051431 73.1680414967793 99.0927958044913 0.000101839401057338 53.578160044812
"GRUNDY COUNTY-JEWETT NORRIS LIBRARY" 10261 "1331 MAIN ST
TRENTON, MO 64683
