"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
"APACHE PUBLIC LIBRARY" 1445 "111 E. EVANS
APACHE, OK 73006
" 34.893499 -98.365706 1 0 1 16962 75 1112 0 6 236207 14.25 767.7375 236974.7375 54.8657585284745 0.000332198161400044 78.7225720957581 71.4100190140057 0.000196101855332328 46.4711856906414
"CARNEGIE PUBLIC LIBRARY" 1716 "6 E MAIN
CARNEGIE, OK 73015
" 35.105764 -98.600265 1 0 1 11206 496 425 0 6 157921 14.25 883.59 158804.59 49.9851469598778 0.000400237754578058 63.5595925182892 71.7039283184411 0.000194497534955825 30.8871012946704
"SOUTHERN PRAIRIE LIBRARY SYSTEM" 29143 "421 N. HUDSON
ALTUS, OK 73521
" 34.641377 -99.335261 1 1 8.25 69264 2216 1805 65 26 954720 3 3860.37 958580.37 2.93016928667701 0.11647013430186 111645.984433027 3.61514658182858 0.0765152810335653 73346.046403809
"ANADARKO COMMUNITY LIBRARY" 6804 "215 W BROADWAY
ANADARKO, OK 73005
" 35.074877 -98.253552 1 0 4.05 21070 513 583 66 22 290006 7 2036.34 292042.34 65.4731478001398 0.000233277878671436 68.1270175574422 88.9426721513167 0.000126409482648012 36.9169211107148
"CHICKASHA PUBLIC LIBRARY" 16374 "527 IOWA AVENUE
CHICKASHA, OK 73018
" 35.047601 -97.93921 1 0 6.5 47516 1826 625 83 12 651190 4.5 3185.49 654375.49 81.1753497390026 0.000151758024016339 99.3067313271236 95.1793903090708 0.000110386042359121 72.2339205579104
"WESTERN PLAINS LIBRARY SYSTEM" 48715 "501 S. 28TH STREET
CLINTON, OK 73601
" 35.508086 -98.993736 1 6 27.78 171826 4168 3531 152 53 2338186 3 8551.35 2346737.35 61.5104419299354 0.000264303129488146 620.250025691719 74.8928132029279 0.000178287014001309 418.392794776844
"DUNCAN PUBLIC LIBRARY" 23507 "2211 N. HIGHWAY 81
DUNCAN, OK 73533
" 34.53319 -97.966972 1 0 9.61999999999999 50588 1548 2809 48 14 715539 4.5 4616.445 720155.445 75.5124634622376 0.000175372996587016 126.295818398106 83.6566542806368 0.00014288907233015 102.902343469557
"EL RENO CARNEGIE LIBRARY" 17857 "215 E WADE
EL RENO, OK 73036
" 35.531395 -97.952473 1 0 4.85 27765 507 1084 37 5 382334 4.5 3138.195 385472.195 96.928016383312 0.000106439138277381 41.0293282656907 138.717113847913 5.19684676612392e-05 20.0323993001644
"ELK CITY CARNEGIE LIBRARY" 12606 "221 WEST BROADWAY AVE
ELK CITY, OK 73644
" 35.410717 -99.406521 1 0 2.9 44190 2804 715 26 23 621590 4.5 2136.81 623726.81 52.9675327096431 0.000356435139725656 222.318152672987 57.6882448705681 0.000300486764858482 187.421651292401
"FREDERICK PUBLIC LIBRARY" 3797 "200 EAST GRAND
FREDERICK, OK 73542
" 34.389643 -99.015705 1 0 1.88 13157 157 581 56 4 181543 10 1421.1 182964.1 23.7487511843297 0.00177303963961433 324.402601926361 36.8797146656393 0.000735232837169171 134.521214343104
"GEARY PUBLIC LIBRARY" 1291 "106 W. MAIN ST
GEARY, OK 73040
" 35.627887 -98.312609 1 0 1.21 13682 139 42 0 6 180489 14.25 733.4025 181222.4025 87.1142731322164 0.000131771462295772 23.879940978178 125.123342488225 6.38738839882931e-05 11.5753787133648
"GRANDFIELD PUBLIC LIBRARY" 998 "101 W 2ND
GRANDFIELD, OK 73546
" 34.230739 -98.683459 1 0 1 10790 35 318 2 5 145110 22.5 823.65 145933.65 45.0062755209117 0.000493689454959297 72.0459041287208 66.8031615444841 0.00022408148143064 32.7010284825805
"HINTON - NORMAN SMITH MEMORIAL LIBRARY" 3241 "123 E MAIN
HINTON, OK 73047
" 35.471406 -98.355203 1 0 1 8910 345 787 0 4 130726 10 1122.3 131848.3 77.3945963032657 0.000166947039278893 22.0116833189553 110.975928020182 8.11974572273165e-05 10.7057466997444
"HOBART PUBLIC LIBRARY" 3756 "200 S MAIN
HOBART, OK 73651
" 35.027088 -99.093134 1 0 2 32796 391 776 42 5 442290 10 1426.8 443716.8 28.1798675424385 0.0012592794179852 558.763433654255 38.4617296531497 0.000675993279282593 299.949574704779
"LAWTON PUBLIC LIBRARY" 98177 "110 S W 4TH ST
LAWTON, OK 73501
" 34.607384 -98.393615 1 1 16.25 130876 3042 3974 127 35 1795822 2.25 9064.4475 1804886.4475 50.8422817962639 0.000386856531058853 698.232110034986 54.7969975269365 0.000333032389949938 601.085647199179
"LINDSAY COMMUNITY LIBRARY" 2807 "112 W CHOCTAW
LINDSAY, OK 73052
" 34.835793 -97.603851 1 0 2 12528 747 0 3 4 172794 10 1142.1 173936.1 96.4171536710824 0.000107570054070614 18.7103156818318 118.454148905763 7.12688000501857e-05 12.3962171324091
"MANGUM- MARGARET CARDER LIBRARY" 2945 "201 W. LINCOLN ST.
MANGUM, OK 73554
" 34.872277 -99.507238 1 0 2 15051 275 0 1 5 199476 10 1183.5 200659.5 19.8103949724831 0.00254808394314783 511.297249990072 25.5620316402998 0.00153041517681885 307.092344172882
"MARLOW - GARLAND SMITH PUBLIC LIBRARY" 4642 "407 W SEMINOLE
MARLOW, OK 73055
" 34.646467 -97.959442 1 0 2.13 14503 588 30 26 4 197091 10 1712.1 198803.1 75.4460669234523 0.000175681807481577 34.9260879409406 83.3764151764077 0.000143851224531658 28.5980693756897
"MT VIEW - ADDIE DAVIS MEMORIAL LIBRARY" 787 "301 N. 4TH
MTN. VIEW, OK 73062
" 35.101864 -98.747732 1 0 0.38 4651 87 0 0 4 61774 22.5 588.225 62362.225 43.6020663159368 0.000526000137616269 32.8025389320567 63.1476257347733 0.000250775986420421 15.6389484897472
"RUSH SPRINGS-GLOVER SPENCER MEMORIAL LIBRARY" 1246 "100 S 6TH ST
RUSH SPRINGS, OK 73082
" 34.782615 -97.960565 1 0 0.75 12965 283 1570 0 3 192769 14.25 645.165 193414.165 75.8638035297892 0.000173752384891593 33.6061724405661 86.7939652279817 0.00013274584623652 25.6749270070549
"SAYRE PUBLIC LIBRARY" 4650 "113 E POPLAR
SAYRE, OK 73662
" 35.293528 -99.639765 1 0 0.98 10592 569 24 1 4 145598 10 1542 147140 48.7481662884478 0.000420807461801098 61.9176099294135 58.7762685324419 0.000289464945655548 42.5918721037573
"WALTERS PUBLIC LIBRARY" 2574 "202 NORTH BROADWAY
WALTERS, OK 73572
" 34.359126 -98.309189 1 0 1.25 10696 34 67 17 9 140987 10 959.7 141946.7 59.199834189871 0.000285337610058974 40.5027321337581 75.3731343283582 0.000176021958631507 24.9857361552789
"WATONGA PUBLIC LIBRARY" 2986 "301 N PROUTY
WATONGA, OK 73772
" 35.846597 -98.414347 1 0 3.96 25039 85 794 39 20 338341 10 1489.8 339830.8 96.2017254542288 0.000108052364998401 36.7195216392985 131.20036785266 5.80938146305167e-05 19.7420675009402
"WAURIKA PUBLIC LIBRARY" 2064 "203 S. MERIDIAN
WAURIKA, OK 73573
" 34.163046 -97.999755 1 0 1.62 9903 90 649 7 11 138932 14.25 1125.36 140057.36 80.769010779615 0.000153288816877936 21.4692270094472 107.291809064585 8.68694083987779e-05 12.1667000050947
"HYDRO PUBLIC LIBRARY" 962 "530 N. BROADWAY
HYDRO, OK 73048
" 35.548664 -98.577116 1 0 0.38 5756 262 263 0 3 81788 22.5 706.35 82494.35 73.8767564054437 0.000183224844355101 15.1150144389252 103.556737544583 9.32488061052902e-05 7.69249964793194
"ELGIN COMMUNITY LIBRARY" 2751 "8171 SH 17
ELGIN, OK 73538
" 34.776292 -98.298 1 0 0.75 9905 135 0 0 3 130655 10 937.8 131592.8 56.7959790777036 0.000310002230710198 40.7940615454009 66.5782246138168 0.0002255981739273 29.6870953819804
"ELECTRA PUBLIC LIBRARY" 2765 "401 N WAGGONER ST
ELECTRA, TX 76360
" 34.032988 -98.917717 1 0 2 15707 1078 3699 45 16 267597 10 1129.5 268726.5 47.6542771832888 0.000440348201421546 118.333230949307 61.9626679259821 0.000260459247921049 69.9923020864557
"ARCHER PUBLIC LIBRARY" 8681 "105 N CENTER
ARCHER CITY, TX 76351
" 33.595712 -98.625658 1 0 1.2 26121 628 2756 4 6 383887 7 2003.01 385890.01 82.2183820016348 0.000147932006578828 57.0854834980241 98.1843488635093 0.000103732649673728 40.0293932199212
"EDWARDS PUBLIC LIBRARY" 10473 "210 W GILBERT ST
HENRIETTA, TX 76365
" 33.815657 -98.196518 1 0 2 30175 1559 2157 55 6 441568 4.5 1713.855 443281.855 84.9657673897298 0.000138519856060143 61.4033387486733 107.879627673456 8.59253128795117e-05 38.0891320846853
"TOM BURNETT MEMORIAL LIBRARY" 6398 "400 W ALAMEDA ST
IOWA PARK, TX 76367
" 33.955353 -98.672508 1 0 2.5 16388 244 2032 10 3 242897 7 1718.58 244615.58 59.5357574636987 0.000282126728637573 69.0125933591825 77.3845178768936 0.000166990527900562 40.8484848369021
"MOTLEY COUNTY LIBRARY" 1196 "1105 MAIN ST
MATADOR, TX 79244
" 34.013279 -100.822189 1 0 0.75 10493 282 1155 5 8 155515 14.25 623.79 156138.79 98.2651928201684 0.000103562035687284 16.1700509421493 120.01255172928 6.94299192589918e-05 10.8407035828967
"LOVETT MEMORIAL LIBRARY MCLEAN" 968 "302 N MAIN
MCLEAN, TX 79057
" 35.233321 -100.599679 1 0 1.38 13570 417 1830 12 5 206002 22.5 860.4 206862.4 84.7047082205909 0.000139375005781798 28.8314481960365 111.594193893149 8.03002322213551e-05 16.6110987578668
"MEMPHIS PUBLIC LIBRARY" 3239 "303 S 8TH ST
MEMPHIS, TX 79245
" 34.723091 -100.539674 1 0 1.15 19121 1213 19 21 6 265132 10 1144.2 266276.2 71.5219255385072 0.000195488675282425 52.053981597238 75.8870095815676 0.000173646135077331 46.2378329930783
"MUNDAY CITY-COUNTY LIBRARY" 3767 "131 S MUNDAY AVE
MUNDAY, TX 76371
" 33.445576 -99.627065 1 0 0.5 8388 0 0 5 4 109289 10 1205.1 110494.1 85.6845715515386 0.000136205530185825 15.0499074729056 108.656343594268 8.47012514629e-05 9.35898854926682
"OLNEY COMMUNITY LIBRARY AND ARTS CENTER" 9495 "807 W HAMILTON ST
OLNEY, TX 76374
" 33.36963 -98.762731 1 0 4 35588 1841 3484 53 16 533278 7 2593.95 535871.95 93.593273743302 0.00011415914910324 61.1746858402939 109.58715995377 8.32684836527622e-05 44.6212447085488
"BICENTENNIAL CITY-COUNTY LIBRARY" 1452 "825 BACKUS ST
PADUCAH, TX 79248
" 34.014446 -100.301082 1 0 0.6 15226 590 1016 0 4 218996 14.25 710.73 219706.73 72.8598784881226 0.000188374934699614 41.3872409168158 88.8867486050182 0.000126568595012876 27.8079721309732
"THOMPSON SAWYER PUBLIC LIBRARY" 4016 "403 W 3RD ST
QUANAH, TX 79252
" 34.298353 -99.742868 1 0 1.4 28123 532 910 15 12 385080 10 1414.8 386494.8 35.7432542904818 0.00078272970937699 302.520962479718 44.4206941976214 0.00050679149431782 195.872277238067
"BAYLOR COUNTY FREE LIBRARY" 3614 "101 S WASHINGTON ST
SEYMOUR, TX 76380
" 33.587956 -99.261581 1 0 1.25 22836 415 2869 10 6 339960 10 1271.7 341231.7 73.5786707753521 0.000184712431058023 63.0297368610621 84.5532951396225 0.000139874621892228 47.7296550151422
"SHAMROCK PUBLIC LIBRARY" 3145 "712 N MAIN ST
SHAMROCK, TX 79079
" 35.221581 -100.249141 1 0 0.5 18422 0 0 0 5 239711 10 1018.5 240729.5 67.4009150460097 0.000220124516340805 52.9904647564639 92.3030559111188 0.000117372901540236 28.2551199013301
"CARNEGIE CITY-COUNTY LIBRARY" 13131 "2810 WILBARGER ST
VERNON, TX 76384
" 34.15258 -99.29564 1 0 2.28 32025 3125 1810 66 7 481653 4.5 2114.685 483767.685 34.5143548542829 0.000839460914615297 406.104063311425 39.0072949159283 0.000657216309456426 317.940012569979
"COLLINGSWORTH PUBLIC LIBRARY" 3099 "711 15TH ST
WELLINGTON, TX 79095
" 34.849099 -100.216121 1 0 2.81 26034 893 1387 40 11 369097 10 1351.2 370448.2 54.644365228898 0.000334895436209077 124.061411531867 63.3936893384866 0.000248832982769912 92.1797305677449
"WHEELER PUBLIC LIBRARY" 2606 "306 S CANADIAN ST
WHEELER, TX 79096
" 35.444613 -100.274833 1 0 1.4 25114 649 0 8 3 335158 10 991.8 336149.8 78.4252559943293 0.000162587858188097 54.653876012357 99.6414679309531 0.000100720939013443 33.8573235051811
"WICHITA FALLS PUBLIC LIBRARY" 104898 "600 11TH ST
WICHITA FALLS, TX 76301
" 33.910283 -98.487447 1 0 18.5 160485 7390 3629 137 31 2232728 2.25 9855.615 2242583.615 68.6139469462957 0.000212410115568143 476.347444833373 89.3328942299328 0.000125307536153802 281.012627414536
"FOARD COUNTY LIBRARY" 1277 "110 E CALIFORNIA
CROWELL, TX 79227
" 33.982911 -99.720649 1 0 0.62 12670 360 1555 22 10 190341 14.25 638.9175 190979.9175 52.5113192332065 0.000362655394297212 69.2598972838116 66.485640076056 0.000226226924606413 43.2047993976115
"GUTHRIE CSD & KING COUNTY CONSOLIDATED LIBRARY" 285 "301 JAGUAR LN
GUTHRIE, TX 79236
