"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 35.64678 -106.336005 1 0 0.75 10486 489 1660 0 6 164525 22.5 496.575 165021.575 44.9533877888219 0.000494851791157336 81.6612219683547 59.2752308399717 0.000284612186730629 46.9671513184825
"ACOMA LEARNING CENTER" 3011 "17A KNOTS LANDING ROAD
PUEBLO OF ACOMA, NM 87034
" 34.901151 -107.58724 1 0 2 8490 28 363 27 23 116839 10 1203.3 118042.3 61.4871497208813 0.00026450341100396 31.2225909927527 75.726695415512 0.000174382134496651 20.5844682348941
"SANDIA PUEBLO LEARNING RESOURCE CENTER" 876 "236 SANDIA DAY SCHOOL ROAD
SANDIA PUEBLO, NM 87004
" 35.258668 -106.572708 1 0 1 5894 308 192 23 9 83826 22.5 741.3 84567.3 17.3562901791844 0.00331960335665164 280.729892942966 25.67512147837 0.0015169629920747 128.285464439679
"TRUCHAS COMMUNITY LIBRARY" 974 "60 COUNTY ROAD 75
TRUCHAS, NM 87578
" 36.04364 -105.811157 1 0 1.3 8234 380 1058 4 7 126103 22.5 852.45 126955.45 81.4710240517993 0.000150658503610181 19.1269181221572 109.360358904893 8.36142206765528e-05 10.6152810123911
"PUEBLO OF SAN FELIPE COMMUNITY LIBRARY" 3563 "24 BLACK MESA RD
SAN FELIPE PUEBLO, NM 87001
" 35.43171 -106.448818 1 0 1 15504 0 0 0 15 202227 10 1218.9 203445.9 29.1887983241465 0.00117372827897915 238.790206072364 42.1887233275753 0.000561832985415256 114.302617367494
"SANTO DOMINGO PUEBLO LIBRARY" 5042 "TESUQUE STREET
SANTO DOMINGO PUEBLO, NM 87052
" 35.516416 -106.354099 1 0 1 4794 0 0 40 10 63292 7 1208.82 64500.82 35.9473489031514 0.000773866890785834 49.9150490265368 50.5586140902482 0.000391209757923921 25.2333501780944
"VISTA GRANDE PUBLIC LIBRARY" 6130 "14 AVENIDA TORREON
SANTA FE, NM 87508
" 35.537344 -105.908462 1 0 1.63 36874 1062 3283 30 12 536777 7 1531.8 538308.8 49.7513781837398 0.000404007817148334 217.480963239739 79.2871611965153 0.000159072190942503 85.6299602196294
"PLACITAS COMMUNITY LIBRARY" 4977 "453 HWY 165
PLACITAS, NM 87043
" 35.302893 -106.47002 1 0 0.8 21710 1517 2574 0 5 335638 10 1613.1 337251.1 20.1991331015465 0.00245095048783369 826.585748067449 32.3238097605229 0.000957094709972401 322.781243742373
"TAYTSUGEH OWEENGEH LIBRARY" 841 "INTERGENERATIONAL CENTER
SANTA FE, NM 87506
" 35.784476 -106.037834 1 0 2 3500 20 0 12 9 46321 22.5 867.675 47188.675 59.6797782987022 0.00028076670013462 13.249008563475 80.9145363938012 0.00015273792972884 7.20750052614706
"P'OE TSAWA COMMUNITY LIBRARY" 1143 "232 POPAY AVENUE
OHKAY OWINGEH, NM 87566
" 36.075431 -106.107418 1 0 2 12308 623 2100 4 16 196175 14.25 788.6325 196963.6325 76.9371675607165 0.000168938102746081 33.2746623845263 105.989411808567 8.9017426765221e-05 17.5331957314806
