"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 33.583108 -86.76988 1 0 2 31524 116 865 55 9 423685 7 1631.4 425316.4 96.0261134612409 0.000108447937440738 46.12468633972 130.414331340798 5.879621400823e-05 25.00699407561
"VESTAVIA HILLS LIBRARY IN THE FOREST" 34090 "1221 MONTGOMERY HIGHWAY
VESTAVIA HILLS, AL 35216
" 33.430399 -86.788939 1 0 22 88079 7036 12347 115 72 1401741 3 6368.1 1408109.1 95.9992706865823 0.000108508593120951 152.791937401808 123.898616824288 6.51428993327197e-05 91.7283093507866
"WARRIOR PUBLIC LIBRARY" 3216 "101 FIRST STREET
WARRIOR, AL 35180
" 33.8134 -86.807962 1 0 2 27066 404 797 10 7 367916 10 1264.8 369180.8 94.44122392093 0.000112118372910187 41.3919506056812 116.396783774715 7.38104816822325e-05 27.2494126758319
"BIRMINGHAM PUBLIC LIBRARY" 212038 "2100 PARK PLACE
BIRMINGHAM, AL 35203
" 33.520858 -86.807252 1 18 301.5 699422 33358 43108 995 379 10116534 2.25 59537.565 10176071.565 94.173733434212 0.000112756198121077 1147.4151414774 125.157517988741 6.38390059568968e-05 649.630293255843
"DEMOPOLIS PUBLIC LIBRARY" 7292 "211 E. WASHINGTON STREET
DEMOPOLIS, AL 36732
" 32.51734 -87.836204 1 0 7 26566 1764 1912 36 21 394559 7 2581.32 397140.32 84.802160527658 0.000139054858004727 55.224290805552 101.914449401618 9.62783136761635e-05 38.2360003024119
"MARENGO COUNTY PUBLIC LIBRARY" 2055 "210 NORTH SHILOH STREET
LINDEN, AL 36748
" 32.307368 -87.796409 1 0 2 8744 281 114 0 15 119482 14.25 1178.5125 120660.5125 99.0879018195657 0.000101849461070569 12.2892081706237 126.372923061628 6.26169540559882e-05 7.55539376758449
"ALABASTER - ALBERT L. SCOTT LIBRARY" 30991 "100 9TH STREET N.W.
ALABASTER, AL 35007
" 33.244308 -86.826637 1 0 9.75 47910 2344 5267 116 8 723641 3 4251.69 727892.69 96.7347622492956 0.000106864845642914 77.7861399614552 122.485615221147 6.66545535963958e-05 48.5173623180297
"HELENA - JANE B. HOLMES PUBLIC LIBRARY" 17209 "230 TUCKER ROAD
HELENA, AL 35080
" 33.289806 -86.842512 1 0 4 25763 3225 7052 36 13 469573 4.5 2923.215 472496.215 94.9912136621423 0.000110823822847532 52.3638368272892 119.867150508904 6.95984611452953e-05 32.8850094609766
"MONTEVALLO - PARNELL MEMORIAL LIBRARY" 6452 "277 PARK DRIVE
MONTEVALLO, AL 35115
" 33.09387 -86.844833 1 0 8 25587 888 2711 7 25 380634 7 2554.92 383188.92 99.2469026251364 0.000101523381891773 38.9026350618562 120.789889022829 6.8539169149912e-05 26.2634502042521
"PELHAM PUBLIC LIBRARY" 22012 "3160 PELHAM PARKWAY
PELHAM, AL 35124
" 33.287965 -86.81084 1 0 14.5 48088 4030 7362 40 28 775020 4.5 5146.62 780166.62 96.7935612124348 0.000106735051191368 83.2711241234967 129.295860414828 5.98178444214473e-05 46.6678854979664
"ALICEVILLE PUBLIC LIBRARY" 2432 "416 THIRD AVENUE NE
ALICEVILLE, AL 35442
" 33.129365 -88.147815 1 0 3 21773 707 944 0 28 305772 14.25 1489.68 307261.68 38.7676692656287 0.000665366017918115 204.44148048043 49.7818981694359 0.000403512595649883 123.983958040544
"CARROLLTON PUBLIC LIBRARY" 1006 "225 COMMERCE AVENUE
CARROLLTON, AL 35447
" 33.257098 -88.094376 1 0 0.82 18281 350 1054 0 28 257165 14.25 553.065 257718.065 32.7661300063052 0.000931428880550204 240.046048780515 39.7026110082394 0.000634398083888816 163.495846619533
"GORDO - RUTH HOLLIMAN MEMORIAL PUBLIC LIBRARY" 1720 "287 MAIN STREET SOUTH
GORDO, AL 35466
" 33.318245 -87.903093 1 0 0.78 14584 92 982 0 13 204139 14.25 852.3 204991.3 37.7623955076156 0.000701263002626028 143.752814550213 43.9646066089204 0.000517360916189472 106.054486778871
"REFORM PUBLIC LIBRARY" 1675 "302 FIRST STREET SOUTH
REFORM, AL 35481
" 33.376742 -88.015955 1 0 1 16026 195 609 0 8 219150 14.25 866.0625 220016.0625 30.1092021030513 0.00110306602008478 242.6922424166 35.9209365329887 0.000775005345141785 170.513624454549
"YORK - HIGHTOWER MEMORIAL LIBRARY" 6215 "602 2ND AVENUE
YORK, AL 36925
" 32.486467 -88.296339 1 0 1 13026 96 145 11 8 172974 7 1455.15 174429.15 79.9046901359999 0.000156622970544548 27.3196116225606 94.3436439782768 0.000112350421659574 19.597188552221
"LIVINGSTON - RUBY PICKENS TARTT PUBLIC LIBRARY" 7212 "206 MONROE ST.
LIVINGSTON, AL 35470
" 32.584334 -88.189349 1 0 3.5 33786 1134 327 33 8 459000 7 2039.52 461039.52 74.1120338091267 0.00018206335311858 83.9384009313808 93.3065728808083 0.000114861775062202 52.9558176410257
"AKRON PUBLIC LIBRARY" 1971 "207 FIRST AVENUE SOUTH
AKRON, AL 35441
" 32.877488 -87.735677 1 0 0.68 3350 0 0 0 6 43820 14.25 944.6025 44764.6025 66.2541815285908 0.000227810330138847 10.1978388740593 91.2336734313445 0.000120140566850015 5.37804471916561
"CHEROKEE PUBLIC LIBRARY" 5415 "118 CHURCH STREET
CHEROKEE, AL 35616
" 34.756486 -87.9722 1 0 2 21023 654 452 25 9 288407 7 1437.15 289844.15 81.9353982406865 0.000148955609255655 43.1739119524376 107.436588912225 8.66354384710791e-05 25.1107750235272
"BRENT - CENTREVILLE PUBLIC LIBRARY" 18893 "20 LIBRARY STREET
CENTREVILLE, AL 35042
" 32.9482 -87.14828 1 0 3 20637 476 672 2 17 283996 4.5 3000.555 286996.555 88.325127076821 0.0001281833029742 36.7881663621167 100.021126673046 9.99577600402264e-05 28.6875327770616
"EUTAW - JAMES C. POOLE JR. MEMORIAL LIBRARY" 8876 "420 PRAIRIE AVENUE
EUTAW, AL 35462
" 32.842769 -87.88782 1 0 2 16008 143 165 30 20 213398 7 2163.96 215561.96 63.3452633686514 0.000249213582165658 53.7209682302503 76.8911479239937 0.000169140383420815 36.4602325653424
"HALE COUNTY LIBRARY" 7316 "1103 MAIN STREET
GREENSBORO, AL 36744
" 32.704071 -87.592213 1 0 1.4 17835 483 360 20 12 243614 7 1746.36 245360.36 80.8532691352697 0.000152969494384616 37.5326502112275 98.4018293213367 0.000103274631885455 25.3395008582827
"MARION - PERRY COUNTY PUBLIC LIBRARY" 6518 "202 WASHINGTON STREET
MARION, AL 36756
" 32.634264 -87.319084 1 0 4 15337 457 1082 2 13 219999 7 1968.78 221967.78 94.7664508563129 0.000111350140173137 24.71614341692 117.43634036313 7.25095119611676e-05 16.0947753989038
"MOUNDVILLE PUBLIC LIBRARY" 6101 "279 MARKET STREET
MOUNDVILLE, AL 35474
" 32.9975133 -87.6283984 1 0 2 13738 6 359 5 17 184169 7 1581.21 185750.21 64.2307569271334 0.000242389565413086 45.0239126772896 82.2517305230716 0.000147812074424976 27.4561238649749
"UNIONTOWN PUBLIC LIBRARY" 3663 "108 WATER STREET
UNIONTOWN, AL 36786
" 32.449444 -87.513613 1 0 2 10765 130 122 0 19 144076 10 1398.9 145474.9 97.9334140688605 0.000104264919071167 15.1679286753861 117.757590067978 7.21144310825727e-05 10.4908396502942
"KILLEN PUBLIC LIBRARY" 989 "325 J. C. MAULDIN HIGHWAY
KILLEN, AL 35645
" 34.859024 -87.541704 1 0 3 24684 448 589 0 19 335228 22.5 1117.575 336345.575 98.8570903643481 0.000102325612361122 34.4167669268287 118.988529459281 7.06300974559893e-05 23.7561207411408
"FAYETTE COUNTY MEMORIAL LIBRARY" 16983 "326 TEMPLE AVENUE NORTH
FAYETTE, AL 35555
" 33.687494 -87.830784 1 0 2.73 30844 6470 7284 26 6 580382 4.5 2702.205 583084.205 35.0026068333793 0.000816204942639343 475.916210095932 43.3724383908932 0.000531584516110288 309.958534966477
"TUSCALOOSA PUBLIC LIBRARY" 198596 "1801 JACK WARNER PARKWAY
TUSCALOOSA, AL 35401
" 33.216299 -87.562204 1 2 60 159015 11273 20013 287 101 2482189 2.25 22405.23 2504594.23 58.169892491893 0.000295531295585274 740.185977707301 66.6242061963289 0.000225286882221643 564.252225307018
"CULLMAN COUNTY PUBLIC LIBRARY" 80440 "200 CLARK STREET NE
CULLMAN, AL 35055
" 34.179117 -86.842659 1 4 13.53 81091 4016 12315 72 40 1269222 2.25 7459.2 1276681.2 98.869871517212 0.000102299158301061 130.603412178789 127.426149850249 6.15861247812965e-05 78.6258476891353
"WEST BLOCTON PUBLIC LIBRARY" 1267 "62 WALTER OWENS DRIVE
WEST BLOCTON, AL 35184
" 33.117601 -87.111234 1 0 1 12370 194 739 2 6 173235 14.25 691.6425 173926.6425 84.4761350162076 0.000140130260294893 24.3723856857418 101.82683584575 9.64440639771746e-05 16.7741922366052
"CARBON HILL CITY LIBRARY" 1996 "215 NW 2ND STREET
CARBON HILL, AL 35549
" 33.889891 -87.528926 1 0 0.4 8739 44 33 14 4 114970 14.25 913.29 115883.29 55.0216746635893 0.000330318114406187 38.2783498439853 66.634769532852 0.000225215460273632 26.0987084953728
"MARENGO LIBRARY SYSTEM" 11054 "211 E WASHINGTON STREET
DEMOPOLIS, AL 36732
" 32.51734 -87.836204 0 0 2 3713 0 0 0 0 48269 4.5 1792.29 50061.29 84.802160527658 0.000139054858004727 6.96126557248348 101.914449401618 9.62783136761635e-05 4.81981658165339
"TOWN CREEK PUBLIC LIBRARY" 1085 "15971 MAIN STREET
TOWN CREEK, AL 35672
" 34.699337 -87.406137 1 0 2 6229 63 841 0 7 93044 14.25 763.8375 93807.8375 94.2564744445559 0.000112558323822619 10.5588529504246 117.048603775461 7.29906993687191e-05 6.84709966539216
"JEFFERSON COUNTY LIBRARY COOPERATIVE" 114826 "2100 PARK PLACE
BIRMINGHAM, AL 35203
" 33.520858 -86.807252 1 0 7.43 0 0 0 0 2 90 2.25 8865.255 8955.255 94.173733434212 0.000112756198121077 1.00976050700477 125.157517988741 6.38390059568968e-05 0.57169457729053
"PICKENS COUNTY COOPERATIVE LIBRARY" 12572 "155 REFORM STREET
CARROLLTON, AL 35447
" 33.260975 -88.093902 1 0 0.75 595 14 2 0 2 8033 4.5 1809.72 9842.72 32.568467433438 0.000942769132886482 9.27941259964443 39.4689748592591 0.000641930937940277 6.31834648148352
"GREEN POND - WOODSTOCK PUBLIC LIBRARY" 2437 "321 PRESBYTERIAN CHURCH ROAD
GREEN POND, AL 35074
" 33.221089 -87.124932 1 0 2 22766 355 831 0 10 311826 14.25 1341.8175 313167.8175 80.9143722104864 0.000152738549570392 47.8327982170753 99.0207165670399 0.000101987717051785 31.9392707609152
"BENTON COUNTY LIBRARY" 8571 "247 COURT STREET
ASHLAND, MS 38603
" 34.83083 -89.175038 1 1 3.37 16959 257 369 10 13 229320 7 2305.41 231625.41 92.8597035287726 0.000115969935191339 26.8615837863672 115.319944822101 7.51953782313e-05 17.4171603129299
"YALOBUSHA COUNTY LIBRARY" 12276 "14432 MAIN STREET
COFFEEVILLE, MS 38922
" 33.97664 -89.672909 1 1 1.88 16936 438 1184 75 9 242634 4.5 1939.26 244573.26 74.9288372577709 0.000178115622652365 43.5623184890187 97.0838977469025 0.000106097607742582 25.9486378038044
"CARROLL COUNTY PUBLIC LIBRARY SYSTEM" 10385 "1102 LEXINGTON AVENUE
CARROLLTON, MS 38917
" 33.50828 -89.92278 1 1 4.5 27427 1102 796 38 6 381989 4.5 2076.975 384065.975 86.1676132490319 0.000134682718175195 51.7270494716064 102.647669230865 9.49077800215712e-05 36.4508490690703
"DIXIE REGIONAL LIBRARY SYSTEM" 62942 "111 NORTH MAIN STREET
PONTOTOC, MS 38863
" 34.250196 -88.999634 1 7 16.35 147704 4553 8536 190 79 2096334 2.25 6701.085 2103035.085 53.4291930599656 0.000350302123368585 736.697655794132 66.2607031453888 0.000227765488521065 478.998813511964
"ELIZABETH JONES LIBRARY" 21612 "1050 FAIRFIELD AVENUE
GRENADA, MS 38901
" 33.773883 -89.807873 1 0 5.5 45651 385 1086 47 12 613737 4.5 3742.62 617479.62 79.5476789557464 0.000158031977785726 97.5815255909787 99.7210036412442 0.000100560336603669 62.0939584331058
"UNION COUNTY LIBRARY SYSTEM" 28097 "219 KING STREET
NEW ALBANY, MS 38652
" 34.488829 -89.012366 1 1 5.75 79793 1468 2454 32 20 1089611 3 3391.23 1093002.23 67.6404004558715 0.000218568544279691 238.895906305556 83.5603415064561 0.00014321865389638 156.538308086342
"KEMPER-NEWTON REGIONAL LIBRARY" 31995 "101 PEACHTREE STREET
UNION, MS 39365
" 32.571851 -89.118394 1 4 10.78 54475 761 729 0 24 728625 3 4496.55 733121.55 83.5523198348847 0.000143246155422517 105.016843494896 104.490039395032 9.15904545085737e-05 67.14693597453
"LEE-ITAWAMBA LIBRARY SYSTEM" 108773 "219 N. MADISON STREET
TUPELO, MS 38804
" 34.258328 -88.711251 1 1 22.75 171946 7161 9670 69 65 2457923 2.25 10754.6775 2468677.6775 45.8832179589889 0.000474998526136934 1172.61825831965 57.5173673679894 0.000302274840442073 746.219151069219
"COLUMBUS-LOWNDES PUBLIC LIBRARY" 59922 "314 NORTH 7TH STREET
