"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
LA JUNTA, CO 81050
" 37.983717 -103.543094 1 0 9.1 34157 2606 3657 79 20 527387 7 2827.86 530214.86 77.0701665954837 0.000168355537047949 89.2646075061033 112.674761082183 7.87674359152682e-05 41.7636650063729
"LA VETA REGIONAL LIBRARY DISTRICT" 1271 "310 SOUTH MAIN STREET
LA VETA, CO 81055
" 37.507849 -105.00904 1 0 3.44 10125 652 2236 52 24 170925 14.25 1059.3525 171984.3525 93.2441584815187 0.000115015595487159 19.7808827172609 115.943181676961 7.4389145844259e-05 12.793769081053
"LAFAYETTE PUBLIC LIBRARY" 26685 "775 W BASELINE RD
LAFAYETTE, CO 80026
" 40.000258 -105.099546 1 0 18.25 61965 7146 5072 159 27 967661 3 5139.15 972800.15 88.8633476579038 0.000126635264006434 123.190803820749 117.981905625909 7.18404736327567e-05 69.8864235260168
"LAS ANIMAS-BENT COUNTY LIBRARY DISTRICT" 4917 "306 5TH STREET
LAS ANIMAS, CO 81054
" 38.06771 -103.220133 1 0 2.87 14526 1821 1267 37 15 230138 10 1905.6 232043.6 86.3795685906262 0.000134022569056598 31.0990794051417 131.878906881082 5.74975477520947e-05 13.341937971568
"LIMON MEMORIAL LIBRARY" 1857 "205 E AVE
LIMON, CO 80828
" 39.261893 -103.687907 1 0 1.25 22608 1231 2571 11 19 344328 14.25 981.3675 345309.3675 54.726620775721 0.000333889479513544 115.295164985726 68.3652926044217 0.000213958057408735 73.8817214753391
"LINCOLN COUNTY BOOKMOBILE" 5420 "205 E AVENUE
LIMON, CO 80828
" 39.261893 -103.687907 0 0 0.73 9223 327 106 0 0 125528 7 1247.7 126775.7 54.726620775721 0.000333889479513544 42.3290724879652 68.3652926044217 0.000213958057408735 27.1246824986326
"LITTLETON/BEMIS PUBLIC LIBRARY" 43796 "6014 S. DATURA ST.
LITTLETON, CO 80120
" 39.608043 -105.004414 1 0 27.71 161045 14092 16886 224 37 2500876 3 8098.14 2508974.14 61.9019325852464 0.000260970600022289 654.768486756207 87.3538220637031 0.000131049743859551 328.800418397238
"LONGMONT PUBLIC LIBRARY" 90227 "409 4TH AVE
LONGMONT, CO 80501
" 40.16572 -105.100021 1 0 49.5 237567 12106 15590 325 38 3454354 2.25 13515.3225 3467869.3225 99.6511202474092 0.000100701428077871 349.219393163191 129.436290653311 5.96881176307264e-05 206.990592049367
"LOUISVILLE PUBLIC LIBRARY" 32302 "951 SPRUCE STREET
LOUISVILLE, CO 80027
" 39.977799 -105.131452 1 0 17.85 74198 8933 5940 207 32 1162054 3 5584.68 1167638.68 88.0393286402878 0.000129016886119841 150.645106606681 114.190289186872 7.66905150329501e-05 89.546811741594
"MANZANOLA SCHOOL/PUBLIC LIBRARY" 905 "301 S CATALPA
MANZANOLA, CO 81058
" 38.110002 -103.864037 1 0 1 11311 535 523 11 3 161075 22.5 760.875 161835.875 59.1801788597734 0.000285527178133088 46.2085407094491 92.9325064933451 0.000115788305569744 18.7387017466469
"COMBINED COMMUNITY LIBRARY (ORDWAY)" 5160 "1007 MAIN STREET
ORDWAY, CO 81063
" 38.226914 -103.756734 1 1 0.5 25000 441 250 0 13 334568 7 1158.6 335726.6 56.899325582432 0.00030887713646305 103.698270842476 94.6636509376515 0.000111592112684299 37.4644405783167
"PARK COUNTY PUBLIC LIBRARY" 16192 "400 FRONT STREET
FAIRPLAY, CO 80440
" 39.224603 -106.003701 0 4 5.24 43693 1127 8018 30 22 688274 4.5 2971.92 691245.92 85.3745951724759 0.000137196390374142 94.8364450848532 106.290156213106 8.8514395827245e-05 61.1852149768481
"PENROSE COMMUNITY LIBRARY DISTRICT" 4007 "35 7TH AVENUE
PENROSE, CO 81240
" 38.423436 -105.027398 1 0 4.75 14135 2858 2143 29 11 249640 10 1914.6 251554.6 38.0101333074421 0.000692151579837797 174.113913805465 48.882150446767 0.000418503788037779 105.276552998328
"PIKES PEAK LIBRARY DISTRICT" 607457 "20 N. CASCADE AVENUE
COLORADO SPRINGS, CO 80903
" 38.835109 -104.825372 1 14 338.86 880121 85747 122824 2485 824 14222381 2.25 91832.3475 14314213.3475 17.0233188048744 0.00345073441357062 49394.5486014102 21.7691724557893 0.00211016376040891 30205.3342646561
"PUEBLO CITY-COUNTY LIBRARY DISTRICT" 161258 "100 E ABRIENDO AVE
PUEBLO, CO 81004
" 38.259721 -104.621073 1 7 98.5 307328 17303 99527 513 161 5527968 2.25 25659.915 5553627.915 37.7029550882362 0.000703475891495524 3906.84334853905 52.0598506219941 0.000368972640950451 2049.1367586537
"ROCKY FORD PUBLIC LIBRARY" 3893 "400 SOUTH 10TH STREET
ROCKY FORD, CO 81067
" 38.050659 -103.719427 1 0 2.5 13500 711 850 3 18 196642 10 1542.9 198184.9 67.2581786237446 0.000221059811537742 43.8107166436262 101.880895273839 9.63417419924069e-05 19.093478502591
"SOUTHERN TELLER COUNTY SCHOOL/PUBLIC LIB DIST" 4789 "410 B STREET
CRIPPLE CREEK, CO 80813
" 38.746427 -105.184298 1 1 1.75 25496 261 2449 26 37 368681 10 1699.2 370380.2 36.3746727559108 0.00075579116395505 279.930082463904 67.7768526228143 0.00021768936123973 80.6278291538434
"SOUTHERN CHAFFEE COUNTY REGIONAL LIB DIST/SALIDA" 9651 "405 'E' ST.
SALIDA, CO 81201
" 38.53297 -105.993267 1 0 9.4 63787 5333 8423 207 15 1011425 7 3436.71 1014861.71 82.022356177389 0.000148639939067727 150.848982736569 117.742055749562 7.21334611976459e-05 73.2054877792616
"SECURITY PUBLIC LIBRARY" 48355 "715 ASPEN DRIVE
SECURITY, CO 80911
" 38.751523 -104.731695 1 0 11 63805 5560 6168 83 22 983998 3 6001.95 989999.95 12.2225851579607 0.00669381732777033 6626.87881980176 16.251382554339 0.00378633793582753 3748.47436715235
"SUMMIT COUNTY LIBRARY" 28637 "0037 PEAK ONE DRIVE
FRISCO, CO 80443
" 39.571664 -106.081863 1 2 14.47 116661 7285 9373 208 26 1737021 3 4747.83 1741768.83 99.6850030278651 0.000100632983188446 175.279393387549 161.441336199933 3.83681194190348e-05 66.8283944697924
"SWINK SCHOOL/PUBLIC LIBRARY" 1234 "610 COLUMBIA AVE
SWINK, CO 81077
" 38.01136 -103.62867 1 0 0.42 15781 142 202 0 13 210210 14.25 590.535 210800.535 72.5305253631014 0.000190089598581165 40.0709890788449 107.610573278487 8.63555212428084e-05 18.2037900781879
"WESTMINSTER PUBLIC LIBRARY" 110316 "3705 W. 112TH AVE
WESTMINSTER, CO 80031
" 39.899724 -105.035099 1 1 39.28 174097 13155 18493 245 38 2679580 2.25 13338.33 2692918.33 81.1516603896023 0.000151846637695011 408.910593997765 107.96786260206 8.57849282189086e-05 231.011805638433
"RAMPART REGIONAL LIBRARY DISTRICT" 18486 "218 E. MIDLAND
WOODLAND PARK, CO 80863
" 38.994509 -105.052811 1 1 16.7 59551 5145 7199 95 31 937265 4.5 5000.61 942265.61 32.0731591724865 0.000972112484882366 915.988163556299 41.561136863559 0.000578928810056495 545.504708354458
"CLEAR CREEK COUNTY LIBRARY DISTRICT" 9029 "614 TAOS ST., UNIT C
GEORGETOWN, CO 80444
" 39.706573 -105.69602 0 2 11.53 28463 1407 5144 75 66 459127 7 3625.59 462752.59 89.2359221828831 0.000125580025760578 58.112482172974 134.658928504853 5.5147990380316e-05 25.5198753817863
"AGUILAR PUBLIC LIBRARY" 495 "146 W. MAIN STREET
AGUILAR, CO 81020
" 37.401195 -104.657034 1 0 0.6 5072 119 3 0 9 67927 22.5 424.125 68351.125 96.9516380842975 0.000106387278045761 7.27169014011556 116.974039047063 7.30837844050331e-05 4.99535888334147
"WETMORE COMMUNITY LIBRARY" 352 "95 COUNTY ROAD 393
WETMORE, CO 81253
" 38.237227 -105.085815 1 0 0.25 8820 187 438 7 3 123011 22.5 275.1 123286.1 49.6637205608721 0.000405435242160398 49.9845298085111 65.6778555184113 0.000231825962761189 28.5809188275722
"NEDERLAND COMMUNITY LIBRARY DISTRICT" 3432 "200 HIGHWAY 72 NORTH
NEDERLAND, CO 80466
" 39.962554 -105.51226 1 0 4.5 13358 695 575 61 10 191407 10 1704.6 193111.6 96.6482274915822 0.000107056295888567 20.6738125891145 137.10030198715 5.32014142412626e-05 10.273810226393
