"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance" "Weight" "SizeWeight"
GUTHRIE, OK 73044
(35.879094, -97.425326)" "201 N DIVISION
GUTHRIE, OK 73044
" 35.879094 -97.425326 10893 1 0 0 1 3 2 5 210062 21376 917 0 232355 140138 42711 182849 22700 2000 6936 31636 17758 232243 0 0 0 0 0 0 25462 23062 1678 5783 3586 76 3 35 38 40 2756 55718 6552 13709 85358 37477 9129 18 517 310 132 26 2730 1513 297 15 11921 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "201 N DIVISION" "GUTHRIE" 73044 4052820050 "LOGAN" 45276 "CI" "SO" "Y" "N" 400633 4.5 2222.58 471341.0286 598603.106322 31.9994414184289 0.000976596594006171 584.593754795579
"OK" "OK0043" "47" "HENNESSEY PUBLIC LIBRARY" 43 2162 "525 S. MAIN
HENNESSEY, OK 73742
(36.104915, -97.898961)" "525 S. MAIN
HENNESSEY, OK 73742
" 36.104915 -97.898961 2159 1 0 0 0 3 0 3 117088 4947 7434 21643 151112 71892 25736 97628 8662 1500 4408 14570 27474 139672 28000 0 0 0 28000 28000 26053 23062 977 5783 1364 76 0 35 35 22 2496 13511 3900 1635 16239 2906 657 0 2 94 70 18 1915 1654 154 8 3021 365 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "525 S. MAIN" "HENNESSEY" 73742 4058532073 "KINGFISHER" 15532 "CI" "SO" "Y" "N" 369768 14.25 1374.255 434236.43835 551480.2767045 55.546158982659 0.000324109629439288 178.740068125772
"OK" "OK0044" "48" "HENRYETTA PUBLIC LIBRARY" 32 5827 "518 W. MAIN
HENRYETTA, OK 74437
(35.439792, -95.987338)" "518 W. MAIN
HENRYETTA, OK 74437
" 35.439792 -95.987338 5819 1 0 0 0 2 0.25 2.25 92937 6771 0 0 99708 44678 19572 64250 4534 0 230 4764 16228 85242 0 0 0 0 0 0 25557 0 137 0 262 0 0 35 35 56 2184 24180 2600 4520 10791 1034 0 0 71 8 7 1 85 79 6 11 7530 360 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "518 W. MAIN" "HENRYETTA" 74437 9186527377 "OKMULGEE" 39095 "CI" "SO" "Y" "N" 338651 7 1561.17 398048.2389 505521.263403 78.9298707272634 0.000160515589092612 81.1440433939739
"OK" "OK0045" "49" "HINTON - NORMAN SMITH MEMORIAL LIBRARY" 43 3241 "123 E MAIN
HINTON, OK 73047
(35.471406, -98.355203)" "123 E MAIN
HINTON, OK 73047
" 35.471406 -98.355203 3236 1 0 0 0 1 0 1 47328 4888 2556 506 55278 NA NA NA 5373 0 824 6197 NA 50257 0 0 0 0 0 0 8910 23062 345 5783 787 76 0 35 35 0 2080 12220 1768 908 10214 5440 776 0 0 21 7 4 533 315 50 4 1156 220 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "BOX 34" "HINTON" 73047 4055426167 "CADDO" 29317 "CI" "SO" "Y" "N" 130726 10 1122.3 154262.511 195913.38897 54.6656317882713 0.000334634918289659 65.5594609098261
"OK" "OK0047" "51" "HOLDENVILLE - GRACE PICKENS PUBLIC LIBRARY" 33 5795 "209 E 9TH
HOLDENVILLE, OK 74848
(35.08361, -96.397492)" "209 E 9TH
HOLDENVILLE, OK 74848
" 35.08361 -96.397492 5787 1 0 0 0 2 0 2 79653 13447 5150 0 98250 NA NA NA 12370 0 4101 16471 NA 98250 0 0 0 0 0 0 24120 23062 1503 5783 3165 76 3 35 38 0 2496 20642 1560 1651 19488 3075 16146 1 19 31 19 2 330 272 8 5 5364 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "209 E. 9TH" "HOLDENVILLE" 74848 4053793245 "HUGHES" 13806 "CI" "SO" "Y" "N" 374469 7 1516.95 439903.5615 558677.523105 60.5023863846557 0.000273183830590365 152.621665826561
"OK" "OK0048" "52" "HOMINY PUBLIC LIBRARY" 32 3552 "121 WEST MAIN
HOMINY, OK 74035
(36.415571, -96.395093)" "121 WEST MAIN
HOMINY, OK 74035
" 36.415571 -96.395093 3547 1 0 0 0 1 1 2 77499 14092 0 0 91591 NA NA NA 13209 0 0 13209 NA 91591 0 0 0 0 0 0 17277 23062 123 5738 0 76 0 35 35 0 2340 10093 9100 3265 13230 3083 -1 1 1 11 11 0 181 181 0 4 4245 1560 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "121 WEST MAIN" "HOMINY" 74035 9188854486 "OSAGE" 47981 "CI" "SO" "Y" "N" 226380 10 1365.6 266462.352 338407.18704 88.6367683649679 0.0001272835187321 43.073657530683
"OK" "OK0052" "56" "KINGFISHER MEMORIAL LIBRARY" 32 4739 "505 WEST WILL ROGERS DR.
KINGFISHER, OK 73750
(35.842258, -97.937675)" "505 WEST WILL ROGERS DR.
KINGFISHER, OK 73750
" 35.842258 -97.937675 4732 1 0 0 0 5 0.13 5.13 339957 8430 0 94611 442998 159789 67962 227751 21801 2909 12424 37134 57596 322481 0 0 0 0 0 0 50567 23062 10302 5783 6248 76 1 35 36 87 2704 53727 4992 4447 72708 16796 -1 5 26 420 85 274 3562 1678 1344 22 10331 2774 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "505 WEST WILL ROGERS DR." "KINGFISHER" 73750 4053753384 "KINGFISHER" 15532 "CI" "SO" "Y" "N" 874642 10 2191.2 1025894.844 1302886.45188 42.6653294004054 0.000549350841414065 715.741768607264
"OK" "OK0053" "57" "KONAWA - KENNEDY LIBRARY OF KONAWA" 43 1286 "701 WEST SOUTH STREET
KONAWA, OK 74849
(34.963324, -96.755311)" "701 WEST SOUTH STREET
KONAWA, OK 74849
" 34.963324 -96.755311 1284 1 0 0 1 2 0 2 70425 2497 5150 120200 198272 NA NA NA 8044 0 50 8094 NA 78072 0 0 0 5056 5056 5056 21144 0 125 0 1147 0 0 35 35 22 2050 13500 1560 1613 21143 15646 0 0 4 293 191 102 6240 4200 2040 16 965 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "701 WEST SOUTH STREET" "KONAWA" 74849 5809253662 "SEMINOLE" 25421 "MJ" "SO" "Y" "N" 292414 14.25 849.765 343118.60505 435760.6284135 47.5814909275199 0.000441696448856049 192.473922121523
"OK" "OK0054" "58" "LAWTON PUBLIC LIBRARY" 13 98177 "110 S W 4TH ST
LAWTON, OK 73501
(34.607384, -98.393615)" "110 S W 4TH ST
LAWTON, OK 73501
" 34.607384 -98.393615 98041 1 1 0 5.75 5.75 10.5 16.25 1085930 53743 0 17832 1157505 667159 179624 846783 108595 12537 4784 125916 184806 1157505 5402 0 0 0 5402 5402 130876 23092 3042 5783 3974 76 1 35 36 127 3120 249000 16692 37088 149194 59428 439 1200 1526 360 250 50 15456 11631 492 35 66031 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "110 S W 4TH ST" "LAWTON" 73501 5805813450 "COMANCHE" 125033 "CI" "MO" "Y" "N" 1795822 2.25 9064.4475 2111717.143575 2681880.77234025 79.9375305989205 0.000156494307218065 419.699073508837
"OK" "OK0055" "59" "LINDSAY COMMUNITY LIBRARY" 32 2807 "112 W CHOCTAW
LINDSAY, OK 73052
(34.835793, -97.603851)" "112 W CHOCTAW
LINDSAY, OK 73052
" 34.835793 -97.603851 2803 1 0 0 0 2 0 2 92124 3693 0 1684 97501 NA NA NA 6114 3196 1350 10660 NA 96728 0 0 0 0 0 0 12528 23062 747 5783 0 76 0 35 35 3 2028 11817 7956 2056 16938 6109 1327 9 18 1 1 0 112 112 0 4 2490 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "112 W CHOCTAW" "LINDSAY" 73052 4057563449 "GARVIN" 27561 "CI" "SO" "Y" "N" 172794 10 1142.1 203505.237 258451.65099 42.0619573159179 0.000565224584593263 146.083227068266
"OK" "OK0057" "61" "MADILL CITY-COUNTY LIBRARY" 32 15988 "500 WEST OVERTON ST
MADILL, OK 73446
(34.09215, -96.775185)" "500 WEST OVERTON ST
MADILL, OK 73446
" 34.09215 -96.775185 15966 1 0 0 0 3 0 3 120589 9166 0 0 129755 79841 24632 104473 10217 0 3051 13268 7053 124794 0 0 0 0 0 0 20449 23062 504 5783 541 0 1 35 36 6 2600 18456 14144 4942 37170 7900 3190 0 19 54 22 1 1183 418 2 7 8362 1706 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "500 WEST OVERTON ST" "MADILL" 73446 5807952749 "MARSHALL" 16182 "CC" "SO" "Y" "N" 279815 4.5 2608.38 330435.3546 419652.900342 98.0604295213773 0.000103994990026446 43.6417991856354
"OK" "OK0059" "63" "MANNFORD PUBLIC LIBRARY" 41 3073 "101 GREEN VALLEY PARK RD
MANNFORD, OK 74044
(36.104831, -96.370446)" "101 GREEN VALLEY PARK RD
MANNFORD, OK 74044
" 36.104831 -96.370446 3069 1 0 0 0 2.57 0 2.57 128250 3594 0 600 132444 71103 32310 103413 9367 0 936 10303 16007 129723 0 0 0 0 0 0 19644 23062 432 5783 596 0 0 35 35 24 2080 18200 18200 5061 20163 8166 -1 2 127 111 89 7 2962 2525 34 3 4590 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "P O BOX 193" "MANNFORD" 74044 9188652665 "CREEK" 70632 "CI" "SO" "Y" "N" 269183 10 1307.4 316473.768 401921.68536 74.2887874765398 0.00018119802516152 72.8274156568217
"OK" "OK0060" "64" "MARLOW - GARLAND SMITH PUBLIC LIBRARY" 32 4642 "407 W SEMINOLE
MARLOW, OK 73055
(34.646467, -97.959442)" "407 W SEMINOLE
MARLOW, OK 73055
" 34.646467 -97.959442 4636 1 0 0 0 0.63 1.5 2.13 93100 3900 464 39500 136964 57911 11434 69345 13915 1500 1209 16624 14476 100445 0 0 0 0 0 0 14503 23062 588 5783 30 76 1 35 36 26 1820 14936 1092 3176 23076 1977 4837 0 17 98 49 0 636 513 0 4 2219 564 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "407 W SEMINOLE" "MARLOW" 73055 5806585354 "STEPHENS" 44493 "CI" "SO" "Y" "N" 197091 10 1712.1 232599.627 295401.52629 62.4060812300536 0.000256771120271773 75.850580835475
"OK" "OK0061" "65" "MAYSVILLE PUBLIC LIBRARY" 42 1208 "506 WILLIAMS
MAYSVILLE, OK 73057
(34.81772, -97.40841)" "506 WILLIAMS
MAYSVILLE, OK 73057
" 34.81772 -97.40841 1206 1 0 0 0 1 0 1 32637 2570 0 4622 39829 NA NA NA 1720 0 0 1720 NA 39829 0 0 0 0 0 0 12046 0 29 0 87 0 0 35 35 4 2184 1199 520 1195 2127 977 0 0 15 4 3 1 178 170 8 2 1100 9500 2015 2013-07-01 2014-06-30 1 6 0 0 15 "NO" "P O BOX 599" "MAYSVILLE" 73057 4058674748 "GARVIN" 27561 "CI" "SO" "Y" "N" 158248 14.25 666.42 185929.8714 236130.936678 41.50736551837 0.000580429745819071 137.057419556031
"OK" "OK0062" "5" "SOUTHEASTERN PUBLIC LIBRARY SYSTEM OF OKLA" 33 172281 "401 N 2ND
MCALESTER, OK 74501
(34.935182, -95.766029)" "401 N 2ND
MCALESTER, OK 74501
" 34.935182 -95.766029 172042 1 14 0 5.5 53.48 5.34 58.82 4169437 133862 25051 198195 4526545 1961028 817415 2778443 457333 23108 148941 629382 1039238 4447063 0 0 0 0 0 0 400486 9797 24207 1442 33712 0 0 35 35 604 36192 803714 120848 35262 752676 244401 21916 2061 748 2518 1277 464 51870 38777 4703 191 177264 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "HQ" "401 N 2ND" "MCALESTER" 74501 9184260456 "PITTSBURG" 44626 "MJ" "MO" "Y" "N" 5975712 2.25 20451.9675 7015511.841975 8909700.03930825 97.5562860899783 0.000105072600928054 936.165356618901
"OK" "OK0063" "66" "MEDFORD PUBLIC LIBRARY" 43 991 "123 S MAIN
MEDFORD, OK 73759
(36.806133, -97.734979)" "123 S MAIN
MEDFORD, OK 73759
" 36.806133 -97.734979 990 1 0 0 0 0.88 0 0.88 28005 8058 0 0 36063 NA NA NA 2836 113 3020 5969 NA 35773 4000 0 0 0 4000 0 6462 27 114 0 0 0 0 35 35 12 1820 10600 1040 1460 6395 2200 150 1 1 4 4 0 290 290 0 6 2200 420 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "123 S MAIN" "MEDFORD" 73759 5803952342 "GRANT" 4501 "CI" "SO" "Y" "N" 85914 22.5 800.925 101456.46225 128849.7070575 97.9985706519533 0.000104126319346782 13.4166457448086
"OK" "OK0065" "68" "MT VIEW - ADDIE DAVIS MEMORIAL LIBRARY" 43 787 "301 N. 4TH
MTN. VIEW, OK 73062
(35.101864, -98.747732)" "301 N. 4TH
MTN. VIEW, OK 73062
" 35.101864 -98.747732 786 1 0 0 0 0.38 0 0.38 8510 12064 5150 627 26351 NA NA NA 1179 0 5150 6329 NA 26440 0 0 0 0 0 0 4651 0 87 0 0 0 0 35 35 0 780 3742 1300 820 6820 2564 0 6 44 5 5 0 140 140 0 4 2215 387 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "P.O. BOX 567" "MTN. VIEW" 73062 5803472397 "KIOWA" 9336 "CI" "SO" "Y" "N" 61774 22.5 588.225 72963.80325 92664.0301275 79.8763444368517 0.000156734151780289 14.5236181625768
"OK" "OK0067" "69" "MUSTANG PUBLIC LIBRARY" 21 18000 "1201 N. MUSTANG RD.
MUSTANG, OK 73064
(35.404156, -97.724591)" "1201 N. MUSTANG RD.
MUSTANG, OK 73064
" 35.404156 -97.724591 17975 1 0 0 1 2 4.5 6.5 399238 16524 0 0 415762 253031 69430 322461 35150 10225 9745 55120 38181 415762 1350122 0 0 0 1350122 1350122 61312 23062 2230 5783 4344 76 5 35 40 41 3224 136967 10296 35337 213580 64074 -1 225 656 306 240 12 13145 12265 175 14 14146 7300 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "1501 N. MUSTANG RD." "MUSTANG" 73064 4053762226 "CANADIAN" 129582 "CI" "SO" "Y" "N" 883681 4.5 3405 1037890.62 1318121.0874 19.0315344203925 0.00276091089460627 3639.21487061293
"OK" "OK0070" "4" "PIONEER LIBRARY SYSTEM" NA 372011 "300 NORMAN CENTER COURT
NORMAN, OK 73072
(0.0, 0.0)" "300 NORMAN CENTER COURT
NORMAN, OK 73072
" 35.215807 -97.490493 371494 1 10 0 46.06 99.98 95.13 195.11 14387315 179225 24293 608972 15199805 6940810 2246250 9187060 1524047 365357 323464 2212868 4553102 15953030 1272584 0 0 0 1272584 1272584 642159 18887 22618 7183 92162 213 21 35 56 411 32439 1737516 199420 244070 2623720 1108559 427 4302 3319 4269 2493 466 157218 129032 12020 329 451580 118913 2015 2013-07-01 2014-06-30 1 6 0 0 7 "HQ" "300 NORMAN CENTER COURT" "NORMAN" 73072 4058014500 "CLEVELAND" 269908 "MJ" "MO" "Y" "N" 9860355 2.25 54377.2425 11600236.723725 14732300.6391307 15.1177100663716 0.00437550289963969 64461.2241648802
"OK" "OK0073" "74" "OKEENE PUBLIC LIBRARY" 43 1185 "215 N MAIN
OKEENE, OK 73763
(36.117275, -98.317129)" "215 N MAIN
OKEENE, OK 73763
" 36.117275 -98.317129 1183 1 0 0 0.43 0.81 0 0.81 36000 3379 1500 700 41579 NA NA NA 5430 2424 2477 10331 NA 41579 0 0 0 197460 197460 0 7365 23062 347 5783 484 76 2 35 37 0 850 4684 2080 1327 4150 1207 524 0 35 38 30 0 713 597 0 3 403 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "PO BOX 706" "OKEENE" 73763 5808223306 "BLAINE" 9917 "CI" "SO" "Y" "N" 106683 14.25 628.0875 125553.972375 159453.54491625 71.1745546899888 0.000197401515599128 31.4763714341214
"OK" "OK0074" "3" "METROPOLITAN LIBRARY SYSTEM" 21 755245 "300 PARK AVENUE
OKLAHOMA CITY, OK 73102
(35.468848, -97.518748)" "300 PARK AVENUE
OKLAHOMA CITY, OK 73102
" 35.468848 -97.518748 754196 1 18 0 92.84 130.55 236.09 366.64 31376535 307578 0 1649106 33333219 16367733 6210601 22578334 2650829 1352312 1286869 5290010 7457725 35326069 0 0 0 0 0 0 1044989 44179 101484 9411 97150 0 255 35 290 2916 60944 2876786 346892 427731 6665682 2235487 718910 10275 8475 10272 3363 793 172007 90880 8926 320 758035 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "HQ" "300 PARK AVENUE" "OKLAHOMA CITY" 73102 4056063725 "OKLAHOMA" 766215 "CO" "MO" "Y" "N" 16219407 2.25 105975.0375 19100696.983875 24257885.1695212 8.20866870610252 0.0148407053759075 360004.12684346
"OK" "OK0075" "76" "OKMULGEE PUBLIC LIBRARY" 32 12373 "218 S OKMULGEE
OKMULGEE, OK 74447
(35.621856, -95.975258)" "218 S OKMULGEE
OKMULGEE, OK 74447
" 35.621856 -95.975258 12356 1 0 0 1 2 5 7 466887 13771 0 0 480658 176604 100882 277486 39432 0 7946 47378 76878 401742 0 0 0 710 710 710 59880 23062 2224 5783 2091 76 1 35 36 86 2964 69730 4160 15515 95542 17512 2985 93 122 84 82 0 1682 1472 0 28 14578 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "218 S OKMULGEE" "OKMULGEE" 74447 9187561448 "OKMULGEE" 39095 "CI" "SO" "Y" "N" 836913 4.5 2720.355 982371.02535 1247611.2021945 80.7521594448462 0.000153352800075654 191.32467126228
"OK" "OK0076" "77" "PAULS VALLEY-NORA SPARKS WARREN MEM LIBRARY" 32 6027 "210 N WILLOW ST.
PAULS VALLEY, OK 73075
(34.740626, -97.221435)" "210 N WILLOW ST.
PAULS VALLEY, OK 73075
" 34.740626 -97.221435 6019 1 0 0 0 3 0 3 123171 7053 0 4842 135066 71538 35393 106931 9530 0 320 9850 13072 129853 0 0 0 0 0 0 36222 23062 205 5783 580 76 0 35 35 46 2496 31665 14820 5460 13925 2691 387 0 48 23 23 0 566 566 0 3 5148 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "210 N WILLOW ST." "PAULS VALLEY" 73075 4052385188 "GARVIN" 27561 "CI" "SO" "Y" "N" 481824 7 1715.67 565741.4139 718491.595653 47.7566264462809 0.000438462765944163 315.031812337649
"OK" "OK0078" "79" "PAWNEE PUBLIC LIBRARY" 43 2179 "653 ILLINOIS
PAWNEE, OK 74058
(36.339063, -96.804822)" "653 ILLINOIS
PAWNEE, OK 74058
" 36.339063 -96.804822 2176 1 0 0 0 1 0.9 1.9 83512 4882 0 0 88394 NA NA NA 20871 1782 1351 24004 NA 88394 1163 0 0 0 1163 1163 19817 45 50 0 350 0 3 35 38 17 2288 7985 5148 9000 7255 2554 3 0 2 4 4 0 135 135 0 11 7800 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "653 ILLINOIS" "PAWNEE" 74058 9187622138 "PAWNEE" 16401 "CI" "SO" "Y" "N" 263537 14.25 1216.5225 309761.621325 393397.25908275 71.6222695689436 0.000194941293010437 76.6893703523532
"OK" "OK0079" "80" "PERKINS - THOMAS-WILHITE MEMORIAL LIBRARY" 42 2863 "101 E. THOMAS
PERKINS, OK 74059
(35.9741, -97.033633)" "101 E. THOMAS
PERKINS, OK 74059
" 35.9741 -97.033633 2859 1 0 0 0.26 2.86 0.08 2.94 116200 4612 422 810 122044 71461 14620 86081 7172 1000 186 8358 20984 115423 0 0 0 2606 2606 2606 15662 23062 266 5783 888 76 0 35 35 5 2236 29009 5356 2755 28545 14118 1660 0 79 221 198 1 4309 4082 6 5 5716 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "P O BOX 519" "PERKINS" 74059 4055475185 "PAYNE" 80264 "CI" "SO" "Y" "N" 218898 10 1299.9 257631.543 327192.05961 43.327430388333 0.000532689496665793 174.291773546695
"OK" "OK0080" "81" "PERRY CARNEGIE LIBRARY" 33 5059 "302 N 7TH ST
PERRY, OK 73077
(36.287307, -97.288232)" "302 N 7TH ST
PERRY, OK 73077
" 36.287307 -97.288232 5052 1 0 0 1 2 2 4 209759 8734 539 0 219032 115438 42963 158401 22583 3000 8950 34533 26098 219032 0 0 0 0 0 0 27148 23062 719 5783 2113 76 2 35 37 53 2496 70540 11440 4629 35326 10698 3577 24 106 53 52 0 1301 1204 0 14 14214 1500 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "302 N. 7TH ST" "PERRY" 73077 5803364721 "NOBLE" 11494 "CI" "SO" "Y" "N" 391059 7 1662.39 459484.0263 583544.713401 60.4222979545553 0.000273908508890895 159.837862318833
"OK" "OK0081" "82" "PONCA CITY LIBRARY" 33 24879 "515 EAST GRAND
PONCA CITY, OK 74601
(36.703598, -97.078376)" "515 EAST GRAND
PONCA CITY, OK 74601
" 36.703598 -97.078376 24844 1 0 0 4 5 13 18 931944 15875 0 78450 1026269 471881 152794 624675 155034 32877 7292 195203 189806 1009684 58386 0 0 0 58386 58386 80678 23062 1803 5783 4704 76 16 35 51 244 3380 149460 12948 16111 221392 57543 18226 1098 1268 355 231 22 15193 12134 365 7 9212 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "515 EAST GRAND" "PONCA CITY" 74601 5807670345 "KAY" 45478 "CI" "SO" "Y" "N" 1136892 4.5 6058.665 1337252.27805 1698310.3931235 90.6248734666832 0.000121760149760335 206.786527806251
"OK" "OK0082" "83" "PRAGUE - HAYNIE PUBLIC LIBRARY" 43 2394 "1619 W MAIN STREET
PRAGUE, OK 74864
(35.486704, -96.699074)" "1619 W MAIN STREET
PRAGUE, OK 74864
" 35.486704 -96.699074 2391 1 0 0 0 3 0 3 141392 5433 10199 12000 169024 81053 20088 101141 15300 200 2725 18225 49658 169024 10000 0 0 0 10000 10000 16201 0 515 0 550 0 0 35 35 1 2080 25222 13000 1050 16720 3240 -1 1 5 31 13 4 1671 1320 95 27 4420 12 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "NBU 4308" "PRAGUE" 74864 4055674013 "LINCOLN" 34619 "CI" "SO" "Y" "N" 225686 14.25 1473.435 265776.53895 337536.2044665 39.0811689688796 0.000654734022145221 220.996436769983
"OK" "OK0084" "85" "RUSH SPRINGS-GLOVER SPENCER MEMORIAL LIBRARY" 42 1246 "100 S 6TH ST
RUSH SPRINGS, OK 73082
(34.782615, -97.960565)" "100 S 6TH ST
RUSH SPRINGS, OK 73082
" 34.782615 -97.960565 1244 1 0 0 0 0.75 0 0.75 35000 3631 0 1566 40197 NA NA NA 3673 383 0 4056 NA 40197 0 0 0 0 0 0 12965 23062 283 5783 1570 76 0 35 35 0 1560 3900 1404 1201 6901 768 280 0 3 5 4 0 124 106 0 3 1300 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "PO BOX 576" "RUSH SPRINGS" 73082 5804762108 "GRADY" 53854 "CI" "SO" "Y" "N" 192769 14.25 645.165 226294.57305 287394.1077735 54.5982586521002 0.000335461293150633 96.4095990375706
"OK" "OK0085" "86" "SAPULPA - BARTLETT CARNEGIE PUBLIC LIBRARY" 21 20544 "27 W DEWEY
SAPULPA, OK 74066
(35.998573, -96.11463)" "27 W DEWEY
SAPULPA, OK 74066
" 35.998573 -96.11463 20515 1 0 0 3 4 1 5 399307 17936 569 0 417812 173522 70084 243606 26150 7145 2960 36255 119223 399084 0 0 0 0 0 0 55690 478 2049 0 282 0 9 35 44 445 2704 83932 16224 14952 45597 22336 403 8 106 98 50 17 3178 930 143 25 37856 848 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "27 W DEWEY" "SAPULPA" 74066 9182245624 "CREEK" 70632 "CI" "SO" "Y" "N" 761183 4.5 3523.44 894706.5348 1136277.299196 82.0138040577092 0.000148670940015438 168.931414189673
"OK" "OK0087" "88" "SEMINOLE PUBLIC LIBRARY" 32 7497 "424 N MAIN
SEMINOLE, OK 74868
(35.227574, -96.668522)" "424 N MAIN
SEMINOLE, OK 74868
" 35.227574 -96.668522 7487 1 0 0 0 1 3 4 149728 8776 5150 0 163654 80199 28427 108626 15491 875 3945 20311 23124 152061 0 0 0 0 0 0 36727 23062 45 5783 1022 76 0 35 35 17 2626 40000 1040 16943 32104 10779 1835 55 110 33 33 0 869 869 0 9 8000 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "424 N MAIN" "SEMINOLE" 74868 4053824221 "SEMINOLE" 25421 "CI" "SO" "Y" "N" 491948 7 2174.37 578123.1729 734216.429583 42.6482040250431 0.000549792113370887 403.666402492064
"OK" "OK0090" "91" "STRATFORD - CHANDLER-WATTS LIBRARY" 43 1519 "340 N OAK
STRATFORD, OK 74872
(34.799118, -96.959871)" "340 N OAK
STRATFORD, OK 74872
" 34.799118 -96.959871 1517 1 0 0 0 1 0 1 53736 2672 0 37500 93908 NA NA NA 6739 0 178 6917 NA 60837 0 0 0 0 0 0 28032 23062 476 5783 602 76 0 35 35 4 1144 3214 1768 3161 28903 26332 114 0 3 1 1 0 60 60 0 18 2120 -1 2015 2013-07-01 2014-06-30 1 6 0 0 0 "NO" "BOX 696" "STRATFORD" 74872 5807592684 "GARVIN" 27561 "CI" "SO" "Y" "N" 379292 14.25 799.3725 444706.905825 564777.77039775 49.1449071634051 0.000414040631197787 233.840944541963
"OK" "OK0091" "92" "STROUD PUBLIC LIBRARY" 43 2680 "301 WEST 7TH
STROUD, OK 74079
(35.753245, -96.656401)" "301 WEST 7TH
STROUD, OK 74079
