"Base..Long.Name." "Base..Short.Name." "Base..Abbreviation." "Longitude" "Latitude" "5_Miles" "Std_5_Miles" "10_Miles" "Std_10_Miles" "15_Miles" "Std_15_Miles" "20_Miles" "Std_20_Miles" "25_Miles" "Std_25_Miles" "30_Miles" "Std_30_Miles" "35_Miles" "Std_35_Miles" "40_Miles" "Std_40_Miles" "45_Miles" "Std_45_Miles" "50_Miles" "Std_50_Miles" "55_Miles" "Std_55_Miles" "60_Miles" "Std_60_Miles" "65_Miles" "Std_65_Miles" "70_Miles" "Std_70_Miles" "75_Miles" "Std_75_Miles" "80_Miles" "Std_80_Miles" "85_Miles" "Std_85_Miles" "90_Miles" "Std_90_Miles" "95_Miles" "Std_95_Miles" "100_Miles" "Std_100_Miles"
"Malmstrom AFB" "malmstrom" "mlms" -111.1790622 47.5042584 0 0 1976744.235 0.0619468504704676 1722281.92526738 0.066623856478064 1722281.92526738 0.0661348909370157 1722281.92526738 0.0739151842725994 1670738.7031614 0.0740757148356252 1605757.79086163 0.0603218591748165 1578815.60417806 0.0610235320397504 1578815.60417806 0.0571185777826423 1578815.60417806 0.0576833614108428 1555176.23395191 0.0565331114544645 1534928.24252139 0.0553747011232229 1534928.24252139 0.0556678442088199 1528160.55518659 0.0555084828338681 1516398.75967429 0.0554108767184062 1506911.80687054 0.055531857182925 1494248.86482269 0.0549933570353991 1491932.55071653 0.0554803674805294 1489271.33271689 0.0551771867365873 1483585.8063379 0.0549823128754559
"Maxwell AFB" "maxwell" "mxwl" -86.3625491 32.3791554 7284675.0575 0.272263260529852 5344016.44788102 0.16746981321466 5153550.84359903 0.199357275205128 5153550.84359903 0.197894153088133 4995444.33611932 0.214389516147566 4942835.39027947 0.219151004377258 4867200.06274607 0.211089847154099 4781393.40485215 0.213949947732749 4744561.325545 0.208914889612243 4675877.7960098 0.207654708571565 4655355.37905784 0.20665627518005 4575295.12157631 0.202629249489265 4525030.95936344 0.201278505392601 4477649.34010896 0.199666199721688 4439155.83758746 0.199444525622322 4400856.60347951 0.199665909029908 4355474.82482321 0.197922049501317 4312644.36377163 0.198002975710481 4274055.63170996 0.195954622691886 4246005.77127327 0.194868583993131
"McChord AFB" "mcchord" "mcch" -122.4857321 47.1342432 14522825.7375 0.542787681837325 9911796.42975582 0.310614069567679 9911796.42975582 0.383422767833623 9911796.42975582 0.380608752989169 10022401.1781756 0.430131454711608 10022401.1781756 0.444364238547869 10533067.5213692 0.473008153744371 10533067.5213692 0.488598359611458 10533067.5213692 0.486471575734685 10533067.5213692 0.491281765207634 10533067.5213692 0.491278776323262 10533067.5213692 0.491182940178028 10448850.8321261 0.489753989377842 10434547.7498525 0.490812543071461 10346097.838794 0.490538991435758 10249548.4151077 0.490962290979571 10236384.1647356 0.491694961607892 10194010.78396 0.495171824467638 10142848.0995959 0.492635969280019 10060382.2289631 0.489302975528402
"McConnell AFB" "mcconnell" "mccn" -97.2514246 37.631893 0 0 3196141.40252067 0.100160096606741 2840065.52999636 0.109863614941787 2314299.03446425 0.0888680952836292 2171486.0886161 0.0931936821902878 2064759.42405353 0.0915454523265351 2030481.73432244 0.0799557416918338 1994516.90698421 0.0808737009329694 1963437.12396641 0.0755610344082988 1941850.04026168 0.0752628480575067 1916280.87491185 0.0740192529319583 1896065.05991356 0.0728656951574575 1883977.94386589 0.0726657076977547 1866660.47935487 0.0720528333275025 1855186.46691696 0.0721063558078945 1846796.13679311 0.0724599290965429 1838049.70948828 0.0721674655761737 1827517.30099288 0.0724365179352544 1820117.68782029 0.0719022528695205 1812530.15919216 0.0716397362615035
"McGuire AFB" "mcguire" "mcgr" -74.5844061 40.0351776 0 0 491119.79 0.0153906224465187 1756997.48869263 0.067966775242563 1816416.44550642 0.0697496163417723 2302300.19017358 0.0988078318136571 1965005.33269294 0.0871226448514155 2030371.22782187 0.0799506332639173 1948892.42035195 0.0786950843176178 1897277.09077263 0.0723886858012845 1854246.64368219 0.0710207635958089 1919692.64871116 0.0741844647641445 2222515.49146036 0.0886767182259189 2240931.39761084 0.0900484645237577 2197274.12055123 0.0882117378571532 2165924.68101142 0.0874195541465903 2144980.49312761 0.0873111175249597 2133033.24815511 0.0869029712894701 2126739.04808345 0.0875553484506913 2118300.25675667 0.0869760873193218 2114570.57295091 0.0869347702331175
"Minot AFB" "minot" "mint" -101.3386723 48.4157509 0 0 0 0 1263564.79790912 0.048879082170918 1263564.79790912 0.0485203490065069 1263564.79790912 0.0542284184183857 1145558.99582015 0.0507907677850454 1087407.11507407 0.0363598564958492 1087407.11507407 0.0375582663828263 1087407.11507407 0.0335557263052553 995508.32249492 0.029437438848035 981180.12202332 0.0287379072886223 981180.12202332 0.0285549347475825 941082.139832109 0.026748996984293 920088.149716177 0.0257886445611463 920088.149716177 0.0260246531141816 899481.543636939 0.0252785554762275 888777.321730681 0.0247478408862841 883627.68963462 0.0247444394076609 883627.68963462 0.0245604674428966 871353.533833183 0.0239794636542336
"Moody AFB" "moody" "mody" -83.193054 30.968611 0 0 3735467.7475 0.117061407285013 3735467.7475 0.144500887709915 3735467.7475 0.143440367372664 3735467.7475 0.160315092929951 3404522.45252193 0.150946664410955 3404522.45252193 0.14347406800728 3320598.11104444 0.144195455493343 3241972.62894441 0.136866329046763 3196970.3500386 0.136040472802168 3022045.24237179 0.127564818335868 3022045.24237179 0.127400463437968 2942578.73028034 0.124216966981006 2942578.73028034 0.124638867695297 3021023.0421463 0.129558854075667 3003800.30498901 0.130084973970008 2981560.63009045 0.129290014786561 2978628.382436 0.130598912594063 2969484.74723128 0.130005477472541 2964214.91587628 0.129959936723629
"Mountain Home AFB" "mountain home" "mnth" -115.8619784 43.0444129 0 0 0 0 311802.361267477 0.012061600056205 311802.361267477 0.0119730776093044 311802.361267477 0.0133816239093023 310037.414109233 0.0137461609241906 300863.667989602 0 300863.667989602 0 467386.180837269 0.00382595665286171 492984.411093766 0.00510334953847136 510107.911048936 0.00592669305078674 507010.237112582 0.00558939307814645 499671.69275888 0.00525339193710473 494189.00842466 0.00497261428941772 490261.852699259 0.0048427867106939 500914.602180748 0.00542777315596528 498192.848666596 0.00523671914582253 500243.622943297 0.00537312437797285 497956.066970275 0.00506385430160667 496835.262080573 0.00501422116181103
"Nellis AFB" "nellis" "nlls" -115.0508066 36.2414162 2651030.4325 0.0990817275470924 2651030.4325 0.0830775084034767 2651030.4325 0.102551079740583 5221702.03049546 0.200511129581063 5068495.44999976 0.217524651263702 5068495.44999976 0.224722407453307 5068495.44999976 0.220395209014211 5068495.44999976 0.227659368529119 5068495.44999976 0.224447408549598 5068495.44999976 0.226666725392942 5038443.38438961 0.225206939723587 5038443.38438961 0.225060979270603 5038443.38438961 0.226280429991026 5038443.38438961 0.227075284808246 5038443.38438961 0.228977452857663 5038443.38438961 0.231421167887759 5024717.61030081 0.231353172246528 5024717.61030081 0.233982027479044 5019521.42662682 0.23363968262228 5010056.82086452 0.23355938902189
"Offutt AFB" "offutt" "offt" -95.9145568 41.1242718 1860608.2525 0.0695398580438879 1866299.93532241 0.0584857671414738 1752782.45089128 0.0678037229168044 1716376.47211183 0.0659081240560271 1670165.07279711 0.0716784849857217 1631472.06746836 0.0723347459440516 1617225.97624203 0.0608520035377818 1594326.50113072 0.0617641934765013 1582372.85078606 0.0572891464141398 1585193.76437194 0.0579922158081507 1573229.42337793 0.0574073196163541 1566723.20206013 0.0569146312018748 1554111.08626372 0.0566020016024682 1547325.74563513 0.0564451909552568 1539857.38367089 0.0565669191545117 1530527.98043246 0.0567080699388109 1526878.49362922 0.0566233262325766 1520297.19380846 0.0569135528546124 1513749.67141828 0.0564146246810892 1509345.7834422 0.0562867731627901
"Otis AFB" "otis" "otis" -71.2808866 42.4877714 1438389.00435767 0.0537594988308382 1441981.03202974 0.0451885387046023 1515993.20494597 0.0586438911227385 1511335.63326017 0.0580346433464252 1509321.60950193 0.0647755650548512 1505768.26290305 0.0667614033482803 1503292.36484185 0.0555851492070769 1501246.58047331 0.0573195306064438 1498962.04954389 0.0532896299937729 1497939.65825613 0.0537670452984964 1496845.83455248 0.0537085185231033 1495525.68964201 0.0534663113270133 1494447.37217481 0.0536965252092219 1493496.88853297 0.0538142790554741 1492403.20111222 0.0542283741138277 1491603.04031149 0.0547693980802079 1490889.29933505 0.0548255344624479 1490367.92084607 0.0554013111483581 1489837.10373816 0.0552057878004977 1489460.11315678 0.0552797820824284
"Patrick AFB" "patrick" "ptrc" -80.6075172 28.2394645 0 0 0 0 17499508.8225 0.676941879910779 17499508.8225 0.671973670772692 17499508.8225 0.751026530743076 17499508.8225 0.77587753419859 17499508.8225 0.795048604192204 17499508.8225 0.821253166028141 16810386.2002687 0.787466635825792 16162391.4939754 0.763874708934276 14572588.4920708 0.686888655518438 14269476.7082281 0.672149010790094 14269476.7082281 0.675809089365387 14269476.7082281 0.678246584486527 14095270.0275121 0.675298427924989 13640502.2119163 0.659850070363835 13640502.2119163 0.661743097716333 13640502.2119163 0.669313310769453 13398061.1969771 0.657194694170536 13208494.0363269 0.648720307933886
"Peterson AFB" "peterson" "ptrs" -104.6995991 38.8256561 0 0 6148908.68358178 0.192693379362961 6148908.68358178 0.237861179184166 6148908.68358178 0.236115469369056 5967723.01567573 0.256116806383498 5834948.61124743 0.258704720606174 5749468.92596379 0.251874840502226 5660984.12047094 0.255951317812848 5660984.12047094 0.252857016551695 5619174.89380844 0.253332685882699 5628558.75259094 0.253782703216908 5594144.94943299 0.251975357121016 5558727.7759634 0.251617002488666 5527761.58299995 0.2509909527382 5514997.49743452 0.252462068914444 5459772.87803765 0.252405648017887 5397261.49879559 0.249963100862134 5365057.29610172 0.251178431408013 5333167.6384356 0.249495240810934 5314553.47203476 0.248978804476709
"Pope AFB" "pope" "pope" -79.0145008 35.1708796 0 0 0 0 8001695.3275 0.30953341218964 6691114.6737885 0.256935948003616 5227547.63959542 0.224350695089888 5227547.63959542 0.231774320848368 5227547.63959542 0.227747777789001 4763350.81803509 0.213088395475945 4547520.98564797 0.199466879724353 4878228.1224725 0.217453269006696 4768733.99732435 0.212146524638658 4773610.21195446 0.212234274221308 4641070.16421074 0.206929329775952 4560183.89838349 0.20370011690287 4516331.12590346 0.203247728586183 4480685.22629389 0.203641804794431 4413096.37604826 0.200800456551158 4334600.81401464 0.199112373182999 4339995.49557126 0.19928803884372 4291705.3996809 0.197182768907284
"Randolph AFB" "randolph" "rndl" -98.2802362 29.5324181 493542.236191677 0.0184460415013838 486137.41873606 0.0152344858041495 597027.256163269 0.0230950912533898 599653.274123139 0.023026429821007 600309.826705117 0.0257635006270372 600317.862659516 0.0266163552211686 600709.041089173 0.0138610712189609 599599.74279531 0.0142649577938799 598752.186427277 0.0101249070119385 598275.312964367 0.0102019292308482 597830.065416185 0.0101745531666207 597596.53244461 0.00997677280496979 601262.374613711 0.0102006087238967 600954.609575798 0.0101908356241731 601098.18093981 0.0103048077962769 601415.88506297 0.0104332788361733 601368.35424939 0.0103907126834235 601345.806697377 0.0104815324257871 601406.169480584 0.0102935017777074 601287.781421007 0.0103035955599294
"Robins AFB" "robins" "rbns" -83.591719 32.6400014 0 0 0 0 5024759.79611265 0.194375189440012 4059259.6685573 0.155873838961287 4059259.6685573 0.174211272852534 4059259.6685573 0.179975816136197 4059259.6685573 0.173740865481446 3792363.5432358 0.166722744784394 3733941.50886146 0.16045605105201 3733941.50886146 0.162042626807183 3710105.75434779 0.16088348027692 3761948.79383136 0.163236323924147 3723102.6938253 0.162226567708569 3667386.77039412 0.160064217599615 3618607.29552399 0.159007842906092 3575552.01937402 0.158561291604448 3547710.57298356 0.157571273313011 3580740.65835132 0.161021946813137 3794939.3162142 0.171734159209587 3794939.3162142 0.172027015648921
"Schriever AFB" "schriever" "schr" -104.5130967 38.7981865 0 0 0 0 989999.95 0.0382966421550588 5522316.69270453 0.212054604320937 5522316.69270453 0.237001300405297 5522316.69270453 0.244843526870327 5121807.62377058 0.222859692057041 4438760.00211732 0.197588846945157 4442514.25968641 0.194431846869161 4328720.2912317 0.190844042384157 4073958.37985094 0.178502690236649 4000183.02992589 0.174774758671316 3883883.09467902 0.170056178491448 3988072.46964841 0.175737889077668 4031268.60527876 0.179343817679571 4001044.87064722 0.179753129388567 3937971.48824894 0.177066232159052 3795958.06038363 0.171896274822172 3754986.10681507 0.169714429933093 3691462.40251731 0.16678704497554
"Scott AFB" "scott" "sctt" -89.8551818 38.5426987 663196.819723688 0.0247868473316594 699627.200069261 0.0219247896517895 639819.424759901 0.024750441203442 944447.086214789 0.0362663650626772 922907.974921089 0.0396084473930442 914062.734134266 0.0405268940663672 978352.092411412 0.0313185266254346 971217.493911142 0.0320100913154059 984533.142606878 0.0286229581747067 980231.552547594 0.0286976804488309 978744.712702537 0.0286199749579117 972787.5537325 0.0281484562196753 969087.355216109 0.0281127822167165 966589.155538533 0.0280614041209066 963327.537316413 0.0281554927995924 963206.630130691 0.0284524083193801 960971.733321386 0.0283542155649215 960634.337513964 0.0286353680222089 957351.788134527 0.028287395075563 954673.37272354 0.0281986995852084
"Seymour Johnson AFB" "seymour johnson" "symj" -77.9615323 35.340096 2849305.31749999 0.106492211370348 2849305.31749999 0.0892910106035444 2849305.31749999 0.110221042066521 2849305.31749999 0.109412108235338 2875486.6606748 0.123407279191055 2822949.98564005 0.125161425742888 2811486.20594011 0.116059545767625 2812365.92085615 0.119926840639104 2794736.15645338 0.115421509084878 2853284.2919259 0.119397907059878 2847316.65375813 0.119103756155833 2857401.88401864 0.119426266789932 2852916.13658338 0.119850618802354 2861647.52642739 0.120683315251069 2850911.81536924 0.121175762337603 2847464.77658641 0.122298621865881 2843140.7602054 0.122375436458756 2843140.7602054 0.123753105371288 2838503.89896023 0.123384085652171 2836363.02882026 0.123485641010941
"Shaw AFB" "shaw" "shaw" -80.4692433 33.9738685 0 0 2922357.8475 0.0915803174710056 2922357.8475 0.113046968067761 2922357.8475 0.112217294211771 2305600.76284747 0.0989494825119641 2203907.42598412 0.0977148716926235 2727143.63837823 0.11216060837973 2727143.63837823 0.115857388151866 2858885.7874579 0.118497459666125 2826745.56566943 0.118112802569852 2820791.83758393 0.117819317697625 2800324.11451713 0.116661810556841 2772904.13924148 0.115954230972609 2748302.73425725 0.115143532715228 2729492.87828353 0.115192229636016 2734811.95694447 0.116687904147282 2728834.45551822 0.116665418830666 2823411.39464673 0.122756236203325 2824938.36600337 0.122698315861051 2824766.1361363 0.122898385599127
"Sheppard AFB" "sheppard" "shpp" -98.5068511 33.9720185 2242583.61499999 0.0838161101505961 1678712.45016791 0.0526071847294214 1678712.45016791 0.0649384376083276 1678712.45016791 0.0644618416867083 1566635.29125907 0.0672352966970807 1526316.64320912 0.0676724590130628 1509971.25519554 0.0558938969256064 1509971.25519554 0.0577361428845521 1496559.01562896 0.053174405425032 1475760.19496665 0.0526930326430199 1465469.88536271 0.0521891686607906 1448097.65342992 0.0511692220841287 1432363.16306248 0.0506731766509937 1420267.94337823 0.0502351782982259 1414151.06809658 0.0503721041768118 1406290.36011435 0.0505203666940016 1397354.40983972 0.0501531249280715 1384244.00074688 0.0500391689337156 1380468.56241481 0.049676949237583 1374172.55214984 0.0494417316700286
"Tinker AFB" "tinker" "tnkr" -97.3874164 35.4175229 0 0 16325382.0374999 0.5116018461287 16325382.0374999 0.631522571223118 11815272.3370506 0.453701415510512 11815272.3370506 0.507076117569114 10638285.4016134 0.471670761118282 9695514.16053623 0.434290241694647 9109364.97280137 0.420615084476147 8277020.77234169 0.378294986090692 7904141.26584846 0.363979312849242 7382986.2863489 0.338739152366244 7233006.98657383 0.3313506097512 6938858.56246163 0.318825983374227 6736496.61566302 0.31006847272125 6600219.61096647 0.305941881542193 6514405.7101654 0.30493204848121 6416963.34385011 0.300900934314023 6305551.8936183 0.298698969466476 6301042.08140857 0.298423584186636 6247266.63830335 0.296210495714043
"Travis AFB" "travis" "trvs" -121.9398577 38.2721187 0 0 8157718.99499997 0.255645110690487 6938810.86130905 0.268417343391975 6193347.74497409 0.237821910361908 6712430.3158618 0.2880774142926 6527639.52988648 0.289416629572694 6626705.39764189 0.292427199486809 6304444.02100079 0.286677196262855 6475925.1162819 0.291933129547097 6465288.95114945 0.294304696508035 6312248.9186809 0.286889735403588 6280575.61298096 0.285221357148743 6274889.17556905 0.286492304371612 6303478.10545752 0.288904479787799 6290503.42039369 0.290679048585625 6278692.74866096 0.293192272292564 6270801.48319406 0.293599615255688 6244056.0950021 0.295591760295585 6229107.48056959 0.294787119895222 6229107.48056959 0.295290933556855
"Tyndall AFB" "tyndall" "tynd" -85.6075064 30.0800072 0 0 3892353.45999999 0.121977863142637 2924241.45477538 0.113119832550013 2924241.45477538 0.112289623927306 2924241.45477538 0.12549968899763 2924241.45477538 0.129652396095554 2924241.45477538 0.121271927463768 2924241.45477538 0.125269013560682 2870337.26609746 0.119046553742363 2870337.26609746 0.120223675917976 2843637.59659856 0.118925601386554 2843637.59659856 0.118759618977924 2831285.95548561 0.118797282088056 2806108.37663435 0.117968811953757 2770776.79035573 0.117226703366906 2741192.08166231 0.117005668752864 2768060.92600631 0.118624924376644 2715472.39853329 0.117302383319592 2700185.50969011 0.116391763771458 2683307.15023585 0.11573503958191
"Air Force Academy" "usafa" "usaf" -104.8617533 38.9983573 0 0 0 0 6900690.79854973 0.266942726749396 6033902.82366174 0.231699293427508 5602282.26782662 0.240433183498244 5556035.20538892 0.246338508057729 5556035.20538892 0.242932903031853 5556035.20538892 0.250939898133681 5312647.71302902 0.236154417360366 5210669.70366144 0.23355133507545 5459024.10934331 0.245573152796056 5459024.10934331 0.245431029060045 5366769.48473586 0.242269104990727 5098688.71900498 0.230019805206388 5063544.46902692 0.230214435855354 4919923.21377698 0.2255182244605 4871112.43943979 0.223680032643403 4853007.31346799 0.225305990724319 4764594.46702539 0.220752521580204 4759117.19375643 0.220852049385851
"Vance AFB" "vance" "vanc" -97.917222 36.339444 876673.022499999 0.032765477339812 876673.022499999 0.0274730193591789 876673.022499999 0.0339127623488024 841686.900948021 0.0323204178019056 841686.900948021 0.036122682047974 823838.86301159 0.0365266289524969 785354.704986662 0.0223967597009889 773919.973337422 0.0225889298247767 762824.737235565 0.0179921238629554 757102.384667891 0.017892930713412 756201.301690613 0.0178435264484331 740819.067564061 0.0169134914852529 780960.307309641 0.0189514568622669 770469.258407708 0.0184759475661369 765213.352931708 0.0183924135850427 759418.784338458 0.0183026749984056 771105.29572429 0.0188696931789615 767766.996504207 0.0188903255276642 761423.233028778 0.0183827429887973 769645.915670068 0.0188290883927982
"Vandenberg AFB" "vandenberg" "vndn" -120.5163949 34.7582101 0 0 1151768.33 0.0360939059549756 1629734.92183083 0.0630438164254029 1629734.92183083 0.0625811254999931 1629734.92183083 0.069943343941158 1629734.92183083 0.0722577259380925 1629734.92183083 0.0614302595364925 1736589.25697736 0.0685573878006659 1736589.25697736 0.0646837648528396 1736589.25697736 0.065323352405917 1779595.43748282 0.0674003933946135 1779595.43748282 0.0672247043390292 1770594.78086361 0.0671442260312964 1770594.78086361 0.0673575750045934 1770594.78086361 0.0679376723065281 1770594.78086361 0.068664690777131 1799465.00996017 0.0702400188348677 1814308.40150008 0.0717691095176883 1824476.39724619 0.0721225959450234 1870033.5166139 0.0745516505788699
"Whiteman AFB" "whiteman" "whtm" -93.5605515 38.7289955 0 0 0 0 2024979.535 0.0783332530705808 1660847.58712295 0.0637758385697101 1660847.58712295 0.0712786063941515 1528704.15612366 0.0677783144203082 1488098.90163113 0.0548827949454471 1488098.90163113 0.0566917152885477 1381851.9901845 0.047674246872849 1349258.81930613 0.0465673623947669 1837010.20229691 0.0701806476105863 1822478.53475714 0.0693016678677301 1974506.57163321 0.0770742296093971 1994498.92477507 0.0783010003035804 1932221.39595162 0.075902641857722 1871451.01392292 0.07368787488966 1823693.5894625 0.0714503249193875 1803188.97633841 0.071207276341848 1766814.61605293 0.0692076564605047 1759460.24948423 0.0689523274417632
"Wright-Patterson AFB" "wright patterson" "wrgp" -84.0537448 39.8137298 0 0 6996144.46632315 0.219243899869074 6090028.97379022 0.2355835071741 5485180.7323564 0.210628599291543 5148693.07300929 0.220966493157301 4609596.94325272 0.204376176854851 4404133.81937756 0.189683499902257 4284450.57280191 0.190220411453014 4198219.05742073 0.182717984175987 4122190.8972767 0.180843115854037 4319178.97402524 0.190377259313158 4303155.52930468 0.189448671504238 4246771.68808641 0.187727962047402 4188146.26600763 0.185516594404388 4118294.48716388 0.183632458501525 4076010.84725891 0.183486839158142 4014773.38278529 0.180902767447926 3980915.45868088 0.181241650232288 3933350.73964871 0.178731184187456 3894461.37845618 0.177066716475619
