"location" "miles"
"Knob Noster Branch
109 E. Mcpherson
Knob Noster, MO" 2.48286675225384
"Warrensburg Branch
125 N. Holden
Warrensburg, MO" 9.99579028781623
"Trails Regional Library
432 North Holden
Warrensburg, MO" 10.0658930726717
"Lenora Blackmore Public Library
115 E. Benton St.
Windsor, MO" 13.8071142680798
"Concordia Branch
709 Main
Concordia, MO" 17.5048338599556
"Sedalia Public Library
311 W. Third Street
Sedalia, MO" 17.8538704550702
"Boonslick Regional Library
219 West Third Street
Sedalia, MO" 17.9299666971105
"Sweet Springs Public Library
217 Turner Street
Sweet Springs, MO" 17.9598784295851
"Holden Public Library
101 W. Third St.
Holden, MO" 23.2475445022278
"Robertson Memorial Library
19 West 20th St.
Higginsville, MO" 25.3897658147515
"Corder Branch
221 N. Lafayette
Corder, MO" 25.9926643205571
"Cole Camp Branch
104 E. Main Street
Cole Camp, MO" 26.8042146445359
"Henry County Library
123 East Green
Clinton, MO" 27.2538159307231
"Odessa Branch
107 W. Mason Street
Odessa, MO" 28.2031507098835
"Waverly Branch
203 E. Kelling
Waverly, MO" 33.3181890661926
"Marshall Public Library
214 N. Lafayette
Marshall, MO" 33.5092416887115
"Mid-Continent Public Library - Lone Jack
211 North Bynum Road
Lone Jack, MO" 34.4509498193197
"Warsaw-Benton County Branch
950 East Main Street
Warsaw, MO" 35.4101876378319
"Mid-Continent Public Library - Oak Grove
2320 South Broadway Street
Oak Groves, MO" 35.6783172649244
"Garden City Branch
207-C Date Street
Garden City, MO" 35.9582650640779
"Lexington Branch
1008 Main Street
Lexington, MO" 36.0397626084717
"Pleasant Hill Branch
1204-B N. Hwy 7
Pleasant Hill, MO" 38.1165597226465
"Mid-Continent Public Library - Grain Valley
110 Front Street
Grain Valley, MO" 39.6769595297709
"Norborne Public Library
109 E Second St
Norborne, MO" 40.1670679668416
"Moniteau County Library
104 E Morgan St
Tipton, MO" 42.4562343354546
"Price James Memorial Library
104 E. Morgan St.
Tipton, MO" 42.4562343354546
"Mid-Continent Public Library - Blue Springs South
2220 South 7 Hwy.
Blue Springs, MO" 42.5912925802008
"Cass County Public Library
400 E. Mechanic
Harrisonville, MO" 42.7359807679075
"Harrisonville Branch
400 E. Mechanic St.
Harrisonville, MO" 42.7359807679075
"Slater Public Library
201 N. Main
