"location" "miles"
"Wiseburn Library
5335 West 135th St.
Hawthorne, CA" 0.773982740719077
"Middle School Branch Library
332 Center Street
El Segundo, CA" 1.35705197218132
"Center Street School Branch Library
700 Center St.
El Segundo, CA" 1.40898312031602
"Hawthorne Library
12700 South Grevillea Ave.
Hawthorne, CA" 1.8383612634863
"High School Branch Library
640 Main St.
El Segundo, CA" 2.0201944865205
"El Segundo Public Library
111 W. Mariposa Ave.
El Segundo, CA" 2.07354642939963
"Lawndale Library
14615 Burin Ave.
Lawndale, CA" 2.0989480753589
"Richmond Street Elementary School Library
615 Richmond St.
El Segundo, CA" 2.12265631954834
"Lennox Library
4359 Lennox Blvd
Lennox, CA" 2.13416754186564
"Manhattan Beach Library
1320 Highland Ave.
Manhattan Beach, CA" 2.7856916676239
"North Branch Library
2000 Artesia Blvd.
Redondo Beach, CA" 3.22700076326029
"Crenshaw-Imperial Library
11141 Crenshaw Blvd
Inglewood, CA" 3.28013930247403
"Inglewood Public Library
101 W. Manchester Blvd.
Inglewood, CA" 3.3438379880191
"Masao W. Satow Library
14433 South Crenshaw Blvd.
Gardena, CA" 3.37898514499702
"Westchester -Loyola Village Branch
7114 W. Manchester Av.
Los Angeles, CA" 3.48778938609636
"Hermosa Beach Library
550 Pier Ave.
Hermosa Beach, CA" 3.88000357323305
"Morningside Park Library
3202 W. 85th St.
Inglewood, CA" 4.19976759507519
"North Torrance Branch Library
3604 W. Artesia Blvd.
Torrance, CA" 4.48712698993493
"Woodcrest Library
1340 West 106th St.
Los Angeles, CA" 4.87757840974452
"Gardena Mayme Dear Library
1731 West Gardena Blvd.
Gardena, CA" 4.93269640614757
"Redondo Beach Public Library
303 N. Pacific Coast Hwy
Redondo Beach, CA" 5.06747805510015
"Hyde Park Branch
6527 Crenshaw Blvd.
Los Angeles, CA" 5.07865845976792
"View Park Library
3854 West 54th St.
Los Angeles, CA" 5.15315465591101
"Henderson Branch Library
4805 Emerald St.
Torrance, CA" 5.441447159655
"Lloyd Taber-Marina Del Rey Library
4533 Admiralty Way
Marina Del Rey, CA" 5.66795359996928
"Mark Twain Branch
9621 S. Figueroa St.
Los Angeles, CA" 5.99010846968759
"Katy Geissert Civic Center Library
3301 Torrance Blvd.
Torrance, CA" 6.03142150285439
"Culver City Jullian Dixon Library
4975 Overland Ave.
Culver City, CA" 6.19525754458743
"Angeles Mesa Branch
2700 W. 52nd St.
Los Angeles, CA" 6.2192473014681
"A C Bilbrew Library
150 East El Segundo Blvd.
Los Angeles, CA" 6.24959041591917
"Mar Vista Branch
12006 Venice Blvd.
Los Angeles, CA" 6.59475060471823
"John Muir Branch
1005 W. 64th St.
Los Angeles, CA" 6.69352327819074
"Venice Branch
501 S. Venice Blvd.
Venice, CA" 6.76658753966035
