"location" "miles"
"Nola Brantley Memorial Library
721 Watson Blvd.
Warner Robins, GA" 1.77184761620391
"Centerville Branch Library
310 E Church Street
Centerville, GA" 5.38243208707705
"Byron Public Library
105 West Church Street
Byron, GA" 9.76860402177357
"Rocky Creek Branch Library
1504 Rocky Creek Road
Macon, GA" 11.4416569970175
"Middle Georgia Regional Library System
1180 Washington Avenue
Macon, GA" 14.0060021540536
"Houston County Public Libraries System
1201 Washington Street
Perry, GA" 14.8924641429349
"Twiggs County Public Library
151 Ash Street
Jeffersonville, GA" 14.9133529008071
"Shurling Branch Library
1765 Shurling Drive
Macon, GA" 15.2908517200389
"West Bibb Branch Library
5580 Thomaston Road
Macon, GA" 15.9895598643409
"Peach County Public Libraries System
315 Martin Luther King Jr. Drive
Fort Valley, GA" 18.1042220669154
"Thomas Public Library
213 Persons Street
Fort Valley, GA" 18.2022323536607
"Riverside Branch Library
110 Holiday Drive North
Macon, GA" 18.7039375880527
"Tessie W. Norris Cochran-Bleckley County Pl
315 Third Street Se
Cochran, GA" 22.3142377987755
"Crawford County Public Library
340 Mccrary Street
Roberta, GA" 25.1513081761369
"Jones County Public Library
146 Railroad Avenue
Gray, GA" 25.5487073600316
"M. E. Roden Memorial Library
400 Commerce Street
Hawkinsville, GA" 25.6842023567051
"Elizabeth Harris Library
312 Harmon Street
Unadilla, GA" 27.0473743487718
"East Wilkinson County Library
154 E. Main Street
Irwinton, GA" 27.4107697542153
"Reynolds Community Library
124e Talbot Street
Reynolds, GA" 30.0027669755035
"Monroe County Library
62 West Main Street
Forsyth, GA" 33.9963803349012
"Montezuma Public Library
506 N. Dooly Street
Montezuma, GA" 34.1522580469218
"Byromville Public Library
452 Main Street
Byromville, GA" 35.4371689352558
"Twin Lakes Library System
151 South Jefferson Street
Milledgeville, GA" 37.1782231256705
"Yatesville Public Library
77 Childs Avenue
Yatesville, GA" 37.2858274426618
"Butler Public Library
21o West Main Street
Butler, GA" 37.9935285312055
"Murrell Memorial-Dodge County Public Library
505 Second Avenue Sw
Eastman, GA" 39.1769910199691
"Ocmulgee Regional Library System
531 Second Ave.
Eastman, GA" 39.1803634660827
"Ideal Public Library
605 Tom Watson Avenue
Ideal, GA" 39.3048602957462
"Dooly County Library
1200 East Union Street
Vienna, GA" 39.6290111299881
"Laurens County Library
801 Bellevue Avenue
Dublin, GA" 39.9935291413925
"Lake Sinclair Library
3061 North Columbia Street
Milledgeville, GA" 41.5623042121645
"Barnesville-Lamar County Library
401 Thomaston Street
Barnesville, GA" 43.4804217606377
"Jasper County Library
319 East Green Street
Monticello, GA" 46.2230914204859
"Hightower Memorial Library
800 West Gordon Street
Thomaston, GA" 46.4344320440835
"Cordele-Crisp Carnegie Library
115 East Eleventh Avenue
Cordele, GA" 47.7077814970266
"Wilcox County Public Library
104 North Broad
Abbeville, GA" 47.7811897401355
"Eatonton - Putnam County Library
309 North Madison Avenue
Eatonton, GA" 49.0825060162433
"Jackson-Butts County Public Library
436 East College Street
Jackson, GA" 50.0350865760085
"Harlie Fulford Memorial Library
301 West Elm Street
Wrightsville, GA" 50.0955726887752
"Schley County Library
234 South Broad Street
Ellaville, GA" 50.4100109659956
"Rosa M. Tarbutton Memorial Library
314 S. Harris Street
Sandersville, GA" 51.0804427548052
"Lake Blackshear Regional Library System
307 East Lamar Street
Americus, GA" 54.0915951820112
"J. Joel Edwards Public Library
618 Hwy 19 South
Zebulon, GA" 54.2817860328555
"Telfair County Public Library
815 College Street
Mcrae, GA" 56.1531266128341
"Flint River Regional Library System
800 Memorial Drive
Griffin, GA" 56.816890886243
"Hancock County Library
403 East Broad Street
Sparta, GA" 56.8575341747459
"Locust Grove Public Library
3918 Highway 42
Locust Grove, GA" 57.3234496518441
"Wheeler County Library
203 W. Forest Avenue
Alamo, GA" 58.2040252696224
"Marion County Library
5th Avenue
Buena Vista, GA" 58.3332749089289
"Treutlen County Library
2nd Street
Soperton, GA" 61.155624860743
"Manchester Public Library
218 Perry Street
Manchester, GA" 61.5757913316119
"Henry County Library System
1001 Florence Mcgarity Pkwy
Mcdonough, GA" 63.6048213654519
"Smithville Library
116 Main Street
Smithville, GA" 64.0165241448144
"Victoria Evans Memorial Library
605 North Street
Ashburn, GA" 64.2782166702953
"Fortson Public Library
14 Old Griffin Rd
Hampton, GA" 65.2775092341757
"Morgan County Library
1131 East Avenue
Madison, GA" 66.569827957242
"Fitzgerald-Ben Hill County Library
123 North Main Street
Fitzgerald, GA" 66.922347713352
"Montgomery County Public Library
215 Railroad Street
Mt. Vernon, GA" 67.6462863509031
"Newton County Library System
7116 Floyd Street
Covington, GA" 67.8886040538885
"Webster County Library
572 Washington Street
Preston, GA" 68.0313968358456
"Greene County Library
610 South Main Street
Greensboro, GA" 68.4683975775648
"Greenville Area Public Library
10 Gilbert Street
Greenville, GA" 70.3002708345142
"Wadley Public Library
11 W. College Ave.
Wadley, GA" 70.8178596363778
"Glascock County
738 Railroad Street
Gibson, GA" 70.9326182200631
"Lee County Public Library System
245 Walnut Avenue, South
Leesburg, GA" 72.0011620309003
"Senoia Area Public Library
62 Main Street
Senoia, GA" 72.2043813456234
"W. H. Stanton Memorial Library
1045 West Hightower Trail
Social Circle, GA" 72.2292398847628
"Redbone Library
104 Thundering Springs Road
Leesburg, GA" 72.433694178045
"Cochran Public Library
4602 N. Henry Blvd
Stockbridge, GA" 72.6712937078813
"Franklin Memorial Library
331 West Main Street
Swainsboro, GA" 72.9421008284785
"Jefferson County Library System
306 E. Broad Street
Louisville, GA" 73.1779216963322
"Louisville Public Library
306 E. Broad St.
Louisville, GA" 73.1779216963322
"Parks Memorial Library
112 Wall Street
Richland, GA" 73.7208477536805
"Ladson Genealogy Library
119 Church Street
Vidalia, GA" 74.7558652597279
"Ohoopee Regional Library System
610 Jackson Street
Vidalia, GA" 74.8479052328774
"Taliaferro County Library
117 Askin Street
Crawfordville, GA" 74.8517175898717
"Conyers-Rockdale Library System
864 Green Street
Conyers, GA" 75.0746973246406
"Fayette County Public Library
1821 Heritage Parkway
Fayetteville, GA" 75.0748337556722
"Harris County Public Library
138 North College Street
Hamilton, GA" 75.1256878160334
"Irwin County Library
310 South Beech Street
Ocilla, GA" 75.2098547126585
"Jonesboro Branch Library
124 Smith Street
Jonesboro, GA" 75.4697358006671
"Warren County Public Library
101 Warren Street
Warrenton, GA" 75.6707948468805
"Clayton County Library System
865 Battle Creek Road
Jonesboro, GA" 77.3959875429118
"Morrow Branch Library
6225 Maddox Road
Morrow, GA" 77.6192539039143
"Peachtree City Library
201 Willowbend Road
Peachtree City, GA" 77.8226802339762
"Margaret Jones Memorial Library
205 Pope Street
Sylvester, GA" 78.1316295325121
"Kinchafoonee Regional Library System
913 Forrester Drive, Se
Dawson, GA" 78.3763006194146
"Hazlehurst-Jeff Davis Public Library
700 Cromartie Street
Hazlehurst, GA" 78.8768629507332
"Salem-Panola Branch
5137 Salem Road
Lithonia, GA" 79.4275111720321
