"location" "miles" "latitude" "longitude"
"Nola Brantley Memorial Library
721 Watson Blvd.
Warner Robins, GA" 1.77184761620391 -83.607963 32.618346
"Centerville Branch Library
310 E Church Street
Centerville, GA" 5.38243208707705 -83.681986 32.623398
"Byron Public Library
105 West Church Street
Byron, GA" 9.76860402177357 -83.7589567 32.6506327
"Rocky Creek Branch Library
1504 Rocky Creek Road
Macon, GA" 11.4416569970175 -83.6713808 32.7912189
"Middle Georgia Regional Library System
1180 Washington Avenue
Macon, GA" 14.0060021540536 -83.6387163 32.8385818
"Houston County Public Libraries System
1201 Washington Street
Perry, GA" 14.8924641429349 -83.7336689 32.4610208
"Twiggs County Public Library
151 Ash Street
Jeffersonville, GA" 14.9133529008071 -83.3424114 32.6893165
"Shurling Branch Library
1765 Shurling Drive
Macon, GA" 15.2908517200389 -83.5942255 32.8610426
"West Bibb Branch Library
5580 Thomaston Road
Macon, GA" 15.9895598643409 -83.7440787 32.8323715
"Peach County Public Libraries System
315 Martin Luther King Jr. Drive
Fort Valley, GA" 18.1042220669154 -83.8840346 32.5514125
"Thomas Public Library
213 Persons Street
Fort Valley, GA" 18.2022323536607 -83.8877098 32.5559767
"Riverside Branch Library
110 Holiday Drive North
Macon, GA" 18.7039375880527 -83.6867893 32.8983065
"Tessie W. Norris Cochran-Bleckley County Pl
315 Third Street Se
Cochran, GA" 22.3142377987755 -83.3536082 32.3875251
"Crawford County Public Library
340 Mccrary Street
Roberta, GA" 25.1513081761369 -84.0117942 32.7248189
"Jones County Public Library
146 Railroad Avenue
Gray, GA" 25.5487073600316 -83.5347489 33.0062288
"M. E. Roden Memorial Library
400 Commerce Street
Hawkinsville, GA" 25.6842023567051 -83.4697045 32.2832569
"Elizabeth Harris Library
312 Harmon Street
Unadilla, GA" 27.0473743487718 -83.7348882 32.2681237
"East Wilkinson County Library
154 E. Main Street
Irwinton, GA" 27.4107697542153 -83.1694739 32.8156367
"Reynolds Community Library
124e Talbot Street
Reynolds, GA" 30.0027669755035 -84.0976714 32.5597326
"Monroe County Library
62 West Main Street
Forsyth, GA" 33.9963803349012 -83.9410978 33.034167
"Montezuma Public Library
506 N. Dooly Street
Montezuma, GA" 34.1522580469218 -84.0258041 32.3088634
"Byromville Public Library
452 Main Street
Byromville, GA" 35.4371689352558 -83.90647 32.2019884
"Twin Lakes Library System
151 South Jefferson Street
Milledgeville, GA" 37.1782231256705 -83.2252782 33.0805955
"Yatesville Public Library
77 Childs Avenue
Yatesville, GA" 37.2858274426618 -84.1452907 32.9118654
"Butler Public Library
21o West Main Street
Butler, GA" 37.9935285312055 -84.23622 32.557168
"Murrell Memorial-Dodge County Public Library
505 Second Avenue Sw
Eastman, GA" 39.1769910199691 -83.1798609 32.192918
"Ocmulgee Regional Library System
531 Second Ave.
Eastman, GA" 39.1803634660827 -83.1800748 32.1927162
"Ideal Public Library
605 Tom Watson Avenue
Ideal, GA" 39.3048602957462 -84.188698 32.376544
"Dooly County Library
1200 East Union Street
Vienna, GA" 39.6290111299881 -83.767469 32.0866745
"Laurens County Library
801 Bellevue Avenue
Dublin, GA" 39.9935291413925 -82.9163239 32.5377907
"Lake Sinclair Library
3061 North Columbia Street
Milledgeville, GA" 41.5623042121645 -83.289647 33.184708
"Barnesville-Lamar County Library
401 Thomaston Street
Barnesville, GA" 43.4804217606377 -84.1570719 33.0517144
"Jasper County Library
319 East Green Street
Monticello, GA" 46.2230914204859 -83.680753 33.304035
"Hightower Memorial Library
800 West Gordon Street
Thomaston, GA" 46.4344320440835 -84.3338883 32.8872196
"Cordele-Crisp Carnegie Library
115 East Eleventh Avenue
Cordele, GA" 47.7077814970266 -83.7810959 31.9691477
"Wilcox County Public Library
104 North Broad
Abbeville, GA" 47.7811897401355 -83.3068997 31.9925503
"Eatonton - Putnam County Library
309 North Madison Avenue
Eatonton, GA" 49.0825060162433 -83.392128 33.329526
"Jackson-Butts County Public Library
436 East College Street
Jackson, GA" 50.0350865760085 -83.9628893 33.2928663
"Harlie Fulford Memorial Library
301 West Elm Street
Wrightsville, GA" 50.0955726887752 -82.7375572 32.7273571
"Schley County Library
234 South Broad Street
Ellaville, GA" 50.4100109659956 -84.308772 32.2339992
"Rosa M. Tarbutton Memorial Library
314 S. Harris Street
Sandersville, GA" 51.0804427548052 -82.8104738 32.9778578
"Lake Blackshear Regional Library System
307 East Lamar Street
Americus, GA" 54.0915951820112 -84.2272286 32.071418
"J. Joel Edwards Public Library
618 Hwy 19 South
Zebulon, GA" 54.2817860328555 -84.3421137 33.107549
"Telfair County Public Library
815 College Street
Mcrae, GA" 56.1531266128341 -82.9091346 32.0686015
"Flint River Regional Library System
800 Memorial Drive
Griffin, GA" 56.816890886243 -84.2534006 33.2452328
"Hancock County Library
403 East Broad Street
Sparta, GA" 56.8575341747459 -82.9713992 33.2761698
"Locust Grove Public Library
3918 Highway 42
Locust Grove, GA" 57.3234496518441 -84.109595 33.34574
"Wheeler County Library
203 W. Forest Avenue
Alamo, GA" 58.2040252696224 -82.7838207 32.1474231
"Marion County Library
5th Avenue
Buena Vista, GA" 58.3332749089289 -84.5158915 32.3185326
"Treutlen County Library
2nd Street
Soperton, GA" 61.155624860743 -82.5895972 32.3802751
"Manchester Public Library
218 Perry Street
Manchester, GA" 61.5757913316119 -84.6172963 32.8600271
"Henry County Library System
1001 Florence Mcgarity Pkwy
Mcdonough, GA" 63.6048213654519 -84.1266922 33.4427305
"Smithville Library
116 Main Street
Smithville, GA" 64.0165241448144 -84.252017 31.901918
"Victoria Evans Memorial Library
605 North Street
Ashburn, GA" 64.2782166702953 -83.65522 31.712323
"Fortson Public Library
14 Old Griffin Rd
Hampton, GA" 65.2775092341757 -84.2880349 33.381348
"Morgan County Library
1131 East Avenue
Madison, GA" 66.569827957242 -83.4537759 33.5954041
"Fitzgerald-Ben Hill County Library
123 North Main Street
Fitzgerald, GA" 66.922347713352 -83.2545634 31.7155852
"Montgomery County Public Library
215 Railroad Street
Mt. Vernon, GA" 67.6462863509031 -82.5653194 32.1866301
"Newton County Library System
7116 Floyd Street
Covington, GA" 67.8886040538885 -83.8392981 33.599275
"Webster County Library
572 Washington Street
Preston, GA" 68.0313968358456 -84.537649 32.0666511
"Greene County Library
610 South Main Street
Greensboro, GA" 68.4683975775648 -83.1830279 33.568723
"Greenville Area Public Library
10 Gilbert Street
Greenville, GA" 70.3002708345142 -84.7102795 33.0266601
"Wadley Public Library
11 W. College Ave.
Wadley, GA" 70.8178596363778 -82.405003 32.86818
"Glascock County
738 Railroad Street
Gibson, GA" 70.9326182200631 -82.5929014 33.2305922
"Lee County Public Library System
245 Walnut Avenue, South
Leesburg, GA" 72.0011620309003 -84.1717355 31.722149
"Senoia Area Public Library
62 Main Street
Senoia, GA" 72.2043813456234 -84.554159 33.3015315
"W. H. Stanton Memorial Library
1045 West Hightower Trail
Social Circle, GA" 72.2292398847628 -83.7301398 33.6777294
"Redbone Library
104 Thundering Springs Road
