"location" "miles" "latitude" "longitude"
"Maricopa County Library - Litchfield Park
101 West Indian School Road
Litchfield Park, AZ" 4.61007565757114 -112.3081226 33.4930884
"Youngtown Public Library
12035 Clubhouse Square
Youngtown, AZ" 4.6733940879451 -112.3029362 33.5939281
"Maricopa County Library - Fairway
10600 W. Peoria Avenue, Room 144
Sun City, AZ" 4.75766924647905 -112.2883354 33.5809056
"Maricopa County Library - El Mirage
14011 N. 1st Avenue
El Mirage, AZ" 4.96385747261762 -112.3257053 33.6111118
"The Northwest Regional Library
16089 N. Bullard Avenue
Surprise, AZ" 5.9764167369254 -112.3758969 33.6299672
"Maricopa County Library - Hollyhock
15844 N. Hollyhock St
Surprise, AZ" 6.01712791454363 -112.3314109 33.6287742
"Maricopa County Library - Goodyear
250 N. Litchfield Road Ste 185
Goodyear, AZ" 6.60449302656546 -112.3589248 33.449306
"Peoria Public Library System
8463 W. Monroe St.
Peoria, AZ" 7.11651625401718 -112.2413096 33.5769622
"Avondale Old Town Library
328 West Western Avenue
Avondale, AZ" 7.5427779490036 -112.3535272 33.4358226
"Avondale Civic Center Library
11350 Civic Center Drive
Avondale, AZ" 7.61462986993788 -112.3027605 33.4450274
"Sam Garcia Western Avenue Library
495 E. Western Ave
Avondale, AZ" 7.6252119474233 -112.3449089 33.4351404
"Maricopa County Library - Sun City
16828 N. 99th Avenue
Sun City, AZ" 7.97179372365062 -112.2735912 33.6357196
"Maricopa County Library - White Tank
20304 W White Tank Mountain Rd
Waddell, AZ" 8.17055450416106 -112.4977635 33.5670879
"Tolleson Public Library
9555 W. Van Buren
Tolleson, AZ" 8.46046026737323 -112.2661405 33.4498221
"Desert Sage Library
7602 West Encanto Blvd
Phoenix, AZ" 9.19935423579589 -112.223592 33.473937
"Velma Teague Branch Library
7010 North 58th Avenue
Glendale, AZ" 10.0518606019882 -112.1843546 33.5392725
"Glendale Public Library
5959 W Brown St
Glendale, AZ" 10.1377641288382 -112.1871365 33.5774918
"Palo Verde Library
4402 North 51st Avenue
Phoenix, AZ" 11.3215012395593 -112.1696203 33.5003641
"Sunrise Mountain Branch Library
21200 North 83rd Ave, Ste 101
Peoria, AZ" 11.4920280034807 -112.2383044 33.6773264
"Foothills Branch Library
19055 North 57th Avenue
Glendale, AZ" 12.9957930761676 -112.1798312 33.6593785
"Cholla Library
10050 Metro Parkway East
Phoenix, AZ" 14.0153266969802 -112.1187062 33.5779325
"Yucca Library
5648 North 15th Avenue
Phoenix, AZ" 15.4880228059648 -112.0916451 33.5198238
"Agave Library
23550 N. 36th Ave.
Glendale, AZ" 16.5255362996575 -112.1398866 33.699417
"Laveen Branch Library
9401 S. 51st Ave
Laveen, AZ" 16.7914147593852 -112.1688652 33.3607415
"Juniper Library
1825 W Union Hills Dr
Phoenix, AZ" 16.7957462228803 -112.0983485 33.654212
"Maricopa County Library District Office
2700 N Central Ave Ste 700
Phoenix, AZ" 17.0358820289538 -112.0742575 33.4780237
"Acacia Library
750 East Townley Avenue
