"STATE" "FSCS.ID" "LIBRARY.ID" "LIBRARY.NAME" "LOCALE" "SERVICE.AREA.POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED.POPULATION" "CENTRAL.LIBRARIES" "BRANCH.LIBRARIES" "BOOKMOBILES" "MLS.LIBRARIAN.STAFF" "LIBRARIAN.STAFF" "OTHER.STAFF" "TOTAL.STAFF" "LOCAL.REVENUE" "STATE.REVENUE" "FEDERAL.REVENUE" "OTHER.REVENUE" "TOTAL.REVENUE" "SALARIES" "BENEFITS" "TOTAL.STAFF.EXPENDITURES" "PRINT.EXPENDITURES" "ELECTRONIC.EXPENDITURES" "OTHER.COLLECTION.EXPENDITURES" "TOTAL.COLLECTION.EXPENDITURES" "OTHER.EXPENDITURES" "TOTAL.EXPENDITURES" "LOCAL.CAPITAL.REVENUE" "STATE.CAPITAL.REVENUE" "FEDERAL.CAPITAL.REVENUE" "OTHER.CAPITAL.REVENUE" "TOTAL.CAPITAL.REVENUE" "CAPITAL.EXPENDITURES" "PRINT.MATERIALS" "EBOOKS" "AUDIO.MATERIALS" "AUDIO.DOWNLOADS" "VIDEO.MATERIALS" "VIDEO.DOWNLOADS" "LOCAL.DATABASES" "STATE.DATABASES" "TOTAL.DATABASES" "PRINT.SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL.CIRCULATION" "KIDS.CIRCULATION" "ELECTRONIC.CIRCULATION" "LOANS.TO" "LOANS.FROM" "TOTAL.PROGRAMS" "KIDS.PROGRAMS" "YA.PROGRAMS" "PROGRAM.AUDIENCE" "KIDS.PROGRAM.AUDIENCE" "YA.PROGRAM.AUDIENCE" "COMPUTERS" "COMPUTER.USES" "WIFI.SESSIONS" "YEAR" "START.DATE" "END.DATE" "REPORTING.STATUS" "BEA.REGION" "STRUCTURE.CHANGE" "NAME.CHANGE" "ADDRESS.CHANGE" "INTERLIBRARY.RELATIONSHIP" "MAILING.ADDRESS" "MAILING.CITY" "MAILING.ZIP" "PHONE" "COUNTY" "COUNTY.POPULATION" "LEGAL.BASIS" "ADMINISTRATIVE.STRUCTURE" "FSCS.DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight" "DriveDistance" "DriveWeight" "DriveSizeWeight"
"KS" "KS0205" "KS0006" "ANTHONY PUBLIC LIBRARY" 43 2254 "624 E. MAIN ST.
ANTHONY, KS 67003
(37.152296, -98.023245)" "624 E. MAIN ST.
ANTHONY, KS 67003
" 37.152296 -98.023245 2254 1 0 0 0.75 1.95 0.35 2.3 69962 14114 0 3782 87858 69013 10672 79685 29330 0 1551 30881 31385 141951 0 0 0 21112 21112 3415 26120 0 601 0 849 0 0 52 52 0 2444 14932 1409 4433 19077 3357 0 327 366 38 36 0 447 423 0 10 4212 323 2015 "2014-01-01" "2014-12-31" 1 4 0 0 0 "ME" "624 E. MAIN ST." "ANTHONY" 67003 6208425344 "HARPER" 5818 "CI" "SO" "Y" "N" 358860 14.25 1308.585 360168.585 56.5339369503674 0.000312882691992124 112.690516445794 65.6287670722159 0.000232172890876904 83.6213815824941
"KS" "KS0206" "KS0188" "LINCOLN LIBRARY" 43 2041 "201 N. MAIN
MEDICINE LODGE, KS 67104
(37.281894, -98.579352)" "201 N. MAIN
MEDICINE LODGE, KS 67104
" 37.281894 -98.579352 2041 1 0 0 0 1 1.15 2.15 112003 9844 0 8017 129864 56249 3991 60240 12292 2042 342 14676 20691 95607 106424 0 0 0 106424 11690 17349 71 356 0 955 0 0 52 52 52 2548 14557 188 2784 20072 8180 953 479 1323 61 53 0 799 733 0 4 2088 170 2015 "2014-01-01" "2014-12-31" 1 4 0 0 0 "ME" "201 N. MAIN" "MEDICINE LODGE" 67104 6208865746 "BARBER" 4897 "CI" "SO" "Y" "N" 243436 14.25 1195.0275 244631.0275 74.7972996064887 0.000178742637576355 43.7259950883638 104.571439223533 9.14479194983651e-05 22.3709985096223
"KS" "KS0209" "KS0164" "KINGMAN CARNEGIE LIBRARY" 32 3158 "455 NORTH MAIN
KINGMAN, KS 67068
(37.645905, -98.113206)" "455 NORTH MAIN
KINGMAN, KS 67068
" 37.645905 -98.113206 3158 1 0 0 0 3.75 0.23 3.98 133458 20612 570 42517 197157 91139 21842 112981 10318 1200 443 11961 50962 175904 4000 0 0 15 4015 0 29636 9423 375 24 1464 24 1 52 53 48 2600 24800 7015 5461 79283 15582 731 256 271 141 113 4 2377 1781 15 12 17853 -1 2015 "2014-01-01" "2014-12-31" 1 4 0 0 0 "ME" "455 NORTH MAIN" "KINGMAN" 67068 6205323061 "KINGMAN" 7698 "CI" "SO" "Y" "N" 410339 10 1544.4 411883.4 91.0185595934557 0.000120709119864985 49.7180827009975 100.949457541601 9.81277906600946e-05 40.417208051568
"KS" "KS0214" "KS0226" "MULVANE PUBLIC LIBRARY" 21 6287 "101 EAST MAIN
MULVANE, KS 67110
(37.474735, -97.244035)" "101 EAST MAIN
MULVANE, KS 67110
" 37.474735 -97.244035 6287 1 0 0 1 1 4.1 5.1 300400 2249 2531 0 305180 94511 16345 110856 23969 11700 600 36269 70000 217125 48000 0 0 0 48000 22560 30632 2250 475 0 2514 0 0 52 52 67 2392 61680 4600 3052 64331 27759 1654 610 606 208 168 8 5758 5163 250 6 5633 -1 2015 "2014-01-01" "2014-12-31" 1 4 0 0 0 "ME" "101 EAST MAIN" "MULVANE" 67110 3167771211 "SUMNER" 23528 "CI" "SO" "Y" "N" 438214 7 2085.27 440299.27 86.9113344363887 0.00013238755569087 58.2901441277742 117.146780667851 7.28684083898076e-05 32.0839070200942
"KS" "KS0216" "KS0312" "WELLINGTON PUBLIC" 32 7967 "121 WEST 7TH
WELLINGTON, KS 67152
(37.266835, -97.398368)" "121 WEST 7TH
WELLINGTON, KS 67152
" 37.266835 -97.398368 7967 1 0 0 1 1 4.35 5.35 2e+05 14247 2156 14930 231333 127664 22867 150531 17080 1500 1162 19742 56932 227205 0 0 0 0 0 0 32799 41434 951 1004 291 24 0 52 52 88 2660 22075 1755 4546 26745 13492 1603 441 318 225 123 37 3994 2848 411 4 6625 -1 2015 "2014-01-01" "2014-12-31" 1 4 0 0 0 "ME" "121 WEST 7TH" "WELLINGTON" 67152 6203262011 "SUMNER" 23528 "CI" "SO" "Y" "N" 443857 7 2475.57 446332.57 70.2931299806878 0.00020238309648002 90.3301675764852 84.5551592578324 0.000139868454558197 62.4278467848884
"KS" "KS0217" "KS0132" "HAYSVILLE COMMUNITY LIBRARY" 21 11004 "210 S. HAYS AVENUE
HAYSVILLE, KS 67060
(37.562629, -97.350679)" "210 S. HAYS AVENUE
HAYSVILLE, KS 67060
" 37.562629 -97.350679 11004 1 0 0 1 8 0 8 333905 34443 0 24942 393290 234023 52085 286108 6330 1782 0 8112 109982 404202 0 0 0 0 0 22000 55672 0 1601 0 1985 0 1 52 53 126 2800 119220 11500 8478 27616 13030 0 168 224 552 224 52 8838 4302 396 32 25985 -1 2015 "2014-01-01" "2014-12-31" 1 4 0 0 0 "ME" "210 S. HAYS AVENUE" "HAYSVILLE" 67060 3165245242 "SEDGWICK" 508803 "CI" "SO" "Y" "N" 773432 4.5 2685.54 776117.54 90.2213542860666 0.000122851741214868 95.3473911763999 120.001988392757 6.94421431211377e-05 53.8952652915053
"KS" "KS0220" "KS0320" "WINFIELD PUBLIC LIBRARY" 32 12333 "605 COLLEGE
WINFIELD, KS 67156
(37.242676, -96.978332)" "605 COLLEGE
WINFIELD, KS 67156
" 37.242676 -96.978332 12333 1 0 0 0 2 6.25 8.25 501121 33043 258 36377 570799 228133 69771 297904 32275 8188 5089 45552 145344 488800 258250 0 0 40000 298250 12539 63748 1336 1298 1039.301389 4358 0 2 52 54 95 3286 81500 2594 16392 126511 34202 4433 1434 2159 328 246 23 15876 14644 250 10 20283 -1 2015 "2014-01-01" "2014-12-31" 2 4 0 0 0 "ME" "605 COLLEGE" "WINFIELD" 67156 6202214470 "COWLEY" 35963 "CI" "SO" "Y" "N" 903937 4.5 2902.455 906839.455 81.2933922146139 0.000151317622001307 137.220789867561 114.230678414754 7.66362927673489e-05 69.4968139663631
"KS" "KS0222" "KS0068" "DERBY PUBLIC LIBRARY" 21 23047 "1600 E WALNUT GROVE
DERBY, KS 67037
(37.550206, -97.247863)" "1600 E WALNUT GROVE
DERBY, KS 67037
" 37.550206 -97.247863 23047 1 0 0 1 5 12.98 17.98 1289281 85352 0 66542 1441175 667176 186536 853712 101363 42252 83406 227021 323746 1404479 33857 0 0 3260 37117 0 85668 9423 13570 934 12498 26 11 52 63 81 3484 197707 1000 21372 426032 147640 17082 3464 3153 942 385 55 20315 16162 1200 47 45530 -1 2015 "2014-01-01" "2014-12-31" 1 4 0 0 0 "ME" "1600 E WALNUT GROVE" "DERBY" 67037 3167880760 "SEDGWICK" 508803 "CI" "SO" "Y" "N" 1455736 4.5 5808.345 1461544.345 91.5625682726341 0.000119279021646335 174.331579564334 121.536157679546 6.77000509705932e-05 98.9466266522823
"KS" "KS0223" "KS0007" "ARKANSAS CITY PUBLIC LIBRARY" 32 12305 "120 E. 5TH AVENUE
ARKANSAS CITY, KS 67005
(37.061109, -97.038101)" "120 E. 5TH AVENUE
ARKANSAS CITY, KS 67005
" 37.061109 -97.038101 12305 1 0 0 1 4 2.38 6.38 334126 31649 570 25418 391763 164028 49964 213992 32513 3027 6288 41828 138071 393891 0 0 0 0 0 0 37790 221 1360 13.225284 2288 0 0 52 52 64 3120 70503 10842 8522 77826 17185 1729 919 1402 181 102 51 6432 4281 1697 12 19372 -1 2015 "2014-01-01" "2014-12-31" 2 4 0 0 0 "ME" "120 E. 5TH AVENUE" "ARKANSAS CITY" 67005 6204421280 "COWLEY" 35963 "CI" "SO" "Y" "N" 540066 4.5 2618.175 542684.175 69.7794138495822 0.000205373954667487 111.453195155212 99.9173574260256 0.000100165490267806 54.3582264494549
"KS" "KS0226" "KS0319" "WICHITA PUBLIC LIBRARY" 11 386552 "223 S. MAIN ST
WICHITA, KS 67202
(37.684588, -97.338173)" "223 S. MAIN ST
WICHITA, KS 67202
" 37.684588 -97.338173 386552 1 8 0 29 30 74.5 104.5 8001206 373416 0 154053 8528675 4204241 1484410 5688651 637570 94481 173036 905087 1251828 7845566 0 0 0 0 0 0 647742 5045 45816 0 52990 0 5 52 57 907 20944 1050414 137643 154073 2152258 645205 49753 11533 4935 1826 1392 51 56944 46618 1483 88 169644 45426 2015 "2014-01-01" "2014-12-31" 1 4 0 0 0 "ME" "223 S. MAIN ST" "WICHITA" 67202 3162618500 "SEDGWICK" 508803 "CI" "MO" "Y" "N" 9720875 2.25 41767.26 9762642.26 98.3910528713894 0.00010329725578909 1008.4541547086 128.971503846297 6.01191002503883e-05 586.921268737617
"KS" "KS0247" "KS0041" "CEDAR VALE MEMORIAL LIBRARY" 43 555 "608 CEDAR
CEDAR VALE, KS 67024
(37.104871, -96.498238)" "608 CEDAR
CEDAR VALE, KS 67024
" 37.104871 -96.498238 555 1 0 0 0 0.45 0 0.45 14150 7227 437 2760 24574 NA NA NA 295 100 1492 1887 NA 23876 0 0 0 0 0 0 3107 15 8 0 836 0 0 52 52 0 1092 7332 863 346 4158 1468 15 498 1263 38 28 3 269 236 8 5 5616 -1 2015 "2014-01-01" "2014-12-31" 1 4 0 0 0 "ME" "608 CEDAR" "CEDAR VALE" 67024 6207582598 "CHAUTAUQUA" 3481 "CI" "SO" "Y" "N" 51588 22.5 442.125 52030.125 94.8314159068604 0.000111197629750191 5.78562657560615 131.81614823468 5.75523108039049e-05 2.99445392516602
"KS" "KS0326" "KS0326" "GARDEN PLAIN COMMUNITY LIBRARY" 42 866 "421 AVE B
GARDEN PLAIN, KS 67050
(37.658658, -97.684897)" "421 AVE B
GARDEN PLAIN, KS 67050
" 37.658658 -97.684897 866 1 0 0 0 0.45 0 0.45 27000 309 0 0 27309 NA NA NA 7163 0 877 8040 NA 29966 5384 0 0 755 6139 0 6672 0 176 0 897 0 2 52 54 0 936 5421 216 474 8624 5623 0 88 141 4 4 0 876 876 0 2 116 0 2015 "2014-01-01" "2014-12-31" 2 4 0 0 0 "ME" "421 AVE B" "GARDEN PLAIN" 67050 3165352990 "SEDGWICK" 508803 "CI" "SO" "Y" "N" 100775 22.5 652.05 101427.05 92.1524971591352 0.000117756742542503 11.9437190136956 113.700026097655 7.73533044912514e-05 7.84571748229938
"KS" "KS0340" "KS0333" "ROSE HILL PUBLIC LIBRARY" 31 3942 "306 N ROSE HILL RD
ROSE HILL, KS 67133
(37.560825, -97.135072)" "306 N ROSE HILL RD
ROSE HILL, KS 67133
" 37.560825 -97.135072 3942 1 0 0 0 1 0.78 1.78 108198 9684 0 0 117882 NA NA NA 5207 0 0 5207 NA 85914 9500 0 0 0 9500 0 8160 0 139 0 605 0 0 52 52 0 2288 4350 500 1831 7500 4600 0 65 45 102 75 4 3460 2800 40 4 395 -1 2015 "2014-01-01" "2014-12-31" 1 4 0 0 0 "ME" "306 N ROSE HILL RD" "ROSE HILL" 67133 3167763013 "BUTLER" 66227 "CI" "SO" "Y" "N" 115932 10 1449.6 117381.6 94.907026880661 0.000111020521433162 13.0317664386588 129.00630071955 6.00866727709858e-05 7.05306978853475
"OK" "OK0018" "24" "CHANDLER PUBLIC LIBRARY" 32 3126 "1021 S MANVEL
CHANDLER, OK 74834
(35.700036, -96.880779)" "1021 S MANVEL
CHANDLER, OK 74834
" 35.700036 -96.880779 3122 1 0 0 0 2 0 2 110643 8806 0 0 119449 NA NA NA 5189 1500 0 6689 NA 112112 0 0 0 0 0 0 12543 23062 205 5783 172 0 0 35 35 7 2496 12760 2080 3664 8861 3324 -1 0 38 30 30 0 436 436 0 4 3488 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "1021 S. MANVEL" "CHANDLER" 74834 4052583204 "LINCOLN" 34619 "CI" "SO" "Y" "N" 168231 10 1237.8 169468.8 72.9294063610493 0.000188015928203879 31.8628337335976 103.797208793667 9.28172399343424e-05 15.7296262709851
"OK" "OK0107" "94" "TRYON PUBLIC LIBRARY" 42 488 "25 S MAIN ST
TRYON, OK 74875
(35.869459, -96.963879)" "25 S MAIN ST
TRYON, OK 74875
" 35.869459 -96.963879 487 1 0 0 0 0 0.43 0.43 13500 3089 0 0 16589 NA NA NA 812 0 0 812 NA 13569 0 0 0 0 0 0 4990 0 0 0 355 0 0 35 35 0 780 1900 1664 392 2149 565 0 1 3 8 4 0 180 160 0 7 531 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "P O BOX 65" "TRYON" 74875 9183742220 "LINCOLN" 34619 "CI" "SO" "Y" "N" 69800 22.5 393.9 70193.9 62.4154421355733 0.000256694106319097 18.0183604295521 89.2763493108976 0.000125466318371317 8.80697020512438
"OK" "OK0037" "41" "FAIRVIEW CITY LIBRARY" 43 2635 "115 S. 6TH
FAIRVIEW, OK 73737
(36.268852, -98.478545)" "115 S. 6TH
FAIRVIEW, OK 73737
" 36.268852 -98.478545 2631 1 0 0 0 3 0 3 114500 10232 0 2250 126982 68305 25345 93650 11860 2820 7762 22442 8715 124807 0 0 0 0 0 0 26714 23062 456 5783 833 76 1 35 36 41 2444 18500 8060 3630 35475 3003 -1 31 157 47 37 3 997 666 51 10 8853 2080 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "P O BOX 419" "FAIRVIEW" 73737 5802272190 "MAJOR" 7750 "CI" "SO" "Y" "N" 365022 10 1240.5 366262.5 31.6700557710048 0.000997016495397696 365.169754145599 41.7500341755005 0.000573701954377588 210.125512065221
"OK" "OK0016" "22" "CARMEN PUBLIC LIBRARY" 43 379 "110 N 6TH
CARMEN, OK 73726
(36.579475, -98.461118)" "110 N 6TH
CARMEN, OK 73726
" 36.579475 -98.461118 378 1 0 0 0 0.5 0.06 0.56 10395 2944 0 0 13339 NA NA NA 1422 0 246 1668 NA 13300 0 0 0 0 0 0 5161 0 181 0 311 0 0 35 35 0 1040 1560 208 353 2013 724 0 0 0 49 49 0 565 565 0 3 1040 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "P O BOX 98" "CARMEN" 73726 5809872301 "ALFALFA" 5790 "CI" "SO" "Y" "N" 73624 22.5 339.825 73963.825 34.5153653305008 0.000839411763006147 62.0861047419281 46.3463283084991 0.000465553217507167 34.434096707887
"OK" "OK0017" "23" "CARNEGIE PUBLIC LIBRARY" 43 1716 "6 E MAIN
CARNEGIE, OK 73015
(35.105764, -98.600265)" "6 E MAIN
CARNEGIE, OK 73015
" 35.105764 -98.600265 1714 1 0 0 0 0.75 0.25 1 24356 3255 69 0 27680 NA NA NA 2846 0 40 2886 NA 27677 0 0 0 0 0 0 11206 0 496 0 425 0 0 35 35 0 780 6072 104 1226 3353 977 0 0 0 6 6 0 68 68 0 6 1059 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "P. O. BOX 7" "CARNEGIE" 73015 5806541980 "CADDO" 29317 "CI" "SO" "Y" "N" 157921 14.25 883.59 158804.59 93.5616067883084 0.000114236439020364 18.1412708616888 126.710949830365 6.22833132122573e-05 9.8908760185141
"OK" "OK0003" "10" "ALVA PUBLIC LIBRARY" 33 5031 "504 SEVENTH STREET
ALVA, OK 73717
(36.803682, -98.668467)" "504 SEVENTH STREET
ALVA, OK 73717
" 36.803682 -98.668467 5024 1 0 0 2 3 1.5 4.5 286828 10588 2026 12525 311967 126378 51467 177845 25488 2250 5882 33620 81681 293146 0 0 0 0 0 0 49220 23062 688 5783 1489 76 1 35 36 84 2600 38070 12220 4380 34566 13313 4033 161 118 126 78 12 4134 2811 243 9 6897 1400 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "504 SEVENTH STREET" "ALVA" 73717 5803271833 "WOODS" 9288 "CI" "SO" "Y" "N" 669658 7 1731.51 671389.51 52.6591608357775 0.000360621928876348 242.117780123546 73.0516857842345 0.000187387024506328 125.809682563661
"OK" "OK0004" "11" "ANADARKO COMMUNITY LIBRARY" 41 6804 "215 W BROADWAY
ANADARKO, OK 73005
(35.074877, -98.253552)" "215 W BROADWAY
ANADARKO, OK 73005
" 35.074877 -98.253552 6795 1 0 0 0 1 3.05 4.05 152110 9298 0 250 161658 86499 30221 116720 6517 1350 1546 9413 27790 153923 0 0 0 5801 5801 5801 21070 23062 513 5783 583 76 3 35 38 66 2444 71760 18200 6982 54162 12969 3073 467 182 118 72 20 5243 3971 182 22 29126 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "215 W BROADWAY" "ANADARKO" 73005 4052477351 "CADDO" 29317 "CI" "SO" "Y" "N" 290006 7 2036.34 292042.34 89.4908166201708 0.000124865671705751 36.4660629506193 109.751823728982 8.3018810951561e-05 24.2450078143115
"OK" "OK0008" "14" "BARNSDALL - ETHEL BRIGGS MEMORIAL LIBRARY" 42 1234 "410 S FIFTH
BARNSDALL, OK 74002
(36.559546, -96.161779)" "410 S FIFTH
BARNSDALL, OK 74002
" 36.559546 -96.161779 1232 1 0 0 0 0.5 0 0.5 18750 5417 0 0 24167 NA NA NA 2919 0 0 2919 NA 23615 0 0 0 0 0 0 11105 0 46 0 74 0 0 35 35 0 1040 2444 624 1196 2360 627 0 0 0 4 4 0 84 84 0 2 1144 1248 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "P O BOX 706" "BARNSDALL" 74002 9188472118 "OSAGE" 47981 "CI" "SO" "Y" "N" 146015 14.25 602.535 146617.535 98.8538424090183 0.000102332336520139 15.0037149313733 120.648216038873 6.87002299608286e-05 10.0726583707898
"OK" "OK0012" "18" "BLACKWELL PUBLIC LIBRARY" 33 6944 "123 WEST PADON
BLACKWELL, OK 74631
(36.802301, -97.2833)" "123 WEST PADON
BLACKWELL, OK 74631
" 36.802301 -97.2833 6934 1 0 0 0 2 2 4 168628 4641 0 0 173269 97568 28440 126008 14792 0 1352 16144 25622 167774 0 0 0 11307 11307 7610 34988 0 473 0 519 0 1 35 36 26 2288 20554 13260 2506 27180 14301 0 0 4 12 12 0 669 669 0 4 3361 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "123 WEST PADON" "BLACKWELL" 74631 5803631809 "KAY" 45478 "CI" "SO" "Y" "N" 468258 7 2058.24 470316.24 47.5956140618382 0.000441434356943971 207.613746964707 68.7511650738812 0.000211563077353398 99.5015510636795
"OK" "OK0014" "20" "BRISTOW - MONTFORT & ALLIE JONES MEM LIBRARY" 32 4253 "111 W. 7TH AVE
BRISTOW, OK 74010
(35.833832, -96.391825)" "111 W. 7TH AVE
BRISTOW, OK 74010
" 35.833832 -96.391825 4247 1 0 0 0 4.25 0 4.25 146040 4314 0 10000 160354 76606 39700 116306 14185 1129 50 15364 9780 141450 0 0 0 0 0 0 36271 23062 1336 5783 1252 0 1 35 36 30 2080 17056 11024 7633 30383 6975 -1 0 66 59 49 0 1264 1034 0 12 6027 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "111 W 7TH AVE" "BRISTOW" 74010 9183676562 "CREEK" 70632 "CI" "SO" "Y" "N" 506097 10 1913.4 508010.4 92.163512724459 0.000117728595187176 59.8073507324755 123.010675183616 6.60867501073146e-05 33.5727563567169
"OK" "OK0020" "26" "CHEROKEE CITY- COUNTY LIBRARY" 43 5847 "123 SOUTH GRAND
CHEROKEE, OK 73728
(36.757442, -98.35713)" "123 SOUTH GRAND
CHEROKEE, OK 73728
" 36.757442 -98.35713 5839 1 0 0 0 0.5 1.5 2 71000 7254 0 0 78254 NA NA NA 8651 950 2490 12091 NA 78825 0 0 0 820 820 820 14923 23062 676 5783 1220 76 0 35 35 23 2184 9348 104 1657 8837 4392 1200 2 145 83 81 0 1642 1634 0 11 8994 2258 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "123  SOUTH GRAND" "CHEROKEE" 73728 5805962366 "ALFALFA" 5790 "CO" "SO" "Y" "N" 219441 7 1527.87 220968.87 37.8633746112437 0.000697527546741427 154.131873797325 52.7495743596754 0.000359386766053634 79.4132875878258
"OK" "OK0021" "27" "CHICKASHA PUBLIC LIBRARY" 32 16374 "527 IOWA AVENUE
CHICKASHA, OK 73018
(35.047601, -97.93921)" "527 IOWA AVENUE
CHICKASHA, OK 73018
" 35.047601 -97.93921 16351 1 0 0 2 2 4.5 6.5 346100 25605 701 4598 377004 186974 60848 247822 36731 5744 9613 52088 64773 364683 0 0 0 38891 38891 38891 47516 23062 1826 5783 625 76 6 35 41 83 2626 71392 5772 7038 50334 17083 8971 354 158 137 128 0 1469 1445 0 12 15152 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "527 IOWA AVENUE" "CHICKASHA" 73018 4052226075 "GRADY" 53854 "CI" "SO" "Y" "N" 651190 4.5 3185.49 654375.49 89.3696216163582 0.000125204564415663 81.9307981897361 95.3782295847987 0.000109926268641538 71.9330559061779
"OK" "OK0023" "29" "CLEVELAND - JAY C BYERS MEMORIAL LIBRARY" 32 3251 "215 E. WICHITA
CLEVELAND, OK 74020
(36.311096, -96.462388)" "215 E. WICHITA
CLEVELAND, OK 74020
" 36.311096 -96.462388 3246 1 0 0 0 2.28 0 2.28 84493 6546 0 90264 181303 52356 23394 75750 16905 1515 717 19137 28088 122975 0 0 0 0 0 0 14717 23062 192 5783 124 76 0 35 35 28 2548 22594 2184 6415 23486 8752 -1 102 108 57 44 12 1376 1287 61 17 7258 1182 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "215 E WICHITA" "CLEVELAND" 74020 9183582676 "PAWNEE" 16401 "CI" "SO" "Y" "N" 196558 10 1317.3 197875.3 81.1018284437096 0.000152033295338694 30.0836339251327 97.1429281568842 0.000105968703199518 20.9685889362156
"OK" "OK0024" "8" "WESTERN PLAINS LIBRARY SYSTEM" 33 48715 "501 S. 28TH STREET
CLINTON, OK 73601
(35.508086, -98.993736)" "501 S. 28TH STREET
CLINTON, OK 73601
" 35.508086 -98.993736 48647 1 6 1 3 16 11.78 27.78 1927604 48335 1567 22632 2000138 791745 202502 994247 157096 118150 56280 331526 513055 1838828 88824 0 0 0 88824 88824 171826 3670 4168 675 3531 0 6 35 41 152 17030 168677 10816 8252 135314 26042 15341 214 2164 525 461 10 9814 8246 100 53 56042 1686 2015 "2013-07-01" "2014-06-30" 1 6 0 0 15 "HQ" "501 S. 28TH STREET" "CLINTON" 73601 5803230974 "CUSTER" 29500 "MJ" "MA" "Y" "N" 2338186 3 8551.35 2346737.35 83.326688852717 0.000144022966071731 337.984073738313 107.641641915319 8.63056788009767e-05 202.536759959355
"OK" "OK0026" "31" "CRESCENT COMMUNITY LIBRARY" 42 1411 "205 N. GRAND
CRESCENT, OK 73028
(35.953669, -97.595506)" "205 N. GRAND
CRESCENT, OK 73028
" 35.953669 -97.595506 1409 1 0 0 0 1 0 1 33091 3639 0 0 36730 NA NA NA 4413 0 0 4413 NA 36680 0 0 0 0 0 0 11752 0 62 0 50 0 0 35 35 0 2184 4800 312 1023 4782 857 0 0 0 5 5 0 167 167 0 4 885 885 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "205 N GRAND" "CRESCENT" 73028 4059693779 "LOGAN" 45276 "CI" "SO" "Y" "N" 154412 14.25 753.2025 155165.2025 32.172072563115 0.000966144132855874 149.911950018769 45.7684516634148 0.000477383669924887 74.0733338140883
"OK" "OK0027" "32" "CUSHING PUBLIC LIBRARY" 32 7889 "215 NORTH STEELE AVENUE
CUSHING, OK 74023
(35.981251, -96.768961)" "215 NORTH STEELE AVENUE
CUSHING, OK 74023
" 35.981251 -96.768961 7878 1 0 0 0 2 2 4 302872 4775 0 0 307647 159000 96941 255941 15025 0 1700 16725 34831 307497 0 0 0 0 0 0 37696 0 327 0 390 0 0 35 35 74 3224 26984 1248 6357 26054 8751 0 0 3 127 78 1 2161 1881 4 4 4111 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "215 NORTH STEELE AVENUE" "CUSHING" 74023 9182254188 "PAYNE" 80264 "CI" "SO" "Y" "N" 500511 7 2256.69 502767.69 68.7481323534666 0.000211581743338744 106.376464344593 90.8664421439845 0.000121113610955015 60.8920104074116
"OK" "OK0030" "34" "DRUMRIGHT PUBLIC LIBRARY" 42 2899 "104 EAST BROADWAY
DRUMRIGHT, OK 74030
(35.988473, -96.601563)" "104 EAST BROADWAY
DRUMRIGHT, OK 74030
" 35.988473 -96.601563 2895 1 0 0 0 1.4 0.53 1.93 74838 3557 0 1798 80193 NA NA NA 3581 0 0 3581 NA 77840 0 0 0 0 0 0 13945 0 145 0 1299 0 0 35 35 4 1716 5591 13000 1006 3646 1286 0 2 27 4 4 0 78 78 0 7 1580 150 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "104 EAST BROADWAY" "DRUMRIGHT" 74030 9183522228 "CREEK" 70632 "CI" "SO" "Y" "N" 200424 10 1159.2 201583.2 77.380384389868 0.00016700836889791 33.6660814292212 100.377173251146 9.9249899925666e-05 20.0071124266955
"OK" "OK0033" "37" "EL RENO CARNEGIE LIBRARY" 32 17857 "215 E WADE
EL RENO, OK 73036
(35.531395, -97.952473)" "215 E WADE
EL RENO, OK 73036
