"pop" "long" "lat" "miles" "weight" "fact"
625 -99.8422067088 32.4234418741 0.0761118761645536 172.621602927016 107888.501829385
2242 -99.8204353183 32.4192942629 1.26963910223269 0.620353763589025 1390.83313796659
3736 -99.7998106336 32.4237491586 2.45765341315684 0.165561261057643 618.536871311353
6373 -99.8094614557 32.4555951362 2.97638638127852 0.112881138909992 719.391498273378
3924 -99.7876743914 32.4080982132 3.31532763762653 0.0909802428780502 357.006473053469
3171 -99.7751898419 32.4238132718 3.89469692787162 0.0659253833728364 209.049390675264
4604 -99.7788954571 32.4421068988 3.92177224013058 0.0650182481694593 299.34401457219
1993 -99.8308339897 32.4858183394 4.43533490973085 0.0508331663696758 101.310500574764
3098 -99.7689901387 32.4010168455 4.50520421811552 0.049268692366433 152.634408951209
3316 -99.7647490054 32.4198053401 4.5066915295166 0.0492361781392212 163.267166709658
6484 -99.804966728 32.3645914306 4.54146600382926 0.0484850519129946 314.377076603857
2899 -99.7647754635 32.4412434087 4.68643217938973 0.0455318532181819 131.996842479509
4014 -99.7715722768 32.4566275499 4.73863856596659 0.0445341154517936 178.7599394235
3694 -99.7696816959 32.4658423167 5.17662577468016 0.0373169773762696 137.84891442794
4482 -99.7508441017 32.4242195646 5.31649419592571 0.0353793061856488 158.570050324078
2684 -99.7511849549 32.4377605715 5.40051946767679 0.0342869558409669 92.0261894771551
2372 -99.751475302 32.4058618548 5.40088558370092 0.0342823075001401 81.3176333903323
7647 -99.7598437719 32.3842005073 5.47026685306466 0.033418193886652 255.548928651228
3409 -99.7668811217 32.4744729414 5.66978666228576 0.0311076041682799 106.045822609666
2777 -99.7493928141 32.455609099 5.86774654245686 0.0290440588175207 80.655351336255
2368 -99.7415712601 32.4462118904 6.08334236237656 0.0270218751254986 63.9878002971807
3656 -99.7489531372 32.4655378476 6.19145774682023 0.0260864014276196 95.3718836193774
2307 -99.7348138936 32.4371583633 6.33357837932287 0.0249288188197262 57.5107850171083
2229 -99.733825153 32.4106124149 6.36146513847467 0.0247107369118491 55.0802325765116
2100 -99.7486157067 32.474368338 6.52423643960979 0.023493115663878 49.3355428941437
2318 -99.7525714362 32.4836198593 6.71674901910033 0.0221657157120863 51.3801290206161
1209 -99.7319517929 32.4546515635 6.79423160538778 0.0216630352054428 26.1906095633803
1771 -99.7285915143 32.4657476064 7.26143676708493 0.0189650887890875 33.587172245474
468 -99.7166713888 32.4194575607 7.31329605574633 0.0186970758704228 8.75023150735787
1921 -99.7113963512 32.4211604173 7.61891483773892 0.0172271629491437 33.0933800253051
2516 -99.729361843 32.4810312572 7.71941488627429 0.0167815176431206 42.2222983900914
5797 -99.703519179 32.448091562 8.27070840673469 0.0146188961480603 84.7457409703053
6165 -99.7040142666 32.469804109 8.69030727445891 0.0132412728498659 81.6324471194231
0 -99.6840642858 32.411335224 9.24650520644921 0.0116961993804241 0
7527 -99.6798242179 32.3711624997 10.1059426572437 0.0097914348980982 73.7001304779852
5463 -100.015552367 32.3975253485 10.2874897132197 0.00944889824461034 51.6193311103063
2878 -99.6799384504 32.4910088894 10.5769037835579 0.00893887558598241 25.7260839364574
2031 -99.7036101118 32.5823342526 13.6924956683221 0.0053337760331308 10.8328991232887
4394 -99.6255904053 32.5500228986 15.4018768098114 0.00421553509451958 18.523061205319
7269 -99.8749507851 32.1932432766 15.9676461958432 0.00392209580272122 28.5097143899806
5221 -99.8743392812 32.6943752726 18.9098831790594 0.00279654819492456 14.6007781257011
4543 -99.5339020889 32.291232819 20.1527429818062 0.00246224728758587 11.1859894275026
4744 -99.4865524445 32.4025890392 20.7945188499188 0.00231260919484614 10.9710180203501
2649 -99.8937534951 32.7517300596 22.9821252632712 0.00189330082940799 5.01535389710177
1975 -100.311206884 32.4483104687 27.4595245226438 0.00132621511769557 2.61927485744875
2410 -100.069789507 32.8405175118 31.8258999031544 0.000987276080021796 2.37933535285253
3976 -100.393263431 32.463006246 32.311316838286 0.000957834959673062 3.80835179966009
1386 -99.9909206203 31.968688779 32.5735121703024 0.000942477137728811 1.30627331289213
4270 -100.39687477 32.4829856292 32.6662348883028 0.000937134311058673 4.00156350822054
2339 -99.9674584855 31.9557787793 33.1030479301725 0.000912565475369266 2.13449064688871
3497 -99.7906918028 32.906490289 33.6199425762787 0.000884720448804801 3.09386740947039
2259 -100.421440771 32.4684870606 33.9827559337508 0.000865930042430978 1.95613596585158
4257 -99.2770479414 32.3005173274 34.0619680494309 0.000861907233528492 3.66913909313079
3378 -99.3539910701 32.7362412564 35.7780069228403 0.000781209853521379 2.63892688519522
1785 -100.40199171 32.647999442 36.2016889607032 0.000763031267195762 1.36201081194443
2736 -100.432441622 32.2614274042 36.2657366129016 0.000760338521278641 2.08028619421836
1399 -99.4452659531 31.9484137541 40.1745972969087 0.000619579351382141 0.866791512583615
2189 -100.402437601 32.864460748 44.7353548578052 0.000499687202243929 1.09381528571196
4802 -99.8990973796 31.7639774934 45.6671340208496 0.000479504277810762 2.30257954204728
1676 -100.351753111 31.9027138946 46.7296236256688 0.000457947227223024 0.767519552825788
4871 -99.4075806226 31.8334352275 48.0302338491911 0.000433481530165186 2.11148853343462
5120 -99.0097557836 32.3905511724 48.6458300839007 0.000422579828932978 2.16360872413685
3973 -99.624958763 33.1196462391 49.8550132731339 0.000402329916935905 1.59845675998635
