"pop" "long" "lat" "miles" "weight" "fact"
3133 -83.6110996069 32.6246434098 1.5502454980938 0.41610127097125 1303.64528195293
6492 -83.6197532704 32.6416860648 1.63711147543568 0.373115674940797 2422.26696171566
1216 -83.5735651357 32.6193424093 1.77781952834515 0.316391389115492 384.731929164438
2464 -83.6111450154 32.6106973916 2.32159004921678 0.185536317592481 457.161486547872
3422 -83.6051951301 32.5996464996 2.89979979724592 0.118922483372636 406.952738101162
4181 -83.632350291 32.6124128584 3.04058300010248 0.10816488028126 452.237364455949
6018 -83.6452399913 32.6420914736 3.12086944590184 0.102671237648484 617.875508168576
4875 -83.6511809378 32.6259983291 3.59676771222198 0.077299238948777 376.833789875288
6090 -83.6463998067 32.6033194519 4.07278402292058 0.0602861069008395 367.142391026113
6061 -83.6312902615 32.5865561949 4.35704665226003 0.0526763385035919 319.27128767027
2859 -83.667780059 32.666517287 4.79455295244567 0.0435014527918945 124.370653532026
5812 -83.6784179607 32.6407648951 5.0504000964968 0.0392056294390996 227.863118300047
1927 -83.6370485571 32.7104492247 5.54197468513475 0.0325589900249625 62.7411737781028
8295 -83.6328950573 32.5668003777 5.60330273327133 0.031850175225846 264.197203498392
8410 -83.6813319728 32.6030079582 5.8143556530996 0.0295799076360158 248.767023218893
8685 -83.7064860033 32.6355097554 6.69247049709196 0.0223268301919372 193.908520216975
8896 -83.5853746529 32.5392156084 6.98148778196879 0.0205165359418381 182.515103738591
17841 -83.6962557119 32.5727997652 7.66257616204884 0.0170314016729541 303.857237247174
6126 -83.6502609687 32.5350464195 8.02189088900502 0.0155398384232638 95.1970501809141
8575 -83.69558649 32.7194387049 8.17109374276147 0.0149775098566469 128.432147020747
3951 -83.4415908991 32.5965292029 9.24944113698813 0.0116887754120971 46.1823516531957
7023 -83.6919193083 32.5235730755 9.94850259608716 0.0101037959008011 70.958958611326
2114 -83.6853890744 32.7604079231 9.95494844376572 0.010090715683536 21.3317729549951
9934 -83.7649588479 32.6488531244 10.1091435890393 0.00978523521302367 97.2065266061771
1630 -83.7495899406 32.5755104904 10.2237799839793 0.00956702723352348 15.5942543906433
2070 -83.5929273833 32.7897184463 10.3566657960021 0.00932309427772877 19.2988051548985
1837 -83.6574726555 32.7872921422 10.8836051574533 0.00844217682605816 15.5082788294688
3260 -83.6533197401 32.7977165107 11.4836195254768 0.00758302364015936 24.7206570669195
6119 -83.7036933055 32.7816627902 11.7685411707858 0.00722029160950697 44.1809643585731
4453 -83.7400598221 32.7562082634 11.7975136544298 0.0071848717878016 31.9942340710805
4340 -83.691719039 32.7943045542 12.1572284897835 0.00676598205658668 29.3643621255862
2184 -83.6504457792 32.8102494127 12.2624761424931 0.00665033693522649 14.5243358665346
4171 -83.6706827337 32.8054743705 12.3343042574351 0.00657310675160525 27.4164282609455
1401 -83.6430714115 32.8188140325 12.7249114147188 0.00617576077397158 8.65224084433418
5072 -83.4113435955 32.7450644256 12.7702337199594 0.00613200229142525 31.1015156221089
5487 -83.723862565 32.487742434 13.0490221105462 0.00587278451556817 32.2239686369225
8286 -83.6659571671 32.4619900786 13.0522980538938 0.00586983691278767 48.6374686593586
3195 -83.6505901754 32.8259311605 13.3097726533796 0.00564493213979911 18.0355581866582
2952 -83.7051736893 32.8083888463 13.389022098849 0.00557830534865519 16.4671573892301
4420 -83.529765009 32.8265166922 13.3960682514624 0.0055724386640481 24.6301788950926
2365 -83.6645246514 32.8260127529 13.5465074409719 0.00544935774973999 12.8877310781351
3233 -83.6349487609 32.8327689313 13.56954774545 0.00543086807393304 17.5579964830255
3428 -83.6815248522 32.8232212515 13.7090084121147 0.00532093451603205 18.2401635209579
1931 -83.611350835 32.8433725996 14.1141591448156 0.0050198412144247 9.6933133850541
997 -83.6565412552 32.8368149716 14.1270449758485 0.00501068780335681 4.99565573994674
1315 -83.6359867254 32.844364942 14.3692236679665 0.00484321100099899 6.36882246631367
1657 -83.6454800209 32.8465549199 14.6263681529994 0.00467441211322307 7.74550087161062
4590 -83.8229150678 32.5569110333 14.6479810394266 0.00466062823331473 21.3922835909146
2164 -83.6564659599 32.8447060038 14.6526350130387 0.00465766808367168 10.0791937330655
2851 -83.674380994 32.8412301921 14.7271530373375 0.00461065259795812 13.1449705567786
4305 -83.6943564396 32.8385998821 14.9796018122437 0.00445655696114647 19.1854777177355
6034 -83.7177687755 32.8305474953 15.0839449405191 0.00439511378559722 26.5201165822936
4798 -83.800147344 32.7717776302 15.1747080653032 0.00434269481791137 20.8362497363388
4425 -83.5722141622 32.8588570653 15.1814438475131 0.0043388420938129 19.1993762651221
2240 -83.6050288155 32.8593574036 15.1933306481733 0.00433205559295655 9.70380452822268
2167 -83.6520133995 32.85886585 15.5406433830372 0.00414058791967233 8.97265402192994
2341 -83.6973185597 32.8531993447 15.976158147733 0.0039179176020623 9.17184510642783
3625 -83.6759466555 32.8598756812 15.9793122891642 0.00391637104656914 14.1968450438131
2539 -83.596119077 32.8731836769 16.1320259716449 0.00384257342565212 9.75629392773072
4972 -83.6303281056 32.8724732997 16.2369495975762 0.0037930722475406 18.8591552147718
7077 -83.5396082328 32.8812110688 16.9583983477377 0.00347720531677605 24.6081820268241
4208 -83.7803701181 32.4509521747 17.0885988089548 0.00342442053088255 14.4099615939538
2261 -83.71039611 32.867275578 17.170481924461 0.00339183744698448 7.66894446763191
4330 -83.6684613025 32.8809524568 17.2548647356993 0.0033587438308859 14.5433607877359
4673 -83.6958910835 32.8827176393 17.8495600355385 0.0031386650269852 14.6669816711018
