"pop" "long" "lat" "miles"
14 -86.0678604283 35.3916585339 1.36772600922914
4290 -85.9501904418 35.3891210438 5.64089546011957
5536 -86.0714810282 35.4610917526 5.82515430705932
5257 -86.1246122621 35.3125134927 6.24842172986513
5982 -86.1786774864 35.4121147012 7.64416996815439
4005 -86.0454409117 35.4928002507 7.88732112699159
4093 -86.1948237666 35.3576755017 8.33170566805534
3654 -86.0068611604 35.2634882167 8.33176015965773
3932 -86.2003313738 35.3803352979 8.51238989174667
6442 -86.168202865 35.4830381937 9.83854049805621
6052 -86.2426800761 35.369476509 10.9200790564006
3842 -85.9772626029 35.5507044821 12.5652406050449
1567 -85.8377533242 35.3196091186 12.6248611371017
6046 -86.2246124896 35.2599349776 12.8614273318022
7240 -86.1279058119 35.2027576179 12.9603659787415
3850 -86.0942395231 35.1714359665 14.5673406379045
6780 -86.109195888 35.5856025416 14.694640413295
3846 -86.3255927558 35.2552267288 17.7790919937541
5291 -85.7424232865 35.299438989 18.1721924759504
2763 -86.3231912175 35.5183316863 18.1973130700988
1828 -86.200687624 35.6144653108 18.3922440904805
3167 -86.2372317001 35.161238924 18.4132578713563
2770 -85.7367819632 35.4648446138 18.6003621852766
5040 -86.0621690336 35.1101221683 18.6009397505101
2951 -86.3787525289 35.4042029673 18.6546266996158
6091 -85.8672947118 35.6057754817 18.7526984799105
2516 -86.4014826926 35.3225758375 20.2411293496072
3758 -85.9395806783 35.089360171 20.9627180502478
6979 -86.4140005538 35.4702225049 21.5016104811797
3340 -86.0309441604 35.7131631835 23.1507292462907
3672 -86.3608226197 35.6033354698 23.4265925353631
2787 -85.7927948536 35.1103597563 23.5591516549859
5928 -86.434045259 35.5187335169 23.736992524693
4585 -85.8290482779 35.680800836 24.2946276708386
2512 -85.9272635552 35.7189301444 24.5101411301308
3040 -86.2285296717 35.0549160666 24.5862044943728
5423 -86.4803157136 35.4494239361 24.7782977756834
1806 -85.6827170734 35.5821649742 24.9898774886914
4075 -85.6040876384 35.3812580249 25.1164305932416
3708 -85.7411349479 35.664652692 26.3087369503951
6013 -85.8275825306 35.7152524152 26.4093993940388
1740 -86.4735177636 35.2159171392 26.4628321653915
5459 -85.6555106321 35.1644453389 26.7351186257755
6901 -86.494894734 35.5237648196 27.030724585523
6602 -86.0895461585 35.768938527 27.0798577693664
5109 -85.7657144131 35.7056101421 27.6759690827101
4986 -86.3605946221 35.6923812448 27.8796333096655
4372 -86.252541418 35.7743976763 29.6538118940429
5003 -86.4038208284 35.0594915029 29.8170607234169
6069 -85.5557351736 35.2212043479 29.9272282881551
3532 -86.5849846426 35.4554680825 30.6538084093915
6436 -85.7913487766 35.7913040395 32.0135291682033
5503 -85.688630063 35.019433097 32.154536292973
3579 -85.6604113362 35.7193318275 32.1574896033075
3692 -86.5277401766 35.1257686432 32.1944603435022
3981 -86.3288015915 35.7892100289 32.4484155178581
8751 -86.4566660543 35.714730177 32.6385797481196
2174 -85.4737058321 35.4362293441 32.7001860292301
5123 -86.3679971186 35.7773913935 32.8842499244975
2352 -86.6243652604 35.2697202716 33.315242681981
6909 -86.5679486258 35.6197653828 33.623106841868
3516 -85.7584924241 34.9501541495 33.9103677611128
5897 -85.9288387334 34.8858845069 34.7737811775805
3859 -86.0535790756 35.8875105704 35.1883527010953
8642 -86.3499513595 35.8288610586 35.4234451204432
4740 -86.3717141954 35.8202724382 35.5118983988508
6492 -86.6113302208 35.137779169 35.8524756233355
4898 -86.5319473956 35.0365193442 36.1171443364337
7909 -86.4314403822 35.8013724183 36.2787278254352
8037 -85.4067273552 35.3535840202 36.2949889877776
4024 -86.3781745956 35.8365447915 36.6652782732389
2119 -86.2182008683 34.8670135608 36.6689483459841
4453 -86.4033834361 35.8277687761 36.8883191577749
2966 -86.3622486909 35.8484762446 36.9448693623398
2823 -86.3113200393 35.8719135486 37.1518811842294
3778 -85.4574520638 35.1396837308 37.3040662498469
7429 -86.3506517688 35.8631309413 37.5398949625303
5673 -86.3833407131 35.8521015456 37.7412742276193
4623 -86.4338074215 35.8283434839 37.8718001970183
9355 -86.3984270028 34.9065549962 38.1701252234667
6514 -86.3720570942 35.8660905271 38.2781160392443
3749 -86.529491389 35.7717074528 38.3163664894755
4641 -85.5169558699 35.03509697 38.3535062557149
10129 -86.4539139788 35.8277494131 38.4954173432928
4378 -85.7642902306 35.8891928431 38.7726632672903
