"pop" "long" "lat" "miles"
1737 -121.391855209 39.1229948819 1.89115342383621
2783 -121.402689197 39.1454582505 3.28528440718768
4233 -121.432480061 39.0391527792 6.34403723486249
2700 -121.199077534 39.0919890391 8.73691722090786
3366 -121.538047729 39.1329172588 9.67532464126362
6555 -121.542338287 39.1207383073 9.81317950258913
6130 -121.546891518 39.0841425739 10.2161951226745
4111 -121.553565791 39.1003704301 10.4249299120243
6926 -121.214530578 39.2126002658 10.47276389799
5307 -121.287749861 38.9675211562 10.6871979376525
2143 -121.569457859 39.1262100779 11.2933319006835
7357 -121.441083546 39.2675738896 11.640626100372
5538 -121.580555419 39.0992142195 11.875734474089
7767 -121.573249622 39.1576658203 11.8853368084514
10879 -121.553404034 39.0173548534 12.2656700525499
4615 -121.59626915 39.1507802113 12.9718055636787
3585 -121.603124829 39.0928538363 13.1209051271651
5744 -121.180163482 39.2419881639 13.2038479803147
6071 -121.612250222 39.1232345786 13.5685446903631
4037 -121.612774696 39.1353342836 13.6709869779024
3161 -121.165458727 38.9780354895 13.9405287269707
4479 -121.345256516 38.9100218884 13.9593389816659
2792 -121.102682366 39.0709613783 14.0904965182107
3970 -121.621619725 39.083684541 14.1822110678699
4783 -121.624791932 39.1071216165 14.2222100952894
2353 -121.107862931 39.1760517221 14.23854797881
4559 -121.624627102 39.1466010782 14.4121071497451
6438 -121.622085787 39.1581776353 14.4343324954428
2403 -121.629232 39.1196036391 14.4668708259105
3249 -121.628635233 39.1341798103 14.5075427932448
4178 -121.639605318 39.1562310072 15.3244192387475
2569 -121.286005737 38.8965024348 15.3934256536993
3100 -121.327851741 38.8889666978 15.4896429005893
7000 -121.303037514 38.8902986228 15.6036496776963
4528 -121.64370643 39.1714054267 15.7809550571794
3190 -121.064011383 39.1531293781 16.1345133992973
6966 -121.66188084 39.1198947611 16.2186298022099
7163 -121.661905787 39.0906985453 16.2766881469941
4664 -121.081682659 39.2116749362 16.4515260505144
4365 -121.317858022 38.8758817743 16.4546148127236
6182 -121.6664289 39.1342924293 16.5260052823649
6677 -121.050945259 39.1248364712 16.6055584715163
3347 -121.282867792 38.8721369591 17.0676691517219
3257 -121.256178778 38.876774931 17.1675113561393
4549 -121.110687386 38.952211886 17.3408987211332
7893 -121.042187236 39.0641918168 17.368415271696
2461 -121.667048028 39.0291736821 17.4515674957947
6029 -121.679595267 39.1627417571 17.5160799204572
6034 -121.067195673 39.2334808112 17.8198323268211
4960 -121.326289595 38.85454691 17.8661167550515
4522 -121.069965321 38.9814986528 17.9847697125665
4565 -121.26387735 38.856872785 18.354543732171
8762 -121.405630927 38.8460603896 18.5256934215344
5979 -121.11870091 38.919035715 18.581716001387
5159 -121.270215732 38.8517815512 18.6015807455445
6237 -121.034941904 39.2143732641 18.8244385355227
2879 -121.150364066 38.8908395258 18.9696349142869
2482 -121.19155951 38.8663794031 19.2200723380496
3968 -121.004274125 39.1594351038 19.3659083520063
4454 -121.022871927 39.0083454652 19.4572386104082
2551 -121.527983501 38.8612919243 19.5259268372874
4358 -121.653277537 39.2829699219 19.6991889398535
5676 -121.059741531 38.9473873172 19.7229518932602
6528 -121.039116845 39.2548877232 19.8537834369684
9552 -121.279809081 38.8276991156 20.0984906070408
6205 -121.693589092 39.2456170982 20.1558752750758
3463 -121.242062054 38.8290523044 20.5398996440117
4852 -121.504498628 39.3888528421 20.690130038733
7397 -121.234567344 38.8278100756 20.7490683857468
3554 -121.056769924 38.9222825611 20.8976025355183
4520 -121.074847182 38.9053058291 20.9326613750436
3191 -121.296030976 38.8062493499 21.3929626139417
2641 -121.268786761 38.8098557109 21.43357437412
2129 -121.077063604 38.8923277625 21.4708586318341
6536 -121.200651191 38.8261488976 21.5165474659131
6491 -121.331290448 38.8007159976 21.5531808775713
3060 -120.984159395 38.9984106633 21.6453940921668
5142 -121.261840423 38.8037251207 21.9335068744719
5175 -121.277455215 38.8000613099 21.9950475272322
6481 -120.952241311 39.0657329411 22.1141462386842
3396 -121.063663116 38.8832386141 22.425709253711
4103 -121.097629382 38.8571013536 22.5505681006843
2230 -121.250872281 38.7965168902 22.5639685048877
1771 -121.352036494 38.7846656188 22.6124384646323
5719 -121.335352507 38.7832673544 22.7435360243112
4320 -121.277122471 38.7890702665 22.7438076764294
2956 -121.659037504 39.3449628331 22.7541870287832
3355 -121.319506622 38.7823028085 22.8752984865266
3901 -121.299042833 38.783719462 22.9089525050065
3797 -121.22797695 38.7956579956 22.9714283068221
2686 -121.261006247 38.7870537243 23.06500983006
3493 -121.347248338 38.7755968043 23.2457579774407
4840 -121.286285809 38.7796362908 23.2953329722972
1561 -121.759191205 38.9716794537 23.5328871498869
6970 -121.164468472 38.8051076867 23.6577291551697
3204 -121.253705666 38.7786151447 23.7249450084345
2668 -121.237146865 38.7818532482 23.7397668559195
4234 -121.529236101 39.4302021127 23.8379878963634
2135 -121.319752606 38.7668153288 23.9408189905247
5012 -121.219090805 38.7815363561 24.0488741061444
4754 -121.305417661 38.7653708302 24.1218401926152
7431 -121.345028954 38.7598679106 24.3369642668142
6210 -121.275683654 38.7645918549 24.4209367836752
7632 -121.322629675 38.7573674695 24.5786703941992
2962 -121.298808488 38.7556143908 24.8364345381299
4396 -121.238957816 38.7649922618 24.8366980900922
4941 -121.179725696 39.4494311703 25.2876576189223
3118 -121.245539959 38.7523490781 25.5944545603682
3494 -121.27624931 38.7454095786 25.7207497713249
3879 -121.364041987 38.7391828122 25.7556705808843
6706 -121.316485362 38.7393718656 25.8473336047632
4888 -120.944957849 39.3040142353 25.9216853368663
3460 -121.825118896 39.2202691715 26.0610020011819
2605 -121.293206914 38.7382426909 26.0678432721999
5044 -121.028685714 38.8338048242 26.1961305556758
5589 -121.193434267 38.7547490003 26.252890912351
3560 -121.262520181 38.7386679184 26.3171397156118
4372 -121.240054438 38.7389407954 26.5659321604589
3222 -121.270477669 38.7331454132 26.6108989573669
6911 -121.133593966 38.7693763306 26.614139028171
3902 -121.293336077 38.7289220216 26.7056942535573
2324 -121.458108236 39.4900516296 26.7080685733979
5040 -121.354855823 38.7226924693 26.8967491615712
3355 -121.38762231 38.7222186891 26.9695216082756
7805 -121.372679229 38.7215143658 26.9856747318854
3660 -121.274973955 38.7246604112 27.1466382335392
7436 -120.880005482 39.2383461836 27.1878208903733
4396 -121.509071531 39.489561651 27.3436694939485
2462 -121.304505055 38.7183945778 27.3555376296763
3222 -121.737022638 39.3792537895 27.4084479079585
4387 -121.237917746 38.7266869719 27.4164274422833
9003 -121.334695843 38.7155926574 27.420034376593
3059 -121.254334139 38.7236991194 27.4206084629906
4131 -121.451239165 38.7198581001 27.5340490467679
3012 -121.394895329 38.7138714988 27.5700525728266
3531 -121.562499432 39.4782023536 27.5875387151034
5826 -121.195640624 38.7330850507 27.6285064980833
7656 -121.355751008 38.7118013123 27.6496605599832
6840 -121.375284811 38.7113399411 27.6930952294967
4792 -121.317662543 38.7122504183 27.7110294948706
4758 -121.792168042 39.3325365137 27.7563759493769
3752 -121.297038191 38.712833494 27.7840295165106
4248 -121.281244417 38.7142160061 27.8057531814909
2234 -121.380185022 38.7094057018 27.8359408232634
4478 -121.261618368 38.7139635305 28.0031798088513
4303 -121.207552515 38.7216213081 28.1880778429008
4212 -121.429788708 38.706467922 28.26925008194
3140 -121.540379161 39.495654302 28.2747872451048
3358 -121.32052295 38.7026145021 28.3634819852356
3451 -121.34658696 38.6995066814 28.5082106485492
3353 -121.282736322 38.7029181777 28.5666680172912
4889 -121.357667701 38.6982643371 28.5854128824895
5265 -121.255216953 38.7059020411 28.6168690018688
7626 -121.383904756 38.6977728164 28.6483666246596
6153 -121.300234062 38.6991876393 28.7014521777679
3761 -121.331940257 38.6951622805 28.8389932036597
3710 -121.315046017 38.6952070909 28.8976084830845
2692 -121.340913497 38.6917994618 29.0503115412443
2894 -121.279081641 38.6948685689 29.1464267292383
4317 -121.35828263 38.688138099 29.2857566258597
4760 -121.233795846 38.6994819376 29.2979151118134
6180 -121.379155371 38.6869577993 29.3856000217753
2871 -121.208606064 38.7030483303 29.4042074419744
3455 -121.466853995 39.5287235118 29.4227120200542
3695 -121.447856584 38.6910514769 29.4671672543193
4275 -121.562346259 39.5076494333 29.4674683771471
4873 -121.26701833 38.6894357634 29.6207603318952
7345 -121.248710502 38.69167176 29.6514061721153
2339 -121.295436388 38.6855748973 29.6664952640102
5478 -121.526724677 39.5213237206 29.721488349916
3866 -121.353835149 38.6810674209 29.7765116521366
4922 -121.326228018 38.6817514846 29.7825712261749
4000 -121.307862618 38.6826564337 29.7967073220161
4065 -121.424697088 38.6830623388 29.8414481064177
6799 -121.281327481 38.6841478578 29.862601291208
5472 -121.175876047 38.7035675792 29.9060854823886
4537 -121.37744248 38.6793814791 29.9063028597841
3039 -121.346734949 38.6790227432 29.9245405227979
2541 -121.256516679 38.684554786 30.0531608298193
253 -121.556210128 38.7042984605 30.0849242760746
4495 -121.466174796 38.6838876509 30.1280686582455
6205 -121.082445141 38.7330886278 30.1350252588016
5313 -121.362763061 38.6718290306 30.4141785689603
4647 -121.31797959 38.6727195925 30.4359019698583
4598 -121.212730699 38.6853318964 30.5255603640537
5668 -121.300830449 38.6709852182 30.6375573997235
6067 -121.344300116 38.6686396534 30.6458867610311
2432 -121.28851224 38.6709428821 30.7163693508355
4085 -121.185719683 38.6883924717 30.7330688474856
3568 -121.278181715 38.6711652147 30.7756697604955
2652 -121.331597113 38.6657804777 30.8697673370583
3360 -121.266954944 38.6711151163 30.8712795788573
6747 -121.156471682 38.6941292378 30.8778869541936
3508 -121.366814533 38.6646833746 30.9103259425175
6725 -121.500227698 38.678073069 30.9193010841046
3060 -121.597958495 39.5190873206 30.9391960548693
2084 -121.318881465 38.6652670785 30.9465295565236
3384 -121.253263371 38.6713960989 30.9801791260402
4644 -121.398071791 38.6627328446 31.1110266109479
4495 -121.234972362 38.6713478948 31.1809272715692
6228 -121.130760535 38.6970065559 31.2123471885142
5638 -121.214674259 38.6723221185 31.3694672571643
4965 -121.446292588 38.6623219735 31.4178337408418
4912 -121.350976099 38.657263454 31.4249906578716
7161 -121.489804317 38.6678295203 31.4775495310084
7195 -121.527777982 38.6752309042 31.5031465280219
7689 -121.518168644 38.6726687443 31.5292596040696
4576 -121.317594187 38.6559066452 31.5973356304855
3151 -121.282199288 38.6582703224 31.6294729840878
4797 -121.300253406 38.656318798 31.6499501688811
3275 -121.175288977 38.6762398703 31.7064207064103
4610 -121.258235297 38.6584915346 31.8107449539205
5505 -121.150155046 38.6804916111 31.8809072532214
2648 -121.095135915 38.6989423044 31.8986770195169
6416 -121.335270655 38.6483800574 32.0632255667466
4212 -121.197926806 38.6652754931 32.0751669894417
2054 -121.361340191 38.6476365655 32.0873524068489
4505 -121.643495667 39.522912741 32.2529433679497
3850 -121.51884451 38.661466684 32.2857857438299
4011 -121.007985969 38.7323379114 32.3505741283206
5932 -121.389288462 38.6435364811 32.4095843085929
3020 -120.935222744 38.7789284682 32.4221737114419
3404 -121.774696291 39.4531680701 32.4323814225103
8370 -121.460427733 38.6484561594 32.4849387440522
3525 -121.319732717 38.6426200977 32.5062407123502
5246 -121.165306662 38.666276562 32.5309041243764
4225 -121.301803871 38.6429666836 32.5608345188844
4711 -121.123006376 38.6779153449 32.5913744988616
6637 -121.438578735 38.644166397 32.6038920895639
2520 -121.141860318 38.6709936216 32.6542876846591
5347 -121.420246743 38.641648706 32.6636189612252
5718 -121.234980593 38.6488484358 32.7025094937855
4407 -121.258002272 38.6445353742 32.7643522897464
4715 -121.213037993 38.6503743093 32.8633209949309
6781 -120.809179184 38.9050186186 32.8668423518154
5892 -121.357070109 38.6362346054 32.8763163460124
7702 -121.601112539 38.6746036987 32.8943226018236
4890 -121.282036853 38.6390148668 32.9513930114703
1203 -121.493949527 38.6458433542 33.0104364397854
4461 -121.375173735 38.6342054326 33.0266023187859
2186 -121.145506138 38.6632570903 33.0854666369048
4806 -121.045954598 38.698451454 33.1953582844002
4619 -121.337080669 38.6317823596 33.2066551808746
4320 -121.180696066 38.6513811773 33.2585678815845
3372 -121.578767689 38.6615982225 33.278327280347
5481 -121.31088297 38.6313686938 33.3172224182217
5083 -121.517288446 38.6442379447 33.41531587627
4744 -121.120236198 38.6654646749 33.4433460057623
7560 -121.45923666 38.6328003335 33.5430459420078
3819 -121.102478989 38.6698831253 33.544973198933
4608 -121.391481538 38.6259039455 33.6336604044743
4997 -121.552528836 38.6484980989 33.6657997023064
2319 -121.37373096 38.6249306411 33.6661649225268
4989 -121.061746655 38.6825351721 33.7358707827075
6020 -121.086295377 38.6722318275 33.7678591905089
3082 -121.245598127 38.6309258851 33.8081381064004
7533 -121.489793144 38.632814445 33.8436041228813
6166 -121.440932004 38.6251685045 33.9234674670629
4825 -121.356414633 38.620613684 33.9570322729812
4592 -121.429312529 38.6228775044 34.0061491190683
3100 -121.27514702 38.6230963878 34.0916125603015
6290 -121.407996696 38.6191402989 34.156887109176
6126 -121.337309836 38.6172546759 34.2104800043422
3687 -121.129333657 38.6506004565 34.2139578972107
4912 -121.241103822 38.6253571296 34.2314318149166
3842 -121.472538167 38.6235574002 34.2939027044729
4624 -121.373787437 38.6158331444 34.2953847723633
5537 -121.540344896 38.6360159033 34.2968512414032
4808 -121.317239066 38.6155634498 34.382656677615
2779 -121.491294831 38.6248861042 34.3970034665641
3599 -121.422377176 38.6164004338 34.4129829489056
2277 -121.350616445 38.6137536633 34.4346654240626
3114 -121.392265107 38.6142450093 34.4412573455606
4930 -121.541304979 39.5897173924 34.4736869600059
7455 -121.456519133 38.6174354885 34.5704387681792
4193 -121.877077131 38.8143559891 34.5878993050772
4145 -121.298944472 38.6136068445 34.597241464215
2793 -121.103693659 38.6509339805 34.7175696921558
4835 -121.281704299 38.612060361 34.8038420406157
3345 -121.501691438 38.620311253 34.8253033073099
6798 -121.048373355 38.6670737075 35.0202135847966
2565 -121.964949126 39.3027307485 35.025438896533
7342 -121.490590827 38.6150113485 35.0582031857798
