"pop" "long" "lat" "miles"
3472 -111.177206383 47.5040955694 0.0874490840845327
4343 -111.223611807 47.5005185822 2.09784590383101
2621 -111.223600072 47.5221845728 2.4223120465754
4837 -111.215846792 47.4701028598 2.9221046328578
3372 -111.252965352 47.4995689795 3.46877775887389
3846 -111.252491985 47.5132380993 3.48678359483064
3328 -111.272987306 47.4996750019 4.40065681768837
3432 -111.273270062 47.5125847462 4.4394136944418
1810 -111.28604386 47.4997463749 5.00909735909583
1910 -111.286286188 47.5133690951 5.04952050389786
2920 -111.299484325 47.5108982467 5.64556768366808
2053 -111.301667029 47.4996261227 5.73841088294012
6467 -111.289170087 47.4612799102 5.94421021051715
5749 -111.30265893 47.5406197423 6.29764542011251
4377 -111.325823835 47.5047241831 6.85807387489157
3694 -111.323545838 47.5257051161 6.91130241195043
2240 -111.364962786 47.5084654507 8.69147826135242
7157 -111.360918511 47.4395539569 9.60923647173301
3746 -111.333573717 47.6240229197 10.9838520986493
3734 -111.005740306 47.2446658388 19.7071056299065
4455 -111.737253923 47.4793962754 26.1465014424996
2125 -111.011094069 47.9389679294 31.0695766852023
1764 -111.65285841 47.1756205097 31.7809931792967
1819 -111.870850484 47.8788427759 41.3391239318963
1809 -112.080412481 47.6197692625 42.8246184084566
