"pop" "long" "lat" "miles"
7122 -71.292692662 42.4919761764 0.668767881021884
6198 -71.2583692678 42.5038967055 1.60098927195769
1286 -71.2825662505 42.4565619639 2.16056104462316
5947 -71.251272345 42.4601843654 2.43403769928705
5060 -71.2328298313 42.4704358208 2.72926172240685
8172 -71.2754449913 42.5356367748 3.32261342313904
6677 -71.2185797916 42.5079189493 3.46993288247016
6246 -71.3485696721 42.4771320704 3.53036328035859
3473 -71.2106116078 42.4859156976 3.58707116245741
4895 -71.2436616401 42.439873622 3.81915929735729
4290 -71.2236923365 42.5314020279 4.1969628573623
4104 -71.2357739411 42.5430144608 4.46021275929715
5076 -71.3100314837 42.4250611135 4.58580678651129
4852 -71.3512232695 42.5299437696 4.62322195845413
5972 -71.200412727 42.5258024693 4.87455184735946
4861 -71.201635169 42.4479120984 4.89440941598216
5526 -71.2357903311 42.4234246388 5.01090734073675
6570 -71.3052782064 42.5581243929 5.02291186405391
8376 -71.1818715573 42.5021898095 5.14770970929339
6060 -71.2608971918 42.5614011884 5.19416455661434
7399 -71.1838185666 42.4643848106 5.20988249493198
6101 -71.2486634888 42.4129589927 5.430086593581
5657 -71.3697562104 42.4423737858 5.51603071924104
5105 -71.206845049 42.4262897755 5.68908524289078
5364 -71.1668183259 42.4772335608 5.86457918388071
3627 -71.2574446586 42.4046777183 5.87109363711228
6997 -71.1847159162 42.5417801418 6.16458575603094
5108 -71.2347952599 42.5733393337 6.36827782673637
6580 -71.186825147 42.4246759723 6.48796471423049
5745 -71.1650045632 42.4456648494 6.59154883638611
5909 -71.4083422164 42.5061046492 6.62309197355373
4063 -71.1506641524 42.4710680718 6.743246358963
4895 -71.3543310841 42.5696233414 6.78785895611948
4294 -71.2617767622 42.3904890008 6.79969228794791
3273 -71.146127516 42.4850520492 6.87676973277966
5001 -71.1459292496 42.4944462625 6.89926072315595
5939 -71.2832982118 42.5876363535 6.90908510736396
6801 -71.2266815241 42.396216766 6.91122529732719
4169 -71.1817757837 42.4193977925 6.92508132220633
5765 -71.4063382448 42.4465849046 7.00674863105018
6791 -71.147057829 42.5115641445 7.02092332772138
3180 -71.1483961396 42.4542680661 7.14635515005615
1528 -71.2124070587 42.3975140677 7.15539200886266
3959 -71.3036889059 42.3847861247 7.21832037265453
4216 -71.173119252 42.4185735677 7.29140636536737
7247 -71.158988889 42.4279796795 7.47039322385761
3869 -71.1373064491 42.4643422899 7.50251702910595
7722 -71.2150425374 42.5848013119 7.50417989496515
3741 -71.1857110709 42.4035486435 7.58575162320983
3727 -71.1933180872 42.3969326867 7.71139696470148
5346 -71.1806855986 42.5713146806 7.71273996486256
