"pop" "long" "lat" "miles" "weight" "fact"
4937 -106.006935174 32.8986563308 6.5622953993398 0.0232214025845981 114.644064560161
2132 -105.96541341 32.7989576095 8.38397119018373 0.0142265778732212 30.3310640257075
6888 -105.94574167 32.8542570854 8.95109707548538 0.0124809448960505 85.9687484439956
1593 -105.95085517 32.8958377417 9.33867048331809 0.0114664741674132 18.2660933486892
1885 -105.952554853 32.9039173704 9.47776644602607 0.0111323792984431 20.9845349775652
3770 -105.946654655 32.9104245746 9.98576046955633 0.0100285400058521 37.8075958220626
2328 -105.946296656 32.9188127127 10.2831305604036 0.00945691096436866 22.0156887250502
5052 -105.9241536 32.8979464343 10.8369190950388 0.00851507226105221 43.0181450628358
3359 -105.944124926 32.937828849 11.1050130392441 0.00810889831355681 27.2377894352373
3248 -105.923643056 32.911133919 11.2099541003405 0.00795778738005846 25.8468934104299
2628 -105.93275323 32.9861759834 13.7909859739647 0.00525786421798555 13.817667164866
3113 -106.209465083 32.6344821532 15.8500109969659 0.00398052965945197 12.391388829874
6143 -106.122714078 33.1492012803 21.1526900529706 0.00223495502683545 13.7293287298502
1702 -106.508580312 32.5931011374 29.4735747487317 0.00115115650968741 1.95926837948797
3167 -105.571097162 32.9387934393 31.3723798840822 0.00101602658016506 3.21775617938275
3613 -105.612216199 33.1785555422 36.5196333995472 0.000749803013455865 2.70903828761604
5078 -106.677608265 32.5176640485 40.5393074167285 0.00060848146030839 3.089868855446
2548 -105.677096984 33.3178815314 40.9040365498376 0.000597678542642047 1.52288492665193
6300 -105.681911878 33.3629594359 43.2827055650765 0.000533790941337409 3.36288293042568
6369 -106.81871801 32.6272975275 44.4649473877659 0.000505783240332997 3.22133345768086
14991 -106.632974086 32.3695783177 45.2132814688289 0.000489179156212618 7.33328473078335
9941 -105.596120023 32.3439807162 45.3478551202109 0.000486280101955582 4.83411049354044
7724 -106.702883524 32.4094098225 46.2643000716189 0.000467205565617244 3.60869578882759
2483 -106.867492907 33.1638058928 49.7514712803362 0.000404006305164204 1.00314765572272
