"pop" "long" "lat" "miles"
2927 -88.9210636633 30.40787191 0.286850676852022
3043 -88.9417465189 30.4063847693 1.13594767505999
1429 -88.9131968597 30.3958817829 1.23963200530048
3278 -88.8973233717 30.4072305754 1.59441048732163
6307 -88.9344997324 30.4405748989 2.12078421354341
5150 -88.9625999382 30.4087597593 2.33305462105868
8418 -88.8981030378 30.4437262393 2.70525775339285
2054 -88.8776051589 30.4066440249 2.76414706883936
3056 -88.9693151568 30.3932550735 3.00146748540828
4233 -88.9693693941 30.4375269609 3.27393486142957
5929 -88.9829570369 30.4041688953 3.57553042767902
255 -88.8630337761 30.3987618928 3.71808104307946
7730 -88.864361667 30.4409403067 4.08265272629461
3527 -89.0155474877 30.3949070262 5.60226314180567
4573 -89.0218109143 30.4125874067 5.85876303264318
10156 -88.9354130684 30.496395615 5.92215487291603
3619 -88.8236262044 30.413463943 5.96635462216875
4059 -89.0289925475 30.4341481746 6.48005650595523
5523 -89.0433730274 30.3920753537 7.26905438246314
3619 -89.0514143062 30.412808498 7.62480862667247
6602 -88.8567501756 30.5057593065 7.64902024766494
2069 -89.0063603971 30.4970474093 7.7108049058878
7249 -88.795857002 30.4388924293 7.85412096013083
5505 -88.7926718033 30.3994389681 7.8553983301096
1691 -89.0510057408 30.3766484834 7.9720367271893
5068 -89.0562489306 30.4558698466 8.48814858697006
85 -89.0711578237 30.4066882198 8.80826655115207
2811 -89.0685463993 30.382225854 8.8797380849372
2808 -89.0842648451 30.4126674871 9.58430792738477
3200 -89.084885471 30.3824390049 9.82858619448472
3862 -89.087020923 30.4461834432 10.0394186183438
9099 -88.7507766856 30.4171778928 10.3180678840358
5935 -89.0891790974 30.4632149363 10.5051343367937
5102 -88.7685886841 30.4974612009 10.9954134477137
2153 -89.1031973886 30.3743158959 11.0180335234609
7783 -89.0771568771 30.504531461 11.1953606785619
4047 -89.1130279799 30.3941802924 11.3633731657627
1151 -89.1076878526 30.3625074744 11.4926998848078
1080 -89.0045822868 30.2591978804 11.5844276367735
11240 -88.7290761236 30.3731880595 11.9044257922159
3792 -89.1225954673 30.3666611095 12.2698283046873
1812 -89.1264060431 30.3779589369 12.3189970695789
7305 -89.153012344 30.3997687471 13.7095599885984
6696 -89.1506810958 30.4479006211 13.7770334913011
5402 -89.0106410842 30.606216352 14.440472310996
6017 -89.1571582392 30.3556651305 14.4597014408317
2773 -89.1579077048 30.3446480433 14.7244499499306
5986 -88.6768419038 30.4450055484 14.9012719119042
5679 -89.1810394434 30.4881419194 16.243290524764
6700 -88.6535199034 30.3752687897 16.3080646446825
5522 -88.6313028594 30.408317473 17.4394940300886
8613 -88.7409983488 30.6216547956 18.1651444744628
1329 -89.2385573487 30.3192635034 19.8481306991751
6395 -89.2564632663 30.3879840598 19.9248874749003
2133 -88.5848661205 30.4282495046 20.2400373725197
3255 -89.2542304596 30.3273257127 20.5708929515221
9451 -89.2118067851 30.5983894477 21.5021828010076
2997 -88.5560881326 30.4089404954 21.9258584038344
5920 -89.2884120983 30.4996395081 22.5930601147369
2217 -88.5481606319 30.3485777575 22.8224492300656
2421 -88.5389552092 30.3816046829 23.0427995432086
5125 -88.5384585416 30.3670172698 23.1859145870278
1318 -88.5322648937 30.4112153842 23.3461499010229
2750 -88.53122647 30.395877993 23.4345089114685
6504 -88.5215077882 30.4683343212 24.3022139408498
3213 -88.5189092307 30.3611864961 24.397484850505
2596 -88.5213468872 30.3467715864 24.417978641391
4808 -88.5132885525 30.3762365748 24.6030396567019
2319 -88.509014849 30.3966841799 24.7558968127085
2557 -88.503948066 30.4112525559 25.0354108806154
4508 -89.3434546953 30.3082255495 26.0556704045268
7158 -88.5634377247 30.6339988802 26.4146308062524
8425 -89.3694746666 30.3829433355 26.6749655352302
7204 -89.0097780046 30.7943413594 26.98229672953
1016 -88.4510524095 30.3947913909 28.2166917043289
9315 -89.4000203151 30.314540586 29.2132633704229
6450 -88.7243655396 30.8064910773 29.7937069484105
5768 -89.4035372067 30.2749566381 30.1647611840282
7569 -88.4523762162 30.6008716843 30.9926189655557
6753 -89.2450135974 30.7820433205 31.9938079189126
7143 -89.4453047311 30.5680379974 32.9309488381506
3829 -89.1346136903 30.852212149 32.9782339152668
5548 -88.3453527928 30.4399970636 34.5481914508301
6457 -89.5230154942 30.4192775053 35.7607425416234
11958 -88.3422254579 30.5566088441 36.083699828284
2313 -89.5237833076 30.2653228522 37.2279199986929
2997 -88.7497614264 30.9301809471 37.3474530098811
5783 -88.5043888564 30.8146262851 37.428533922842
6016 -88.3583462416 30.6904608978 38.8140374423557
7341 -88.2539353094 30.4648202549 40.1098162545553
2773 -88.5979024167 30.9215663916 40.2615321925041
7548 -88.2984559629 30.6366843306 40.3796221724301
4878 -88.2640153379 30.5622005989 40.6787391472036
4064 -88.2421964632 30.5100532156 41.1990580679867
7457 -89.6022005848 30.5500383819 41.574452162851
4439 -88.2237763576 30.4036663584 41.754327574364
5668 -89.4370769836 30.8306876048 42.1364136431904
7604 -88.2205673945 30.5698522028 43.316445774755
7562 -89.5954375888 30.6582315758 43.5173616201555
7958 -88.2287108644 30.6152704518 43.7471157909695
10046 -88.2454045303 30.6594377379 43.8995582847823
2999 -88.1836419379 30.4558098216 44.2402936797936
4575 -88.5173520463 30.9475991218 44.2707986569533
1821 -88.252801796 30.6901806919 44.3704996575293
4717 -88.1937030732 30.5507341126 44.5670101269225
3672 -88.9972702782 31.0579690263 44.9400044526801
10520 -88.3011944795 30.779823039 44.977792566388
6044 -89.6532615866 30.2238777482 45.4593921655338
3973 -88.1868534557 30.5819810428 45.471303309859
6901 -88.2162938105 30.6620274806 45.5683824838119
4352 -89.6752782294 30.5379025228 45.6587908549134
3833 -88.1989520587 30.6268111517 45.6811573506226
4702 -88.2402785536 30.7120089271 45.7062766642224
3280 -88.1818084859 30.5991101913 46.0777864661474
5819 -89.6934846317 30.3444484303 46.1759753935328
6036 -88.3633987859 30.873820681 46.2039805832946
4379 -88.1991965201 30.6506289667 46.2262803348472
7716 -89.6927831304 30.4974359326 46.2499931031508
2771 -88.1479291531 30.3511528871 46.4754016648455
3373 -89.5266099095 30.8389782133 46.5098850788544
3110 -88.154284729 30.5272157219 46.5620782287246
5762 -88.1790278799 30.62274525 46.7171905660814
6313 -88.2474883118 30.7539116269 46.7176523919683
3425 -88.1996776613 30.6718721632 46.741660832474
3163 -88.1840884899 30.6502846552 47.0595978691198
3805 -88.1981877933 30.6863741847 47.2157201626205
6304 -89.6773053447 30.6270282376 47.3247718294116
1532 -88.1996585018 30.6990951135 47.4949017634671
3390 -88.1303128953 30.4866450481 47.5921847412458
4259 -88.1808170964 30.6687596752 47.7002980875457
4402 -88.1648299776 30.6326127736 47.733730530013
4477 -88.1700344507 30.6547737542 47.951714744104
2540 -88.198815878 30.7156674437 48.0283359841147
3125 -88.1806095228 30.6827969296 48.0795785722171
791 -88.182355593 30.6951925116 48.3231794015638
1300 -88.1835970377 30.7052548123 48.5408667644676
7135 -88.2068497295 30.7457122224 48.5476595646782
4559 -88.1259810042 30.5677018461 48.759138778332
3629 -88.1601382397 30.6691923367 48.8562390436391
1899 -88.182519791 30.7142533652 48.8609176728416
2768 -88.1530371635 30.6555601437 48.9198326106712
4272 -89.7345066105 30.2945659594 49.0735124499885
3144 -88.1378474982 30.6270699431 49.1429084735543
4370 -88.1438027858 30.643459086 49.1596058064709
5873 -89.7340052945 30.2759993242 49.2764017849583
2561 -88.1583013965 30.6846050966 49.3531224414915
6308 -88.6389532026 31.0829848607 49.4427339557898
3664 -88.1612951582 30.7006860512 49.6229941685528
6039 -89.7505113524 30.3295464165 49.6737699712721
3557 -88.1415415015 30.6609245529 49.6896688528764
8006 -89.2460464843 31.0741425339 49.6912113159197
2941 -88.2101231789 30.7875766481 49.8178399093957
3994 -88.1733652176 30.7323405968 49.8942937063057
