"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 38.774483 -76.07828 1 1 19.53 102766 4985 7883 202 49 1508073 3 6351.75 1514424.75 50.6972679129384 0.000389072816213911 589.221502426547 71.9903811500367 0.0001929527862325 292.212475051958
"ANNE ARUNDEL COUNTY PUBLIC LIBRARY" 544403 "5 HARRY S. TRUMAN PARKWAY
ANNAPOLIS, MD 21401
" 38.981476 -76.562891 0 15 281.5 731006 77252 58552 2340 330 11313800 2.25 78972.2025 11392772.2025 26.0702798101117 0.00147132500263606 16762.4705908754 30.5286639243417 0.00107296215508102 12224.0134147415
"ENOCH PRATT FREE LIBRARY" 619493 "400 CATHEDRAL STREET
BALTIMORE, MD 21201
" 39.294555 -76.616842 1 19 384 2329187 61078 56388 2372 887 31877240 2.25 99415.7775 31976655.7775 37.7151652389576 0.000703020469588078 22480.2435605544 42.886524910833 0.000543698689636745 17385.665845192
"BALTIMORE COUNTY PUBLIC LIBRARY" 809941 "320 YORK ROAD
TOWSON, MD 21204
" 39.399045 -76.6028 0 19 484.6 1480992 218805 134467 4733 450 23927211 2.25 127361.0175 24054572.0175 44.2281439515183 0.000511213802602461 12297.0292310409 59.5722470080903 0.0002817812146297 6778.12652048875
"CALVERT LIBRARY" 89256 "850 COSTLEY WAY
PRINCE FREDERICK, MD 20678
" 38.556298 -76.598901 1 3 54.2 209265 23050 25415 369 97 3359652 2.25 14154.78 3373806.78 30.0403853551843 0.00110812563315073 3738.60177421574 39.5509960604968 0.000639271214704605 2156.77755842923
"CARROLL COUNTY PUBLIC LIBRARY" 167288 "1100 GREEN VALLEY ROAD
NEW WINDSOR, MD 21776
" 39.544645 -77.107668 0 7 161.49 405866 50472 56139 1319 139 6685603 2.25 35515.44 6721118.44 48.6450857094078 0.000422592761793429 2840.29600390034 66.0109113052556 0.000229492524417589 1542.4464377052
"CECIL COUNTY PUBLIC LIBRARY" 101694 "301 NEWARK AVENUE
ELKTON, MD 21921
" 39.619614 -75.835391 1 6 69.3 273425 23748 33549 660 112 4313006 2.25 17259.345 4330265.345 82.8308914388635 0.000145752270669793 631.146006636464 97.6549392918836 0.000104860414780916 454.073420188124
"CHARLES COUNTY PUBLIC LIBRARY" 149130 "2 GARRETT AVENUE
LA PLATA, MD 20646
