"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 31.717508 -98.981243 1 1 10.58 58392 880 388 37 28 777321 3 4984.41 782305.41 85.8873117363716 0.000135563252729999 106.051866007875 99.6911777498851 0.00010062051746244 78.7159751678659
"CLYDE PUBLIC LIBRARY" 8136 "125 OAK ST
CLYDE, TX 79510
" 32.406515 -99.493918 1 0 1.88 15020 490 2067 3 7 228855 7 1990.56 230845.56 85.7428263062256 0.000136020513557625 31.3997316236976 110.928703692197 8.12666063551899e-05 18.7600352533634
"COLEMAN PUBLIC LIBRARY" 8543 "402 S COMMERCIAL AVE
COLEMAN, TX 76834
" 31.828082 -99.423024 1 0 1.63 30499 2769 2340 22 35 464765 7 2038.53 466803.53 63.6701903049514 0.000246676458178942 115.149441445828 75.8143089713796 0.00017397932370624 81.2141624530855
"MITCHELL COUNTY PUBLIC LIBRARY" 9402 "340 OAK ST
COLORADO CITY, TX 79512
" 32.390206 -100.868251 1 0 3.5 35362 737 1249 46 13 486707 7 2499.42 489206.42 71.584551624522 0.000195146776506017 95.4670559090487 86.1135620813501 0.000134851844678899 65.9703881657604
"CROSS PLAINS PUBLIC LIBRARY" 2127 "149 N MAIN ST
CROSS PLAINS, TX 76443
" 32.125704 -99.165478 1 0 0.5 16489 549 138 15 8 223843 14.25 984.2925 224827.2925 86.9347128668962 0.0001323163621017 29.7483294447747 103.176457429754 9.39374518821022e-05 21.1197029710021
"MB NOELKE JR MEMORIAL LIBRARY" 1612 "101 S BROADWAY ST
MERTZON, TX 76941
" 31.280147 -100.792757 1 0 0.5 10700 455 70 0 9 146330 14.25 764.13 147094.13 25.5249615845214 0.00153486366715738 225.769435789124 32.2448954229684 0.000961785121655296 141.47294571683
"STERLING COUNTY PUBLIC LIBRARY" 1219 "301 MAIN
STERLING CITY, TX 76951
" 31.836113 -100.987017 1 0 0.9 10210 270 0 15 4 136615 14.25 656.1225 137271.1225 44.331316653312 0.000508837065876411 69.8486352024615 48.4515391402687 0.000425975719044946 58.4741651110443
"MARTIN COUNTY LIBRARY" 5312 "200 N ST MARY
STANTON, TX 79782
" 32.130427 -101.788886 1 0 2 26474 899 1720 29 16 379306 7 1415.52 380721.52 94.7786747751586 0.000111321419634363 42.3824600917526 112.216188002535 7.94125198383309e-05 30.2340552598795
"RANKIN PUBLIC LIBRARY" 1852 "310 E 10TH ST
RANKIN, TX 79778
" 31.225862 -101.941256 1 1 2.05 20708 510 261 29 8 279964 14.25 1099.23 281063.23 92.1859816701935 0.000117671213034265 33.0730512134285 104.040786906434 9.23831451177191e-05 25.9655051643449
"CLAUD H GILMER MEMORIAL LIBRARY" 1884 "206 N HWY 377
ROCKSPRINGS, TX 78880
" 30.015672 -100.20611 1 0 3.81 23203 322 507 47 36 314647 14.25 1376.91 316023.91 98.8295627313701 0.000102382623120082 32.3553568744647 120.344364770651 6.90475832366661e-05 21.8206872305017
"MERKEL PUBLIC LIBRARY" 2592 "100 KENT
MERKEL, TX 79536
" 32.47097 -100.012659 1 0 0.75 9168 221 709 4 5 131551 10 890.1 132441.1 75.212433290444 0.000176774949314597 23.4122687396695 93.7247567325736 0.000113839074488529 15.0769722482428
